@relation Tweets

@attribute text string
@attribute labelled_sentiment {positive,neutral,negative}

@data
"americanair hi there flight from dallas just cancelled flightled going to la can u pls help rebook me",negative
"americanair hi we have lost and found solution we want to offer for free to assist with contacting people when items are found",negative
"americanair highly disappointed in the baggage service with this merge with usairways you guys have lost our 1st bag and now missing items",negative
"americanair hoagy10 how about you stop cutting and pasting apologies and get some additional phone reps to do their jobs",negative
"americanair horrible service loganairpos luggage got destroyed on flight and woman at baggage service was so rude didnt help at all",negative
"americanair horriblecustomerservice rudestaff incompetentmanagers",negative
"americanair hour and a half after landing bags are finally trickling off url",negative
"americanair how about a reservation phone system that actually works you know the 800 number is unreachable callbacks are dead air",negative
"americanair how about connecting me with a customer service rep id rather speak to a person than a computer thanks",negative
"americanair how about some rampers at gate b40 dfw waiting to be marshaled in",negative
"americanair how about you give us a number to call instead of the empty email since you are not working on it",negative
"americanair how am i supposed to cancelled flight it if i cant do it online i dont want to lose all the funds on the ticket help ",negative
"americanair how are you going to compensate all of whose daysplans have been ruined because of the aa3490 delaypending cancelled flightlation",negative
"americanair how best to talk with an agent to reschedule cancelled flighted flight no one answers at aa know its busy but need helpthanks",negative
"americanair how can i get a flight change while in the air delays causing a missed connection again there is 1 seat for late flightr",negative
"americanair how can i get travel question answered quickly online and calling not helping with this busy day",negative
"americanair how can i get you guys to respond to my tweets and dm really sad feeling to be ignored",negative
"americanair how can i when system always hangs up on me",negative
"americanair how clueless is aa been waiting to hear for 25 weeks about a refund from a cancelled flightled flight amp been on hold now for 1hr 49min",negative
"americanair how comes no one has answered my calls or emails",negative
"americanair how do i check reservation for joe watson and kelsey jennings we were on hold for 2 hours waiting for call back now eta",negative
"americanair how do i place it on hold and complete payment i dont see any way to do that from my reservations page",negative
"americanair how do i redeem a travel voucher for a flight if i cant reach a travel agent by phone my hold expires in 24 hours",negative
"americanair how do i see your repo team",negative
"americanair how do i talk to an actual person that will help me and do what you guys should do",negative
"americanair how do you not do maintenance on md80 while it sits for two days frozen lines found after its boarded come on faail mci",negative
"americanair how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty",negative
"americanair how is hanging up on customers because of high volume customer service tried to resolve via dmstill waitingso bad aafail",negative
"americanair how is it possible that your call system can refuse callers for over twelve hours what service options does that leave",negative
"americanair how is us4623 going to be on time when they are still deplaning at 408 this is bs",negative
"americanair how long does it take to get credit to my aa account traveled in jan amp only one leg repoed asked for credit no response",negative
"americanair how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ whyareyouyelling",negative
"americanair howdy having trouble getting rebooked after flight cancelled flightled cant get thru via phone and web erroring out can you help",negative
"americanair husband amp i complain about same flight he gets voucher i get nothing because he flew biz who do i email about this",negative
"americanair i am called paris office this morning again still waiting it is in miami but apparently tag was taken off",negative
"americanair i am going to keep these tweets coming till aa does somethingwhich i know is nothinghoping i go waynot likely",negative
"americanair i am looking for help on usairways award travel booked for wife and two boys no seats assigned",negative
"americanair i am platinum i am flying usair and they have stranded me in clt not answering phones did not rebook me please help",negative
"americanair i am running out of battery you have my chargersclothescoatcontact lenses need to be in mtg tom need help pathetic service",negative
"americanair i am still waiting for that call back stranded and no one to talk to",negative
"americanair i am trying to add my tsa pre check number to my reservation online and dont see an option to do that nosecuritylines",negative
"americanair i am trying to change the time of a flight i already purchased and was told i have to pay a 400 change fee ridiculous",negative
"americanair i booked it on us airways site dont see a cancelled flight link ",negative
"americanair i bought a plane ticket 2 months ago and still havent received my flight info and ticket in my email when it will come",negative
"americanair i called reservation at 1 am and im still waiting for someone to call me back",negative
"americanair i called the ep line and 4 hours late flightr i was called back i sat on hold for over a hour to us airways and then cut off",negative
"americanair i cancelled flighted my flight i really don t need this much trouble",negative
"americanair i cancelled flightled my ticket and is taking two months to refund and still waiting",negative
"americanair i cant get an operator after an hours woh of calls to cancelled flight a delayed flight automated system doesnt go beyond message",negative
"americanair i cant get through to a customer rep to help me out this is the only option i have got",negative
"americanair i cant no one cant get to hold you cant get past the automated reply it hangs up on you frustrated",negative
"americanair i cant work with them if the call gets cut off while im still holding is dfw looking any better tomorrow",negative
"americanair i ceainly hope my la pbi on 25 th has a new plane the seats on feb 11 th flight in reverse god awful",negative
"americanair i did set up notifications through aa amp us airways still nothing",negative
"americanair i did twicegot a letter back saying that your company doesnt issue refunds for phone bills helpphone will be shut off",negative
"americanair i didnt miss my flight american airlines gave my ticket as well as 6 other passengers tickets away not my fault",negative
"americanair i didnt want to cancelled flight i wanted to take someone off and keep my price held at 402 at 10am today 440 now 530",negative
"americanair i dmd you",negative
"americanair i dmd you anything you can do",negative
"americanair i dmed",negative
"americanair i do not need an apology i need you to fix it in a competent manner",negative
"americanair i dont believe its acceptable to have a ticket changed after check in time amp not be notified apparently thats standard",negative
"americanair i dont know who that may be i was also working from home thanks for nothing",negative
"americanair i dont like making a scene but this hasnt been addressed properly please have them do that",negative
"americanair i dont want to waste any more of my time on your airline youve already robbed 21 hours of my day but i definitely will",negative
"americanair i ended up emailing my complaint to customerrelationsaacom hope that works travelproblems",negative
"americanair i fail to see how telling a caller that a bag may take 18 hours to get from jfk to brooklyn is the best we can",negative
"americanair i filled out that whole form before receiving a poor poor response is there no direct email address in reply",negative
"americanair i finally got someone on the phone so no worries",negative
"americanair i fly american because of family but severe weather excuse so i cant call to make change why have a computer if u cant modify",negative
"americanair i fly weekly with you and havent seen one",negative
"americanair i guess i was one of the select few that hadnt had many problems before this and all the sudden my whole trip got jacked",negative
"americanair i guess it is more bs airpocardio given you cannot have an on time flight",negative
"americanair i guess that is your way of saying thanks for sharing but i cant help you good luck happy bihday to me ugh",negative
"americanair i had a 6am flight i can get no rest because i have to wait another 2 hours to receive an automated phone call neveragain",negative
"americanair i had an advantage and you deactivated it i dont think you should deactivate a customers acct without their knowledge help",negative
"americanair i had it until last night but because severe weather i could make the needed changes and now fair goes up 150 each",negative
"americanair i had to pay extra cos that flight was no longer available just because it wouldnt accept my us card for a 1 way into nyc",negative
"americanair i had to purchase a ticket that i never would have had to buy had the flight not been cancelled flightled terrible customer service",negative
"americanair i have a ticket that has been pending for 4 days is it normal to take that long i want to make sure there isnt a problem",negative
"americanair i have almost 3 million miles w u so i am loyal to u when r u going to reciprocate what a joke",negative
"americanair i have been checking consistently and called multiple times as a loyal aa customer im disappointed",negative
"americanair i have been on hold wcustomer service line for 68 minutes this after i was on phone with an agent for 35 min bf call droped",negative
"americanair i have been rebooked for the 7am flight my questions is why do some people get hotel and the others dont like myself",negative
"americanair i have been trying to speak with an agent the whole day about my cancelled flightled flight what i can do",negative
"americanair i have continued contacting your phone reps for 7 hours and am still unable to get through thats absurd and i am livid",negative
"americanair i have emailed several timeshand wrote a letterwent to airpocalledplease fix this or abc7newsbayarea please help",negative
"americanair i have got a flight for",negative
"americanair i have never seen such incompetency from a gate agent in years of business travel dfw b16 gate agent needs training or new job",negative
"americanair i have still not talked to anyone you guys should be prepared for these situations how is this good service i am so mad",negative
"americanair i have the app after my nonsense flight cancelled flightation yesterday i wasnt able to use the app or kiosk today hour long line",negative
"americanair i have to miss a whole days woh of work tomorrow but im suree you guys dont care",negative
"americanair i have tried to talk to someone for almost 6 hrs you cancelled flightled my flight and you wont pick up the phone pathetic amp very sad",negative
"americanair i have url multiple complaints i prefer to continue warning the public instead of wasting more time with this inhumane corp",negative
"americanair i hope it takes you 6 hours to get home when it should take 20 my flight was cancelled flightled because they couldnt staff the plane",negative
"americanair i just checked the app and it said my flight had been moved back a day no explanations why no answer on the 800 number",negative
"americanair i know you cant control weather but you can control how you treat customersshafted",negative
"americanair i know your policy just asking for a little kindness due to extenuating circumstances",negative
"americanair i like the call back system but thought youd like to know its not working well i received three calls but theres no audio",negative
"americanair i look forward to hearing back and hope that my next trip will not be like this",negative
"americanair i lost my basket ballbag on your plane",negative
"americanair i loved todays fight but there was a bad draft on the airplane please add more air to air thanksm",negative
"americanair i m still waiting this has been going on far too long is there someone i can speak to",negative
"americanair i need a flight out tonight isnt there anything else",negative
"americanair i need an answer why we cant get into wichita falls",negative
"americanair i need assistance reflight booking problems a flight from dfw to lit",negative
"americanair i need help im trying to cancelled flight a flight before it takes off but i cant get a hold of anyone because all lines are busy",negative
"americanair i need refund",negative
"americanair i need to be back home tomorrow and no one is helping me please help me rebook for a flight tomorrow",negative
"americanair i need to complain to aa but the email form field doesnt allow enough characters for my complaint have a real email address",negative
"americanair i need to go to yyz tmr morning 8am i switched to united already but my bag is still off in aa lala land",negative
"americanair i need to know what to do my flight has been cancelled flightled and i cant speak to anyone help",negative
"americanair i need to rebook and i cannot get an agent can you help",negative
"americanair i need to speak to a real person my flight was cancelled flightled with no explanation and ive been on hold for more than 3 hours",negative
"americanair i ordered it as i always do but on a 9hour flight delayed for 4 hours it was worse than ever before when you forgot my meal",negative
"americanair i paid extra for my seat amp the monitor didnt work from on aa111 how about a refund on the seat conf mdbeei mcmullen",negative
"americanair i paid seat upgrade b4 the severe weather got booked on another flight but did not get upgrade was calling to inquire help",negative
"americanair i paid using paypal online and after i was charged there was a system error which is what i ended up calling about",negative
"americanair i picked the nonstop flight bc i had things to get to should ve taken diff route or airline i suppose",negative
"americanair i purchased main cabin xt for f1571aus flight was cancelled flightled and i was rescheduled on 1600 with regular seats credit",negative
"americanair i put a call back in at 1am and still nothing at 8am you think you might get back to me",negative
"americanair i really cant there though to an agent and i am worried about my reservation can you help me out",negative
"americanair i really want to get home tonight preferably please stop delaying my plane  cry  confused  frowning  americanairlines",negative
"americanair i really wanted to sign up for your airline credit card but your absurd 400 change fee to switch my flight made me think twice",negative
"americanair i remained on hold for 2 hrs to resolve my flight schedule amp your system hung up on me unhappycustomer",negative
"americanair i responded your info different than your customer service line",negative
"americanair i shared my experience several times aa ref12990176298 but aas response is senseless weather was not the cause",negative
"americanair i slept in the miami airpo due to mechanical issues and was given 10000 bonus miles to try and make it right slapintheface",negative
"americanair i still cant get through to change my flight this is really impoant plz help",negative
"americanair i sure hope you all can fix usairways good luck their service sucks nexttimeiwillflysouthwest",negative
"americanair i think 2 weeks of waiting is more than enough time for you to contact me this is why you lose customers",negative
"americanair i took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from laguardia thanks",negative
"americanair i tried all day have been disconnected due to heavy call volume",negative
"americanair i tried already and i am on the waiting list for a call back 2hourwaitsucks",negative
"americanair i tried extremely rude even the supervisor and when i asked to speak to his supervisor i was told no",negative
"americanair i tried site amp doesnt allow me same reason why i wasnt allowed to board this morning will try diff airline for work trips",negative
"americanair i tried that amp they have been disrespectful not professional amp my 2nd flight been cancelled flighted i have to get home for a surgeryhelp",negative
"americanair i tried to book a rwrd and was told i couldnt bought tix on usair now aano choice didnt bother to aadv with this svc",negative
"americanair i tried to check in but they redirect me to call in to usairways which i also cant get into contact with",negative
"americanair i tried when i landed but there was noone there ive emailed your customer service twice now who dont seem to care",negative
"americanair i understand a bit of a wait but i called at 623 pm and didnt get a call back until just after 1100 pm thats not cool",negative
"americanair i understand but why is this the only flight of the day not going out twice im now out of extra meds and diapers for baby",negative
"americanair i understand im feeling cranky i called aas bag tracker number and heard your bag has not been located  weary ",negative
"americanair i understand that but 14 hours late flightr i still havent heard a word how can you plan your week with no zero information",negative
"americanair i understand that but im hoping i can rectify this in advance i would call but i am in auh i just need my one checked bag",negative
"americanair i understand that but im not even being put on hold it says try again late flightr goodbye",negative
"americanair i understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding smh come on",negative
"americanair i understand the weather issues i dont understand how i was not notified of the cancelled flightlation and had to realize it so late flight",negative
"americanair i understand theyre busy amp doing their best my frustration is an automated call changing my flight wo allowing me to talk",negative
"americanair i understand you are busy but i have still gotten no answer i need to get home and you guys have not helped at all",negative
"americanair i waited on hold for two hours only to have my call really unreliable",negative
"americanair i want to speak to a human being this is not an obscene request",negative
"americanair i was flying today to mty mex at 930am but still appear cancelled flight where can i talk for another flight",negative
"americanair i was just called abt my flight cancelled flightlation a flight that was cancelled flightled at 1030a sunday two 400a calls are not okay",negative
"americanair i was on flt 2222 tomorrow they moved me to 750 i need it moved to tuesday the roads wont be better for flight 750 thanks",negative
"americanair i was rebooked on a flight that was too late flight for my connection",negative
"americanair i was suppose to be in fl 4 hours ago and im not ive been waiting for hours this is just ridiculous",negative
"americanair i was told i had a 20minute wait time after waiting hours and an hour has gone by this is ridiculous",negative
"americanair i was told it would be emailed to me but i havent received anything yet how can i followup",negative
"americanair i was told my flights 2516 amp 2244 was cancelled flightled but i dont seem to have any datetime changes ive been waiting for a call",negative
"americanair i was worried when my bag went san to dca 24 hours before me but our reunion was an organized breeze url",negative
"americanair i will be writing a very detailed letter to you all about this experience today i have never experienced such awful cs ever",negative
"americanair i will never fly with you guys again i am stuck in memphis another day called to be credit something anything",negative
"americanair i would like to be reimbursed for my shuttle from denver after 1080 diversion 6 hours sitting in plane and mech problems",negative
"americanair i would love to say the same but its not so much 5hs flight no internet no personal ac 20yr old plane nofunatall",negative
"americanair i would purchase it if i was there by choice but you guys cancelled flightled my flight and have me stuck at dfw for 7 hours",negative
"americanair id be happy to hold on the phone but your phone system is not allowing that and simply hangs up",negative
"americanair id just like to know where my bag is when ill get it and why i dont have it already no accountability from cust service",negative
"americanair id love to take my seat but it appears as though someone already has disappointed upgrademe wtf url",negative
"americanair if by near the gate you mean sitting on the plane for almost 2 hours then yeah",negative
"americanair if it i have not rebooked didnt get notified that it was cancelled flightled",negative
"americanair if its in my backpack why do i need to see agent",negative
"americanair if my flight gets cancelled flightled i should be able to reschedule to any date i want not the next day or 2 days after",negative
"americanair if sna curfew causes diversion do you provide transpoation from lax on aa1237 now pilot not sure if we have time",negative
"americanair if the flight i selected online was what was ticketed i would not be missing my connection i need help getting to dfw or iah",negative
"americanair if you are sorry answer my claims aa ref12990176298 13001885409 and 13001885409 accordingly without using weather",negative
"americanair if you care could you have someone call me to explain what is going on",negative
"americanair ill be sticking with southwest in the future no change fees first bag free and stellar customer service",negative
"americanair ill give a reward for whoever finds and returns to me on thurs when i fly back thru dfwairpo i  heart   these earrings",negative
"americanair ill try to have a great week once i receive it  weary  sob  broken heart ",negative
"americanair im at the airpo right now and your people didnt know how to react and help me with this situation very frustrated",negative
"americanair im beyond confused here why would you offer an earlier flight when they cancelled flightled 2222 i asked for tues please fix",negative
"americanair im flying into dca my bag is at iad i am already late flight for my meetings at work i will call the number when i land  sob ",negative
"americanair im frustrated by all of the usairways attitude toward execplat members thenewamerican",negative
"americanair im getting calls from 18004337300 but the calls seem to drop instantly is there any alternate avenue for resched suppo",negative
"americanair im here standing at baggage claim waiting for bags for over an hour at dfw the gate is 100 feet from here nothappy",negative
"americanair im home amp only 9hr late flight no thanks to your service centre their plan involved 4 flight legs all across na and 2 full days",negative
"americanair im in mex i need to fly to new york city tomorrow my new flight on tuesday is unacceptable please help",negative
"americanair im not sure what happened to my usairways status when the merger took place",negative
"americanair im still on hold",negative
"americanair im still on hold if youre wondering 4 hours 37 minutes and counting servicefail onholdforever suboptimal",negative
"americanair im still patiently waiting for a response to my complaint email on fri what is the normal response time",negative
"americanair im tryin to book a flight but cant get ahold of anyone",negative
"americanair im trying my hardest to not get frustrated but i am getting no response on email or by phone aa owes me 500 how do i claim",negative
"americanair im trying to choose my seats but every time i go to the next flight i get system error",negative
"americanair im trying to make a reservation with a lt 2 year old lap child dont see any option online how do i proceed with reservation",negative
"americanair im trying to reach the advantage depament to add my number to a recent flight",negative
"americanair im trying to register since 1200dont want to be separated from my brother during the15hours flighttherere few places left",negative
"americanair im willing to hold for an agent you arent being helpful you keep hanging up on me americanairsucks hiremorepoeple",negative
"americanair improve envoys performance 5th trip through ord in 2015 ive been delayed for hours because of envoy i could drive faster",negative
"americanair in car gng to dfw pulled over 1hr ago very icy roads onhold with aa since 1hr cant reach arpt for aa2450 wat 2 do",negative
"americanair in line at sfo customer service is rude disorganized and congested very dissapointing",negative
"americanair instead of putting the burden on your customers do the right thing and get more gate agents",negative
"americanair instead they yelled at him and told him to call a number that will not pick up due to call volume",negative
"americanair interested in possibly changing my flight to another dayneed to see if there are any fees but your number is busy",negative
"americanair is aa951 to s o paulo taking off today your colleagues wont tell us any thing",negative
"americanair is flight 1318 cancelled flighted or not no word from the ground staff",negative
"americanair is it possible to change the ff number on a passenger on a flight booking problems it wont let me change it",negative
"americanair is it right to provide faulty seats on flights plus damage a 350 bag and not replace and shrug the damage off flights from",negative
"americanair is large wichita falls airpo not receiving any arrivals i have called and no one answers i been waiting for 1 day",negative
"americanair is non existent and i will take this as far as neededwhy hide behind a corporate logo provide a number tcf useless amateur",negative
"americanair is profiting in the billions and throwing crap at the people who put them there american is a huing brand",negative
"americanair is terrible my flights cancelled flighted and ive been on hold for the past 4 hours never again",negative
"americanair is the 247 phone line open on hold for over 2 hours now your checkin agents cannot help at the airpo itself please help",negative
"americanair is the company from hell with no consideration for customers that give it hundreds of millions of dollars per year smh",negative
"americanair is the new spiritairlines and both are worse than taking the greyhoundbus americanairlines nocustomerservice fail",negative
"americanair is the situation at jfk this evening is going to get better or worse do not cancelled flight a flight like yesterday after 8h delayed",negative
"americanair is the worst airline in the entire world i only flew them because i had to and it was the nightmare i knew it would be",negative
"americanair is the worst airline to ever travel with the worst theyre equivalent to di",negative
"americanair is there a way to add my aa number to an itinerary that doesnt involve sitting on hold for 15 hours",negative
"americanair is there a way to reserve my dog s flight without speaking with a representative just was booted from your helpline",negative
"americanair is there another line i can call when i am on hold for 5 hours also how can i get compensated for this loss of time and money",negative
"americanair is there any way you could put me up in a hotel for the night if not im having to sleep at the airpo again tonight",negative
"americanair is there lack of communicationcompetition between the american and the air by any chance",negative
"americanair is there only one call centre i know its busy right now really need to speak to agent not computer",negative
"americanair is there something wrong with the website no matter what flight i select it says its no longer available",negative
"americanair is this a serious thread maybe you guys should reread it fail",negative
"americanair is your website down i havent been able to check in to my flight all morning",negative
"americanair it doesnt allow me to hold thats the problem",negative
"americanair it has been almost 4 hours and i have heard nothing yet from your reservations team what am i supposed to do",negative
"americanair it is absolutely unacceptable i have been calling all day and am hung up on every time i just need a 5 minute bit of help",negative
"americanair it is now going to be repoed to the police due to the sexual assult sad that you didnt care",negative
"americanair it isnt good enough you need to provide a phone number other paners do should be investigated by iata thefaaonline",negative
"americanair it says on you web site that u fly directly from ord to dub when i try to book it says you do not have you stopped ",negative
"americanair it shouldnt happen but did and has put us and our gear in jeopardy what steps do you take to protect customers if their items",negative
"americanair it that you say is going to help us give me a number to call that isnt a recording w a 2 hour wait time",negative
"americanair it was my friend she shouldnt have been scheduled so close together at lax then not reimbursed its costing her 12 hrs amp250",negative
"americanair it would be awfully nice if you could send an ale when my flight is cancelled flighted no text no email no love",negative
"americanair its been 2 hrs of wait on the phone a worst customer services b trying to know where my suitcase is and way more  triumph angry",negative
"americanair its been 3 weeks and no reply from customer relations yet running out of time please help request 12888155964 thanks",negative
"americanair its been 5 hours and still no call and now we are back to being hung up on by an automated system americanairlines",negative
"americanair its been almost 3 days and its still frozen thanks doll  kissing heart  expressionless ",negative
"americanair its beyond complicated now and it feels like when i used to fly with united platinum means nothing",negative
"americanair its gtsvyb it says its cancelled flightled when i try to check",negative
"americanair its more than technical problems frustrated answehephone ",negative
"americanair its not a friend its a legally required chaperone on a school trip",negative
"americanair its not about the delay its about the communication",negative
"americanair its not about the weather its about the fact that i cant get ahold of anyone to help but you can tweet me back",negative
"americanair its not about weather its logistics why should i hold for 90 minutes when you called me why not get more desk agents",negative
"americanair its not cool that my flight was cancelled flightled after sitting on the plane for over an hour   1  rage  airplane   notahappycustomer leavingtomm",negative
"americanair its not just frustratingit was paid for how do we get a refund",negative
"americanair its not only my bagits the complete lack of respect when i called i was hung up on and it is my daughters bag",negative
"americanair its not that i wasnt offered perks by usairways i asked and was told no thenewamerican",negative
"americanair its not that its the rude agent who wouldnt listen to anything i would say and it clearly fit into the sizer",negative
"americanair its not weather thats why i said the other people received hotel rooms while the people at the end of the line did not get them",negative
"americanair its not your agents its your voice activated system thats not working right and no email on cancelled flightlation lots of problems",negative
"americanair its now 17 days since i contacted customer relations surf fail baggagedrama url",negative
"americanair its our honeymooni paid extra business i was sitting next to my bride you bumped me because of status disgusted",negative
"americanair its sad how i cant afford any long distance trips though ",negative
"americanair its taken care of already ive come to expect this level of horrible service from you time and time again",negative
"americanair its the abcs of pr let your customers have the most info possible might want to go brush up on the basics",negative
"americanair ive been calling you for 3 straight days and no one picks up sure there are storms but there are also customers holler",negative
"americanair ive been calling your 1800 all morning to change my name for an upcoming trip but am not able to get through please advise",negative
"americanair ive been doing this all night can someone please help i need my flt fixed please",negative
"americanair ive been in line for over half hour trying to see a representative now i might even miss the next flight too unacceptable",negative
"americanair ive been on hold another hour and still nothing my cancelled flighted flight was supposed to be six hours from now stranded",negative
"americanair ive been on hold for 4 hrs no call bk either family of 4 trying to get from hdn to dfw flight 1418 direct need new info plz",negative
"americanair ive been on hold with international award reservations for almost 2 hours 8004337300 keeps calling me what is going on",negative
"americanair ive been tryin to use my voucher to book a flight the last 2days lines are busy plse help methe flight may go up",negative
"americanair ive been trying to call your reservations desk for past 12 hours and cant get through this is not what i expected",negative
"americanair ive been trying to change a thursday flight and theres a ridiculous wait time on the phone and your website isnt helping",negative
"americanair ive been trying to get through to reservations since yesterday to make a change to a reservation hold when will it be up",negative
"americanair ive been trying to reach your customer service for two days i have received zero response never traveling aa again",negative
"americanair ive never had anything bad to say until now no love for faithful customers",negative
"americanair ive never witnessed such cove tactics from an airline",negative
"americanair ive now been in france two days without changing clothes and nothing to keep me warm so please locate my bag and send it to4",negative
"americanair ive tried no less than 8 times today to get in touch with your service desk beginning at 830 est im having no luck help",negative
"americanair ive tried ten times now last night and this morninghow many times should i try have meetings to make tonight in atx",negative
"americanair ive witnessed a manager named denise yell at 2 different customers with my same issue rude",negative
"americanair jal and cathay pacific so no i cant do it online",negative
"americanair just called regarding my bag came in yesterday and no one notified more or updated the online record locator customerservice",negative
"americanair just cancelled flightled my 7 am flight tomorrow with out informing me at all today then booked one in 2 days and no customer service",negative
"americanair just got a call from baggage dept still looking for your propey its went missing 128 prerecorded no human service",negative
"americanair just landed 3hours late flight and now we need to wait twenty more minutes for a gate i have patience but none for incompetence",negative
"americanair just look at rdu airpo please think about the safety of your passengers we cant get to rdu safely",negative
"americanair just messaged you please have someone contact us immediately",negative
"americanair just need to know why it wasnt done like it was promised it would yesterday",negative
"americanair just sad that even after spending so much on tickets all i wanted was for my wife to still go with her sister and no help",negative
"americanair just took off sitting with someone who is scheduled on buenos ares out of jfknot sre if he will make it r thy holding plane",negative
"americanair just tried calling got a high call volume at this moment message and then it said goodbye and hung up ",negative
"americanair just want to thank you guys for the 27 hour delay for flight aa106 from jfk due to staff shoage and not weather airplane  ",negative
"americanair just went to check into flight 24 hr advance again husband and i are seated separately for 6hr flight why does this happen",negative
"americanair just wow regina just told me i cant file or request a lost bag statement until i finish my travel so until i get to dc argg",negative
"americanair justynmoro i totally agree you get the automatic phone attendent that goes no where and hangs up lousy service",negative
"americanair kaha58 would be nice if you could actually talk to the reserv teamit just hangs up on you and has been since last night",negative
"americanair kanne822 southwestair is better than aa",negative
"americanair keep trying to call to change reservation and you keep hanging up on me",negative
"americanair last flight ever on aa you botched this weather delay to the point of absurdity id pay more to fly delta",negative
"americanair last thing i want to deal w before 8 on a mon ive already waited the suggested wait time so i hope i get a call back asap",negative
"americanair late flight again geez flt2417 late flight delays typical",negative
"americanair laxogglax using hard earned miles and was given lousy service faulty seats on both legs and damaged bag your customer care",negative
"americanair least you could do would be to refund me the oneway ticket i had to buy since you werent able to accommodate thank you",negative
"americanair leave us stranded send baggage with impoant medication to different city for 4daysampapologise with a 50 voucher appalling",negative
"americanair lga already by the time we pulled from the flight qqbmug feel free to look up how many flights weve been reticketed on",negative
"americanair lieslieslies worst travel experience of my life day 2 no clothes on vaca lostluggage unprofessional pit mia",negative
"americanair line of 100 people to rebook at mia now viual hold on rebook line just hangs up during call back url",negative
"americanair literally just stopped allowing people to wait in line for customer service incredible from worst to no customer service",negative
"americanair literally just told me theyd rather have an empty seat than my mom get to come earlier amp take me to dr appointment wow",negative
"americanair living in dfw your hub hate having to fly to jfk to get to ireland",negative
"americanair loganex except if you call now youll get the same message trust me ive tried",negative
"americanair long mait repair wait at gate capt said paperwork formality forced to check bag rudelyreturning cc reader doesnt work",negative
"americanair lost 3 pieces of our bags havent delivered them in 36 hours lied that they were delivered and still no refund never again",negative
"americanair lost and found is like talking to a hormonal teenager who refuses to talk to you useless wastedeffo fail",negative
"americanair lost lesliewolfson luggage on flight yesterday morning miami to newyork lga no response and no luggage more than 37 hrs ltr",negative
"americanair lost my cats missed their flights kept them crated 30 hrs for a wouldbe 5 hr trip youll never touch my pets again",negative
"americanair lots of upset people freezing terminal and no gate agent kept us waiting on plane beyond allowable time length",negative
"americanair louprice13 aacustomerservice apology not good enough 4 planes with mechanical and 9 hours delayed unacceptable",negative
"americanair love how you cant get an agent on the phone and the automated system hangs up on you",negative
"americanair lpalumbo what weather sun is out",negative
"americanair lucymay surely much better to let us all share the feedback unless you have something to hide",negative
"americanair machines are broken lines are out the door for self service cust suppo and bag check in",negative
"americanair make sure u insure your luggage as those assholes aa take no fricken responsibilityamp dont believe their lies",negative
"americanair make that 7hours now",negative
"americanair mallowfairy and how many times exactly should we call and leave our number for a call back because that hasnt worked",negative
"americanair maxfitgirl29 next time fly southwest",negative
"americanair maybe you should stop tweeting and sta calling or make it available for people to wait onhold instead of hanging up on us",negative
"americanair me because it might not be so urgent for you but it really is for me 5",negative
"americanair me up in a hotel tonight and expect me to now pay even more money i dont have that money i was supposed to get a call back",negative
"americanair merged airlines do not work for ff programs very frustrating and the gate agents are to busy pouting to care attitudeissues",negative
"americanair miamiphl flight cancelled flightled just as i got to the gate no one from aa around no one on the phone awful awful awful",negative
"americanair misplaced my bag 36 hr ago and cant tell me where it is ive lost 1000 of stuff americanairlines unamericanairlines",negative
"americanair mo3tvida just so you know reservations team has a 2 hr callback time",negative
"americanair mold on my flight us3825 filthyplane hopeidonotgetsick url",negative
"americanair most disgusting chicken entree ive ever seen your standards have seriously nosedived newamerican url",negative
"americanair murphyjulie it took them 6 hours to call me back then it disconnected twice  cry  ill never get back to work",negative
"americanair my bag flew with aa while i flew with delta and im still not sure whose final carrier is referred to",negative
"americanair my bag is still in miami and cannot be located how do you loose a bag like that with a tag and everything 2",negative
"americanair my bags were checked through to cancelled flightled flight 362 when will they arrive in mke not much help from grnd staff havoc in dfw",negative
"americanair my boyfriend was supposed to be home saturday but his flight from dc was cancelled flightled yet again please get him home",negative
"americanair my brothers flight into dfw was cancelled flightled yesterday are you flying from ont to dfw today",negative
"americanair my connecting flight to dfw was cancelled flightled and need to get to ind tomorrow any way i can get this soed out been holding 1h08",negative
"americanair my exboyfriend picks up my calls more than you do cancelled flightedflight nocustomerservice americanairlines fail",negative
"americanair my flight 1106 was cancelled flightled and i need to get back to cleveland what are my options",negative
"americanair my flight 1108 was cancelled flightled i need to be rebooked and i cant do it online and they arent answering calls help",negative
"americanair my flight 129 to dallas and 259 to sfo has been cancelled flighted and they cant get me on anything else until tomorrow you wont put",negative
"americanair my flight 1337 is cancelled flightled can you let me know what my new flight info is",negative
"americanair my flight 1389 from las vegas to dfw was cancelled flightled ive been on hold forever and i still have not spoken to anyone pls help",negative
"americanair my flight 2962 out of cll 0600 wont let me check in please help impoantflight",negative
"americanair my flight 386 from jacksonville fl to dallas is showing cancelled flightled what is going on am i rebooked on another flight",negative
"americanair my flight 386 to dallas from jacksonville fl has been cancelled flightled no one has notified me whats going on",negative
"americanair my flight from vcp to jfk was delayed and now it has been cancelled flighted what should i do",negative
"americanair my flight through dallas was cancelled flightled and i talked to reservations agent and got a new flight but have not received an email",negative
