@relation Tweets

@attribute text string
@attribute labelled_sentiment {positive,neutral,negative}

@data
"southwestair will you please tell me if ill make my flight out of here tomorrow am ive been tryin for  days now to leave",negative
"jetblue change in the air for travelers investors bloombergnews url",neutral
"united how can you not know where my bags are you knew where they were  hours ago you are killing me worst service ever",negative
"united gg im sorry united isnt able to keep its word cuz their it is totally inadequate but they still says its a customer fault",negative
"hillaconlin southwestair hi get a solar charger from amazon game changer to plug usb into charge ",neutral
"united am i allowed to bring a duffle bag and back pack as my carry on and personal item flying out of ny",neutral
"united you delayed a connection for customer service today now ill be able to pay my final respects to a dear family member thank you ",positive
"united hi i read there are weather warnings on the east coast of the us would a flight from lhr to sfo be affected",neutral
"united the link in the message i was replying to thpay itproblems",neutral
"jetblues ceo battles to appease passengers and wall street url url",neutral
"united pgatour ntrustopen next thing you know united will believe they are above the dot and take them to cou united is anticonsumer",negative
"united pgatour ntrustopen i read that last hashtag as go f united makes sense since they f us by cancelled flightling ticketed reservations",negative
"united laurasbrown clearly united lives in the stone age some people dont need computers make your site better for tablets and phones",negative
"united laurasbrown what does dealing via email have anything to do with a crappy web form that is not made for mobile devices",negative
"united speaking of my flight skateboards are allowed as carry on bagage right no extra payment needed",neutral
"united submitted customer care form jan th still no response a little longer then   business days",negative
"southwestair cousnod hopefully nashville is open i want to come home today",neutral
"usairways i appreciate the hard work still i gave up after gthour dsearls",negative
"usairways why didnt you reroute bos to jax via dca through clt instead forcing an overnight dca passengerslose",negative
"virginamerica never had a bad experience before but this one took the cake now extoion for carry on items as well",negative
"virginamerica had to spend  hours worrying that items in carryon would be brokenstolen since i couldnt carry them on plane or lock bag",negative
"virginamerica all of group e was told there was no more room in the bins when i got on the plane was room for at least  bags in my row",negative
"virginamerica thanks for making my flight from lax to jfk a nightmare by forcing me to check my carry on bag at the gate ",negative
"southwestair why is your website downnnnn ugh",negative
"jetblue marks th bihday with blumanity paint job dallasnews blog url",neutral
"usairways forsythfactor hope for no weather delays no help to reroute and your on your own for lodging non stop is the way to go",negative
"jetblue to end panership with american express url url",neutral
"united it sucks not having the money to book a flight to see the love of my life  miles away",neutral
"southwestair flight at  from fll kiosk just opened rude attendants because now everyone is late flight url",negative
"southwestair i love and appreciate the fact that you guys rarely cancelled flight flights and are on time but i need a cancelled flightlation this time  pray ",positive
"united ltltltltlt shoddy customer service of no use whatsoever unitedairline",negative
"united ltltltltltlt do not reply to emails",negative
"united it has now been  days since i applied for my compensation",negative
"united y do u not reply to customer refund forms unitedairlines",negative
"united volumes profit up url aviation aircargo url",neutral
"united what the i go into the all airlines lounge w my star alliance club card in bcn only to be told star alliance isnt accepted",negative
"usairways great but that still does not help me",negative
"jetblue justdippin drops a new video off the upcoming project thetakeover produced by yponthebeat url ",neutral
"jetblue dumps amex nassau news live url",neutral
"southwestair today is going to be the day i can feel it thank yall for your suppo throughout were coming home nashville octavia",neutral
"united do you mean founately i dont want my flight to be affected  wink ",neutral
"usairways hi could you protect me on us  just in case still on ground with no checked luggage but still a chance i can make original",neutral
"united hi i am flying domestic first from sea to hnl can i pay to use the lounge before i fly or this is just for international thanks",neutral
"usairways after last night in charlotte nc im seriously debating never flying you again  minute on the tarmac connection leaves",negative
"usairways u guys get too much and too many customers to be fucking up as badly as u do",negative
"usairways americanair svllindia provides you the best logistics experience for people all over india",positive
"usairways lack of communication with other offices the customer amp yall never update ur systems u guys are  established  this mess",negative
"united how long can i expect the formal response to take",neutral
"jetblue this is lovely",positive
"usairways i gave up url",negative
"usairways ive been on hold for one hour and four minutes for your reservations line how can you possibly do business this way",negative
"usairways over  weeks since you took our money and left us stranded  hours from home had to rent a car and you still have not helped us",negative
"jetblue its always a pleasure  relaxed ️",positive
"usairways how about a phone to talk to a real person",negative
"jetblue can i change my flight if i already printed my boarding pass",neutral
"virginamerica americanair can u help with flights to get a y old battling cancer who needs treatment in  us  freyabevanfund  heartpulse   ribbon   heartpulse ",neutral
"united why havent you updated that flight  is delayed super frustrating",negative
"usairways please dont go to the check in process americanair uses at mco its an absolute disaster",negative
"southwestair thanks for reminding me about my upcoming trip to florida but you really didnt need to url",neutral
"jetblue  iad to jfk still hasnt boarded whats todays excuse and how am i gonna get to work",negative
"jetblue why is t that every time i fly jfk even more speed doesnt work waiting for  min nogood",negative
"southwestair so was there a winner for destinationdragons ",neutral
"jetblue why  and not  as scheduled",negative
"virginamerica i tried that you offered to charge me an additional k for a new ticket or be stranded until thurs st time last time",negative
"united is the biggest joke of a companyi will never fly with them again  days now waiting for my bag they dont even know where it is",negative
"usairways st a reaccommodation now a delayed flight for this one amp the gate agent still hasnt mumbled a word folks getting anxious",negative
"jetblue well im glad i got up at  am so i can sit in an airpo no place else id rather be not",negative
"jetblue no i am guessing i have to call someone",negative
"usairways thx to gate agt john pascucci for finding us a flight from clt to pvd after our original one was cancelled flightled url",positive
"united thats funny because i emailed virginatlantic once and they found it hadnt left lhr in the mean time stuck with no bag in nyc",negative
"jetblue its okayim actually a tea kinda guy anyway thanks",positive
"usairways  thats the flight i was placed on after original flight to charlotte was cancelled flightled now  is on hr delay",negative
"usairways gate agents are now working with everyone to resolve connecting flight issues which is my concern",negative
"united if youre listening why are you the lowest provider of inflight wifi get with the times",negative
"jetblue no news here at the gate what are my options",negative
"usairways sdfairpo i really needed to be back home yesterday and at work at am today been on plane and sitting for an hour peeved",negative
"southwestair any delays today cakairpo to orlando",neutral
"jetblue they say they have no update i dont work i dont get paid jet blue has my money but no flight argh",negative
"usairways tell them to get on that please",negative
"southwestair thank you for finally making your boarding passes work with passbook",positive
"jetblue gorgeous day hope the flight back tomorrow am is just as pleasant thanks",positive
"southwestair deicing is impoant",positive
"jetblue drwinston i think well need a selfie as proof",neutral
"jetblue philpete wonder if thats the pilot tweeting you back is it legal to tweet and fly what if the plane in front stops suddenly",negative
"usairways i totally understand the weather just frustrated thanks",positive
"usairways we are boarding now but have yet to depa thanks for the response",positive
"united my baggage is in shannon now so never mind u can work on giving me some back now",negative
"jetblue deal",neutral
"usairways has the most useless amp rude employees ever at philadelphia airpo never again will i fly with them  triumph ",negative
"usairways you all work hard at making sure things flow smoothly keeping positive",positive
"usairways stuck in cae need reflight booking problems for next flight possibly dm for more info",negative
"united cool thanks",positive
"jetblue just a heads up this page no longer exists url",negative
"usairways thanks means a lot after i was verbally cussed out charged extra for a bag amp then told i dont feel like dealing with it  unamused ",negative
"usairways if there are empty first class seats on my flight at check in why wouldnt i be automatically upgraded",neutral
"usairways grades for this trip",negative
"jetblue your agents at iad have compounded this problem by not making any announcements jetbluemess",negative
"usairways bohnjai they lost my bag phl baggage handlers broke open my bag and stole my camera",negative
"united leisure military personnel for safety reason r highly recommended to not travel in uniform",neutral
"united ticket counter masters out of smf not very helpful",negative
"southwestair hi how do i add a flight to my account just created it",neutral
"usairways what do i push to rebook with that  number",negative
"usairways tell the flight from clt to srq  to wait",negative
"united yes staff were rude and unempathetic i needed jacket and tablet by  got at  if u take carryons cause plane fulldont lose em",negative
"united monday evening",negative
"united is pri boarding for active military or only in uniform  cant travel in uniform for opsec reason even on official travel",neutral
"jetblue hotspot free wifi makes me happy jfk itsthelittlethings",positive
"usairways usairways unacceptable holdtime really url",negative
"united lgaord ua  did not get agent name argument over baggage policy",negative
"usairways trying to go nashville to london and just have no idea when would be a good time to fly out of nashville right now americanair",neutral
"united sorry to hear outsourcing plan boise is best staffcust service in the country boise",positive
"southwestair for the win as always saved my day and got me on a direct to orlando  tada  tada  tada ",positive
"southwestair not possible to carryon and put in a closetoverhead had success doing that with other airlines thanks",neutral
"usairways still not in the air for deicing of plane ill miss connect but customer service was helpfulim hoping to catch the next flight",positive
"jetblue why yes yes it does great trip down thanks for the lift",positive
"usairways why arent twitter and reservations connected what do people want reservations duh",negative
"united how on eah could you close the united club in atlanta what a major fail at an airpo of this size",negative
"southwestair just did last night thanks for following up ",positive
"usairways last name pordes",neutral
"usairways tell reservations to rebook me from  to ",neutral
"jetblue and a huge thanks to the crew on flight  who flew in to dca from sju monday night in the snow so we could have a plane",positive
"jetblue is i cant make changes on the website am i still charged  dollars for using phone",negative
"jetblue planning on it btw excellent service and crew from dca through sju into sxm",positive
"usairways i just checked in online for tomorrows flight thought i should get auto upgrade already got the email saying no seats",neutral
"southwestair ceo discusses possibilities of nhl vegas arena naming rights url smuspomgt sposbiz",neutral
"southwestair thanks for getting me back to nashville big thanks to the pilots on the  out of baltimore flying in snow landing on ice",positive
"united annricord january th",neutral
"united any chance you can troubleshoot check ins at flyyow were at  minutes per person",negative
"southwestair when will you have flights for october  available",neutral
"jetblue waited for  min then got disconnect",negative
"southwestair flight  mco to isp delayed any details on why",negative
"jetblue lekvhg want to see what the cost would be to change to the  flight",neutral
"jetblue you stood me up last night but im giving you a second chance im just a boy tweeting an airline asking them to fly him home",negative
"usairways ive called for  days and cant get thru is there some secret method i can use that doesnt result in you hanging up on me",negative
"usairways what is policy on changing flight to different dates once your flight has been delayed",negative
"united i locked myself out of my account and needed access to book a flight",negative
"jetblue thank you for incredible customer svc from gate to flight mint experience is magic",positive
"thanks jetblue next up we will see how the slog from jfk to the city goes",positive
"jetblue social media takes flight with fly likeagirl what brand lesson can we learn smm brand url",neutral
"united this is getting ridiculous now were missing our connection",negative
"united couldnt use the confirmed upgd ce you gave me bc you decided to sell anyone a biz seat for  why do you bother giving them",negative
"southwestair oh no worries nl no disappointments here better to have no lounges than like delta who has them but does disappoint",positive
"usairways now over  hrs cant wait anymore  hrs for nothing now what frustrated usairways url",negative
"united we are never going to get to out gate at this rate",negative
"united club in denver is dope  ok_hand ",positive
"united im checked in agent wouldnt tag my bags at am now im standing in line hell",negative
"southwestair i just sent a screen shot of the incident repo",negative
"southwestair i couldnt fly you today amp it made the trip harder had to pay for my checked bag devotedyyours but for today ",negative
"united just give up your service is terrible if i wasnt forced to use united on ceain routes i never would",negative
"virginamerica congrats vx on the new route  airplane ️ tada ",positive
"southwestair fsve when i corrected the attendants error she gave me attitude made a rude show of taking back nutsamp said well i was late flight",negative
"southwestair deltapoints hey at least you guys are honest with your customers unlike delta",positive
"southwestair first time flyer scheduled a roundtrip set on depaure date not sure on returning date policyfees on changing re flight",neutral
"jetblue all taken care of other then the dropped call and the total half hour wait love jetblue",negative
"usairways so youre going to make me wait that long on the phone line when you can help me thats pa of the problem",negative
"southwestair when will you be accepting reservations past august ",negative
"southwestair thanks i just sent a dm with this info",neutral
"southwestair thanks for the info have a good day",positive
"jetblue thanks for listening doesnt mean i dont appreciate you",positive
"virginamerica please add more frequency to pdx poland",neutral
"united i need to speak with a supervisor or someone who is willing to help me use a credit i have asap letsworktogether",negative
"usairways that is the most useless tweet ive ever seen out of you",negative
"usairways this is got to be the worst service ive ever seen with an airline  cancelled flightled flights rude employees currently flight delayed",negative
"united delayed again by united gate agent was borderline rude when i asked her a flight status question what is happening to united",negative
"southwestair i am completely displeased with the service i received on yesterday flying from lga to atl",negative
"southwestair landed in nashville thanks for taking care of us url",positive
"usairways what are the odds you can get me on a flight with delta so i can actually get to orlando today dayslate flight",neutral
"usairways were all standing here and no one is saying anything ill most likely be missing my flight to bwi again url",negative
"usairways how long does it take to receive ticket from americanair for itin booked via url on us flights",neutral
"virginamerica can we make every vx plane with nerdbird why should austin be the only one getting nerd love",neutral
"southwestair so today i call into customer service amp speak with wendell holton in the dallas office amp i am told there is nothing he can do",negative
"southwestair we did not get a single answer from any southwest personnel after an hours wait no apologies no explanation",negative
"southwestair i along with other passengers repeatedly asked southwest personnel what was taking so long where was our luggage",negative
"southwestair took delivery of na a new boeing h yesterday url dfw dal airlines",neutral
"southwestair next once we arrived to atlanta we waited a full hour before our luggage was placed on a carousel one hour",negative
"southwestair secondly we did not begin boarding on time despite our aircraft being present and deplaned thus we left over  min late flight",negative
"southwestair  bags fly free so whats with all the carryons packingayak brianregancomic",negative
"southwestair first there were cockroaches crawling on the counter at the gate and visible mouse traps under the seats at the gate",negative
"united did not get namesdallas flight and chicago",neutral
"united in other words sorry not sorry plenty of other airlines and i travel a lot",negative
"southwestair i consider myself a loyal customer to the brand but im astounded at the lack of concern about customers flying experiences",negative
"southwestair this experience was the worse flying experience ive ever had to be met w contempt from your customer service makes it worse",negative
"southwestair looking for cheap flight to vegas",neutral
"southwestair please let those with nothing in overhead bins to exit first fly a lot and only bring purse tired of running for connection",negative
"southwestair all i requested was a refund of my reward points that i used to purchase the flight and he refused",negative
"usairways credit to my bank account for the two days of work that ive missed because of these cancelled flightlations",negative
"usairways i dont need to rebook i need to know the policy",negative
"usairways no reflight booking problems necessary i cant afford to deal this kind of unprofessionalism again i would however like some type of credit",negative
"united i submitted a status match last week and have not heard back im a delta customer looking to switch to united please assist",neutral
"united  to montego bay going back to gate bc person was late flight awful service for all of who came on time",negative
"united right are you guys charging for the air we breathe next",negative
"southwestair finally got me home bnasnow",neutral
"southwestair therefore since ive received no recourse through phone i have submitted an email complaint amp a letter via mail will follow",negative
"jetblue  min response time im impressed im in its official trueblue jetblue gets social",positive
"usairways nd time this occurred in  weeks im not patient i have no choice antitrust issue",negative
"usairways my vacation budget was blown bc of the lack of communication from usairways i will never use them again or refer anyone",negative
"southwestair there is no option just to cancelled flight i dont want to change flight i want to cancelled flight",negative
"southwestair thank you for your time",positive
"southwestair lastly for a company thats trying to put the love in flying it would be nice to have someone personally address my concerns",negative
"southwestair in my letters to follow i will be sure to include my rewards number twitter handle and email address",neutral
"southwestair flight  to balt hit turbulence babies cried kids vomited chaos flight attendant caroline was a superhero",negative
"southwestair by the way the flight number was  please feel free to fact check my complaints about leave time amp baggage time",negative
"virginamerica love it taking southwestair on in their backyard consumers win when biz competes",positive
"virginamerica is flying from love to austin now that is most excellent news",positive
"united you are lightyears ahead of the security control at newark airpo they wasted  precious mins w bad efficiency frightening",negative
"united great thank you",positive
"jetblue my son left his ipad on flight  from jfk to fll on monday i called and left message and have no heard back seat a",negative
"usairways so the seat next to me b on flight  to seattle has a tray table that is falling off url",negative
" united you know your updates every  hours telling me you dont know where my bags are is also equally irritating coltsmissingbags",negative
"usairways we might need a plane to get somewhere but just remember that you arent the only choice makeoveimecustomerserviceplease",negative
"usairways still cant get through and travel in  days ridiculous donthavehighhopes",negative
"usairways has an spf record error that is causing email from noreplyusairwaysmobilecom to go to spam filters dns admin needs to fix",negative
"virginamerica i miss the nerdbird in san jose",neutral
"united can i add miles from my january air china flight to my mileageplus account",neutral
"usairways i recently moved and got a new license and when i booked my flight a months ago i used my old license do i need to change that",neutral
"united delayed about  hours because of missed connections due to mechanical issues on st flight rebooked but please call me ",negative
"united flying out of stl saturday where they are expecting ice amp snow when should we sta looking for travel waivers thanks",neutral
"southwestair really  hours on the plane and at the gate jaxbna like we haven’t waited days to get home notokay",negative
"usairways thanks so much",positive
"usairways i recently moved and got a new license and when i booked my flight months ago i used my old license do i need to change that",neutral
"usairways no this is a systemic problem mail comes from  but usairways spf record disallows it dm me for more detail",neutral
"usairways little help to us my husband has been on hold for an hour for something that take  minutes to complete",negative
"virginamerica awesome deals dalaus for only  each way url",positive
"united ua delayed out of winnipeg because the plane was frozen fail will i make my connection on ua tightconnection denver",negative
"southwestair why do your mdw gates have so many fewer seats than your planes",negative
"jetblue i was not allowed to drop my bag off for my flight that i was running min late flight for turns out it left over an hour late flight",negative
"jetblue youre killing me now you got me smitten trueblue",positive
"usairways will never travel with you again this is insanity storms are inevitable but making us hold to just add a lap child badservice",negative
"usairways any word on flight  getting out of dfw in the near future stuck on plane at gate for over an hour",negative
"united filled out at the airpo as pa of a long day made longer",negative
"united today the staff msp took customer service to a new level my father passed away last night amp you helped me get home today thanks",positive
"usairways for a response in  days no thanks",negative
"southwestair hi just got my tsa precheck amp put it in my acct but its not on my boarding pass for a flight this pmcan it be updated",negative
"jetblue got txt min after sched dpt saying plane had just arrived jfk late flightr txt w dpt gate change then  dpt for  flight",negative
"usairways is useless airways day  trying to get home on standby as a result of their cancelled flightlation usairways",negative
"united thanks to supervisor miriam who provided me with great customer service finally",positive
"southwestair i left something on a plane landing at midway last night because i am a responsible adult got a number for me to call ty",neutral
"jetblue great flight as always thank you to the great crew on flight  travel jetblue",positive
"virginamerica thankyou the dalaus route makes my day",positive
"united surprise me otherwise the flight is over and i dont have a good feeling about your airline",negative
"united we have been told that its lostyou guys dont know where it is",negative
"united just landed a day late flight with almost no sleep but here i feel sorry for the woman i consoled whos mother died during the night",negative
"united  sfodfw also  sfoord",neutral
"united disappointedunited did not feed small children on a  amp half hour flight honolulu to los angeles appalling esp food waspaid for",negative
"southwestair awesome sending now",positive
"virginamerica to battle southwestair on dallaslovefieldaustinairpo route ",neutral
"united thanks for reaching out the seat was hard not enough cushion ok for sho flight btw ua flight and crew were great",negative
"southwestair i want to file a formal complaint against a disgruntled employee laguardia who ruined mltple peoples travel plans yesterday",negative
"jetblue spoken to  reps once im allowed to check my bag and through the tsa checkpoint i guarantee i will be talking to someone",negative
"jetblue and the min line i stood in to drop my bag off",negative
"jetblue credit to you for replying i’ll look forward to hopefully one of those  on my flight home tonight ",positive
"usairways ive been on hold with your divident miles service desk for  minutes and thats after being hung up on the first time",negative
"united this is with regard to a flight from a couple weeks ago im very frustrated with your policies amp expressing that",negative
"southwestair two hours on the plane at the gate this is undignified behavior for you and the apology isn’t enough freedrinkcoupons",negative
"southwestair she cut people off  minutes before flight time to check in bags for a flight that was delayed  hours i waited  more hrs",negative
"usairways through can you confirm that i havent been charged",neutral
"usairways hey i booked a flight isabelle gramp boston to lax and it said that it charged my credit card but the transaction didnt go",negative
"usairways you are amazing follow me back please pray  pray  pray  pray  pray  pray  pray  pray  pray  pray  pray  pray  pray  pray  pray  pray  pray  pray ",positive
"united how come its cheaper to fly to bkk than n even though to get to bkk you take an extra flight from n",neutral
"jetblue celebrates year anniversary with new livery cnnmoney url",neutral
"usairways thanks for crappy hotel with no food and a taxi bill followed by being on standby for your cancelled flightlation usairways",negative
"united yes would love an upgrade or voucher please give me a call ",neutral
"southwestair ahhhh sorry just followed",neutral
"united fail set to song url united breaks guitars lt lmao",neutral
"southwestair pleasantly surprised to be boarding my flight on time this morning at flynashville good job",positive
"usairways thanks ",positive
"southwestair when are you opening the flights beyond august th",neutral
"usairways thank you busy times",positive
"usairways my flight was delayed and rerouted and not so much as a sorry for your inconvenience from the checkin agent notimpressed",negative
"usairways americanair  min delay thanks to maintenance issues thanks for wasting a day",negative
"southwestair can sagerooski amp i use your luggage scale to measure our weight loss one scale for each foot home is not accurate anymore",negative
"southwestair oh my gosh seriously you just made my day week year no one will appreciate this more than me",positive
"southwestair boarded plane only to be told to get off as it wasnt our plane now an hour delay  sob  sob ",negative
"usairways flight is delayed  hours no reason given sure love flying with your airline whatajoke",negative
"usairways so we got her home now we just need her bag is there a direct desk number for savannah",negative
"usairways i hope so last i spoke to the baggage team they werent sure what city my bag was in",negative
"united can you send a personal plane to get us out of school its icing and we dont want to get stuck here ansleyhutson emilydonneiiy",neutral
"united to sta xweekly b flights from neworleans to cancun on between maysep avgeek",neutral
"southwestair no i have not",negative
"southwestair yea but i was hoping to avoid the ticket difference amount as a bihday couesy flysouthwest lovesouthwest mybday",negative
"jetblue hey you guys remembered lol but now my bos flights delayed and turn the heat down in t it feels hotter than pr",negative
"usairways does your company see passengers as customers or just ",negative
"usairways is there a way to have someone contact me when you have an agent available need help flight booking problems an award flight",negative
"united worst agents in us at ft lauderdale airpo passengers stand in line getting status ales amp still didnt make an announcement",negative
"united can we get any free upgrade because all the problems weve had our reservation is mkwlkr",negative
"southwestair  atl to rdu snow forecasted for raleigh this evening",neutral
"southwestair your app repeatedly crashed and failed to display my name when checking in was unable to use app url",negative
"southwestair sorry thought i did its done now",neutral
"jetblue anything for you flyfi url",positive
"usairways announced that people going to fl via charlotte would have to go to a different plane amp gate but it was a direct flight logic",neutral
"usairways just realized my americanair advantage number wasnt used for my flight how do i get my ff miles",neutral
"virginamerica very poor experience first computer problem now seat malfunction stuck missing meeting in san diego",negative
"united you please do not burn my dreams burningman tickets sales today",neutral
"southwestair when does pv get approved i am ready to go",neutral
"jetblue cinnabon the two of you should team up to serve cinnabons on the flights bonsinthesky",negative
"usairways flight today showing on time online not able to check in called amp told was cancelled flightled put on hold over an hr ago help",negative
"usairways new tag line but we got you there alive",negative
"usairways  days in a row i call and still cant get anyone on the phone do you actually have any employees",negative
"united but why do people with no status get to buy an upgd at much less than cost ahead of premiers with earned confirmed ceificates",negative
"southwestair karajusto swa is willing to follow up finally",neutral
"southwestair is hiring for their emerging leader development program last day to apply is today apply here url",neutral
"usairways ive been trying to call you for days and every time the system is overloaded and disconnects really a global company help",negative
"usairways also we are in family crisis amp you charge full price for all these flights plus   change flights even for emergencies",negative
"usairways wheres my apology",negative
"usairways thank you but it is sad that she couldnt talk  a real person amp kept getting disconnected by an automated msg",negative
"united dont post a link to an aicle that verifies the initial complaint with  comments saying the same thing harris",negative
"united will breaking them in somehow make them longer so that they dont cut off the circulation in my legs unfriendlyskies",negative
"southwestair are you guys gonna be giving away any tickets for imaginedragons at vinylvegas destinationdragons",neutral
"jetblue can i get some more leg room tonight b ",neutral
"jetblue nd time flying jetblue this year and my armrest tv controller doesnt work agianand thats the main reason i fly jetblue  pensive  sweat  triumph ",negative
"its on me jetblue thats not what you said last night though ",negative
"usairways  days and  hours on hold the other day charge me double for flights and cant even fix it worst service ive ever had",negative
"southwestair goes to cou to gain access to delta gates at love field url deltanews",neutral
"southwestair lovedragonss lauren im screakjmf",neutral
"southwestair when will sw return to customer service business travelers made sw now sw ignores us",negative
"usairways why not have an option for a call back im just sitting here burning through my minutes waiting for an error to be fixed",negative
"virginamerica kinda sucked my earphone jack didnt work on my flight they may want to look into that for future passengers",negative
"united jh going to process my refund for wifi its asking for a receipt i never received an email you guys just whacked my credit card",negative
"southwestair thank you thank you thank you",positive
"southwestair after a long wait of over an hour my mothers bag did not make it we url a repo and are waiting thanks for your help",negative
"usairways you got me home  hours after you were supposed to i was living in an airpo you offered no monetary assistance",negative
"usairways ive been trying for days and i dont get hung up on until after i get through all the prompts what am i to do",negative
"united my wife and i will be sharing this dreadful experience dont pretend ua cares about young girl traveling alone united airlines",negative
"southwestair lovedragonss lauren holy sht",neutral
"jetblue you are missing the point the flight left an hour late flight why are you allowed to be that late flight and still charge me  and hrs",negative
"usairways this is crazy havent spoken to a human yet there has to be a better way url",negative
"usairways can i get assistance on flight  plane just landed from hpn and i have a connection to atl",neutral
"united perhaps you could fix this url and this url answehis",negative
"southwestair lovedragonss lauren omg best airline ever",positive
"southwestair didnt see travel had to be compete for unused funds by expiration date hidden in the fine print never saw that before",negative
"southwestair lovedragonss ahhhh yes lauren",neutral
"southwestair lovedragonss holy fuckinf shit",positive
"southwestair lovedragonss oh my god lauren oh my god oh my god",positive
"southwestair my bihday is february th which is the date of the imagine dragons in flight conce btw",neutral
"jetblue loving the free wifi and legroom  airplane ️ seattlebound",positive
"virginamerica nice to see you expanding in texas but dont forget about us here in sandiego i would love to see more flights out of here",neutral
"united there are exitrow window shades in approx  of the windows of your rjs lta frequent flyer url",negative
"united no worries your customer service gets a bad wrap but just spoke w agent who saved me huge amounts of time amp apologized for yesterday",positive
"united there is no excuse for leaving a minor to spend the night sobbing  hours in a plastic chair uas actions terrible united",negative
"southwestair service rep didnt say i was dumb just had the tone of voice like i should have known about it",negative
"southwestair it would be nice if i could talk to an agent rather than get caught up w a promotion amp then be hung up on",negative
"southwestair i just wanted southwest to know that i dont think theyre as great as i used to anymore nothing to look into",negative
"southwestair lovedragonss lauren im screaming",positive
"southwestair lovedragonss lauren omg im dead im so so happy for you yes yes",positive
"southwestair youre the best",positive
"southwestair customer relations line had busy signal too called the normal line and the service rep thought i was dumb for not knowing",negative
"southwestair ive never met my favorite band and it would be sooo amazing to win destination dragons",neutral
"jetblue you guys continue to impress your crew mco gate helped our family with seat issues professional",positive
"united yes i know that the question is why is that still the case fail",negative
"southwestair lovedragonss oh my gosh",positive
"jetblue to increase chaer service to cuba travel agent url",neutral
"usairways last  times i checked a bags they were severally damaged no one answers the baggage call line for status chairmanlove",negative
"virginamerica to sta xweekly a flights from to dallas dallaslovefield austin on apr avgeek",neutral
"united another week has passed and i hoped that i would have had a response by now",negative
"united theres no reason it should take  days to respond",negative
"southwestair yes i did and the bags came straight to my hotel thank you you guys rock",positive
"southwestair southwest is currently awaiting government approval for this route do we know when it will be official",neutral
"southwestair is offering companionpasses to atlanta residing frequent fliers url",neutral
"jetblue had a great flight to orlando from haford a few weeks ago was great to get out on time and arrive early",positive
"spend  hour on hold with usairways ",negative
"usairways why would a flight arrive late flight or leave when  of your passengers have a connection",negative
"united flew ord to miami and back and had great crew service on both legs thanks",positive
"united  and  year old flying to tokyo for vacation both with bad knees and this happens url cbcallinaday cbcnews",negative
"southwestair southwest is scheduled to fly to costa rica on march  but i cant book it online when will this be available",negative
"usairways how do you give stand by seats to ticketed passengers who you know have a connecting flight ",neutral
"usairways would you guys please send service agents to gate b in philly all the people missed there connections and theres only ",negative
"united of course but they were just as helpless as everyone else ",negative
"southwestair now its delayed until  getting yelled at by attendants not to bother them getting worse",negative
"jetblue caymanislands i know that bar wish i was there now",positive
"united ha this happened  years ago i havent flown with you since",neutral
"united my bag is a few days late flight to me and this is like the rd time in the past couple months where my free miles at",negative
"jetblue i’m getting an it dependsvibe fair enough",neutral
"jetblue flyfi thank you seattle and udub here we come cameronroe url",positive
"united with airpo self checkin your only option im now your employee training was a bitch send my paycheck asap",negative
"united on your website it says  days its been  and counting",negative
"united one last thingunited club crackersnabisco where are the pepperidge farms",neutral
"united the lack of customer service is astounding url daysofhell",negative
"southwestair apology accepted customerservicewin itravelalot url",positive
"southwestair how does your pre boarding process work basically anyone who doesnt want to wait their turn can get a slip",negative
"southwestair love your tv ad with the girl dancing makes me laugh every time and now i want to take a trip ",positive
"southwestair its oki forgive you guys",negative
"jetblue flight booking problems flights for a dc visit for easter weekend staed difficult but ended well with you guys big fan here ",positive
"united i have a flight from omaha to chicago en route to nyc and they are seating me and my paner separate please fix this res ilchp",negative
"southwestair i have a flight to vegas coming up soon but haven’t received any drink tickets late flightly can you help me out",neutral
"southwestair saysorrychris can you follow back for a quick dm swfollowed",neutral
"southwestair all flights lead to vegas baby",neutral
"virginamerica omg finally",positive
"united thank you there was one here a few months ago but none now weird you dont have a club in one of the busiest airpos in the us",positive
"united a plane took our gate and now were just waiting in a lot at dia",negative
"southwestair just ohing a text message i received from an entitled jackass of a friend",negative
"southwestair kirkwoodtiger hmmm how does the caribbean sound url ldwarm thanks",positive
"jetblue what is a personal email that i can contact i have a complaint that you should know about",negative
"jetblue whats up with website cant access flight info",negative
"jetblue just a thought",neutral
"usairways thank you on our way to get her bag now thanks to having that number  blush ",positive
"virginamerica am i dreaming did you really just open up a route between dallas and austin and does this mean houston might be next",positive
"united its ridic you cant transfer credit you have my  amp youre taking  of it for cancelled flightling atleast let me keep the credit damn",negative
"southwestair tried to enter that rapid rewards contest link on facebook but all my browsers kept popping up security warnings  it",negative
"jetblue handled xjareds question like social media pros good practice for when our transpoation systems are all run by friendly ais",positive
"jetblue maybe have a supervisor find out why the international checkin at ftl hasnt moved in  minutes yet employees picked up  pizza",negative
"jetblue third flight in a row for my wife with her tv not working",negative
"jetblue its a wonderful thing",positive
"united if i have credit from a flight i cancelled flightled does the new flt have to be booked by  yr from orig purchase date or flown by that date",neutral
"united this is me and my paners first trip to nyc i bought the tickets at the same time please seat us next to each other conf ilchp",neutral
"southwestair looking forward to out power of inclusion event with very special guests we will begin promptly at  am swadiversity",neutral
"jetblue beatriz and susan gate  mco",positive
"usairways thanks for seating me next to  hot athletes this flight is significantly better now",positive
"united its amazing really",positive
"united learn to hold connections they texted me there is another flight late flightr my connection hasnt left and were pulling into the gate",negative
