@relation Tweets

@attribute text string
@attribute labelled_sentiment {positive,neutral,negative}

@data
"americanair i tried to check in but they redirect me to call in to usairways which i also cant get into contact with",negative
"americanair i tried when i landed but there was noone there ive emailed your customer service twice now who dont seem to care",negative
"americanair i understand a bit of a wait but i called at  pm and didnt get a call back until just after  pm thats not cool",negative
"americanair i understand but why is this the only flight of the day not going out twice im now out of extra meds and diapers for baby",negative
"americanair i understand im feeling cranky i called aas bag tracker number and heard your bag has not been located 😩",negative
"americanair i understand that but  hours late flightr i still havent heard a word how can you plan your week with no zero information",negative
"americanair i understand that but im hoping i can rectify this in advance i would call but i am in auh i just need my one checked bag",negative
"americanair i understand that but im not even being put on hold it says try again late flightr goodbye",negative
"americanair i understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding smh come on",negative
"americanair i understand the weather issues i dont understand how i was not notified of the cancelled flightlation and had to realize it so late flight",negative
"americanair i understand theyre busy amp doing their best my frustration is an automated call changing my flight wo allowing me to talk",negative
"americanair i understand you are busy but i have still gotten no answer i need to get home and you guys have not helped at all",negative
"americanair i waited on hold for two hours only to have my call really unreliable",negative
"americanair i want to speak to a human being this is not an obscene request",negative
"americanair i was flying today to mty mex at am but still appear cancelled flight where can i talk for another flight",negative
"americanair i was just called abt my flight cancelled flightlation a flight that was cancelled flightled at a sunday two a calls are not okay",negative
"americanair i was on flt  tomorrow they moved me to  i need it moved to tuesday the roads wont be better for flight  thanks",negative
"americanair i was rebooked on a flight that was too late flight for my connection",negative
"americanair i was suppose to be in fl  hours ago and im not ive been waiting for hours this is just ridiculous",negative
"americanair i was told i had a minute wait time after waiting hours and an hour has gone by this is ridiculous",negative
"americanair i was told it would be emailed to me but i havent received anything yet how can i followup",negative
"americanair i was told my flights  amp  was cancelled flightled but i dont seem to have any datetime changes ive been waiting for a call",negative
"americanair i was worried when my bag went san to dca  hours before me but our reunion was an organized breeze URL",negative
"americanair i will be writing a very detailed letter to you all about this experience today i have never experienced such awful cs ever",negative
"americanair i will never fly with you guys again i am stuck in memphis another day called to be credit something anything",negative
"americanair i would like to be reimbursed for my shuttle from denver after  diversion  hours sitting in plane and mech problems",negative
"americanair i would love to say the same but its not so much hs flight no internet no personal ac yr old plane nofunatall",negative
"americanair i would purchase it if i was there by choice but you guys cancelled flightled my flight and have me stuck at dfw for  hours",negative
"americanair i’m still waiting this has been going on far too long is there someone i can speak to",negative
"americanair id be happy to hold on the phone but your phone system is not allowing that and simply hangs up",negative
"americanair id just like to know where my bag is when ill get it and why i dont have it already no accountability from cust service",negative
"americanair id love to take my seat but it appears as though someone already has disappointed upgrademe wtf URL",negative
"americanair if by near the gate you mean sitting on the plane for almost  hours then yeah",negative
"americanair if it i have not rebooked didnt get notified that it was cancelled flightled",negative
"americanair if its in my backpack why do i need to see agent",negative
"americanair if my flight gets cancelled flightled i should be able to reschedule to any date i want not the next day or  days after",negative
"americanair if sna curfew causes diversion do you provide transpoation from lax on aa now pilot not sure if we have time",negative
"americanair if the flight i selected online was what was ticketed i would not be missing my connection i need help getting to dfw or iah",negative
"americanair if you are sorry answer my claims aa ref  and  accordingly without using weather",negative
"americanair if you care could you have someone call me to explain what is going on",negative
"americanair ill be sticking with southwest in the future no change fees first bag free and stellar customer service",negative
"americanair ill give a reward for whoever finds and returns to me on thurs when i fly back thru dfwairpo i ❤️ these earrings",negative
"americanair ill try to have a great week once i receive it 😩😭💔",negative
"americanair im at the airpo right now and your people didnt know how to react and help me with this situation very frustrated",negative
"americanair im beyond confused here why would you offer an earlier flight when they cancelled flightled  i asked for tues please fix",negative
"americanair im flying into dca my bag is at iad i am already late flight for my meetings at work i will call the number when i land 😭",negative
"americanair im frustrated by all of the usairways attitude toward execplat members thenewamerican",negative
"americanair im getting calls from  but the calls seem to drop instantly is there any alternate avenue for resched suppo",negative
"americanair im here standing at baggage claim waiting for bags for over an hour at dfw the gate is  feet from here nothappy",negative
"americanair im home amp only hr late flight no thanks to your service centre their plan involved  flight legs all across na and  full days",negative
"americanair im in mex i need to fly to new york city tomorrow my new flight on tuesday is unacceptable please help",negative
"americanair im not sure what happened to my usairways status when the merger took place",negative
"americanair im still on hold",negative
"americanair im still on hold if youre wondering  hours  minutes and counting servicefail onholdforever suboptimal",negative
"americanair im still patiently waiting for a response to my complaint email on fri what is the normal response time",negative
"americanair im tryin to book a flight but cant get ahold of anyone",negative
"americanair im trying my hardest to not get frustrated but i am getting no response on email or by phone aa owes me  how do i claim",negative
"americanair im trying to choose my seats but every time i go to the next flight i get system error",negative
"americanair im trying to make a reservation with a lt  year old lap child dont see any option online how do i proceed with reservation",negative
"americanair im trying to reach the advantage depament to add my number to a recent flight",negative
"americanair im trying to register since dont want to be separated from my brother during thehours flighttherere few places left",negative
"americanair im willing to hold for an agent you arent being helpful you keep hanging up on me americanairsucks hiremorepoeple",negative
"americanair improve envoys performance th trip through ord in  ive been delayed for hours because of envoy i could drive faster",negative
"americanair in car gng to dfw pulled over hr ago very icy roads onhold with aa since hr cant reach arpt for aa wat  do",negative
"americanair in line at sfo customer service is rude disorganized and congested very dissapointing",negative
"americanair inconvenientis such a convenient word",negative
"americanair instead of putting the burden on your customers do the right thing and get more gate agents",negative
"americanair instead they yelled at him and told him to call a number that will not pick up due to call volume",negative
"americanair interested in possibly changing my flight to another dayneed to see if there are any fees but your number is busy",negative
"americanair is aa to são paulo taking off today your colleagues wont tell us any thing",negative
"americanair is flight  cancelled flighted or not no word from the ground staff",negative
"americanair is it possible to change the ff number on a passenger on a flight booking problems it wont let me change it",negative
"americanair is it right to provide faulty seats on flights plus damage a  bag and not replace and shrug the damage off flights from",negative
"americanair is large wichita falls airpo not receiving any arrivals i have called and no one answers i been waiting for  day",negative
"americanair is non existent and i will take this as far as neededwhy hide behind a corporate logo provide a number tcf useless amateur",negative
"americanair is profiting in the billions and throwing crap at the people who put them there american is a huing brand",negative
"americanair is terrible my flights cancelled flighted and ive been on hold for the past  hours never again",negative
"americanair is the  phone line open on hold for over  hours now your checkin agents cannot help at the airpo itself please help",negative
"americanair is the company from hell with no consideration for customers that give it hundreds of millions of dollars per year smh",negative
"americanair is the new spiritairlines and both are worse than taking the greyhoundbus americanairlines nocustomerservice fail",negative
"americanair is the situation at jfk this evening is going to get better or worse do not cancelled flight a flight like yesterday after h delayed",negative
"americanair is the worst airline in the entire world i only flew them because i had to and it was the nightmare i knew it would be",negative
"americanair is the worst airline to ever travel with the worst theyre equivalent to di",negative
"americanair is there a way to add my aa number to an itinerary that doesnt involve sitting on hold for  hours",negative
"americanair is there a way to reserve my dog’s flight without speaking with a representative just was booted from your helpline",negative
"americanair is there another line i can call when i am on hold for  hours also how can i get compensated for this loss of time and money",negative
"americanair is there any way you could put me up in a hotel for the night if not im having to sleep at the airpo again tonight",negative
"americanair is there lack of communicationcompetition between the american and the air by any chance",negative
"americanair is there only one call centre i know its busy right now really need to speak to agent not computer",negative
"americanair is there something wrong with the website no matter what flight i select it says its no longer available",negative
"americanair is this a serious thread maybe you guys should reread it fail",negative
"americanair is your website down i havent been able to check in to my flight all morning",negative
"americanair it doesnt allow me to hold thats the problem",negative
"americanair it has been almost  hours and i have heard nothing yet from your reservations team what am i supposed to do",negative
"americanair it is absolutely unacceptable i have been calling all day and am hung up on every time i just need a  minute bit of help",negative
"americanair it is now going to be repoed to the police due to the sexual assult sad that you didnt care",negative
"americanair it isnt good enough you need to provide a phone number other paners do should be investigated by iata thefaaonline",negative
"americanair it says on you web site that u fly directly from ord to dub when i try to book it says you do not have you stopped ",negative
"americanair it shouldnt happen but did and has put us and our gear in jeopardy what steps do you take to protect customers if their items",negative
"americanair it that you say is going to help us give me a number to call that isnt a recording w a  hour wait time",negative
"americanair it was my friend she shouldnt have been scheduled so close together at lax then not reimbursed its costing her  hrs amp",negative
"americanair it would be awfully nice if you could send an ale when my flight is cancelled flighted no text no email no love",negative
"americanair its been  hours and still no call and now we are back to being hung up on by an automated system americanairlines",negative
"americanair its been  hrs of wait on the phone a worst customer services b trying to know where my suitcase is and way more 😤angry",negative
"americanair its been  weeks and no reply from customer relations yet running out of time please help request  thanks",negative
"americanair its been almost  days and its still frozen thanks doll 😘😑",negative
"americanair its beyond complicated now and it feels like when i used to fly with united platinum means nothing",negative
"americanair its gtsvyb it says its cancelled flightled when i try to check",negative
"americanair its more than technical problems frustrated answehephone ",negative
"americanair its not a friend its a legally required chaperone on a school trip",negative
"americanair its not about the delay its about the communication",negative
"americanair its not about the weather its about the fact that i cant get ahold of anyone to help but you can tweet me back",negative
"americanair its not about weather its logistics why should i hold for  minutes when you called me why not get more desk agents",negative
"americanair its not cool that my flight was cancelled flightled after sitting on the plane for over an hour 👎😡✈️ notahappycustomer leavingtomm",negative
"americanair its not just frustratingit was paid for how do we get a refund",negative
"americanair its not only my bagits the complete lack of respect when i called i was hung up on and it is my daughters bag",negative
"americanair its not that i wasnt offered perks by usairways i asked and was told no thenewamerican",negative
"americanair its not that its the rude agent who wouldnt listen to anything i would say and it clearly fit into the sizer",negative
"americanair its not weather thats why i said the other people received hotel rooms while the people at the end of the line did not get them",negative
"americanair its not your agents its your voice activated system thats not working right and no email on cancelled flightlation lots of problems",negative
"americanair its now  days since i contacted customer relations surf fail baggagedrama URL",negative
"americanair its our honeymooni paid extra business i was sitting next to my bride you bumped me because of status disgusted",negative
"americanair its sad how i cant afford any long distance trips though ",negative
"americanair its taken care of already ive come to expect this level of horrible service from you time and time again",negative
"americanair its the abcs of pr let your customers have the most info possible might want to go brush up on the basics",negative
"americanair ive been calling you for  straight days and no one picks up sure there are storms but there are also customers holler",negative
"americanair ive been calling your  all morning to change my name for an upcoming trip but am not able to get through please advise",negative
"americanair ive been doing this all night can someone please help i need my flt fixed please",negative
"americanair ive been in line for over half hour trying to see a representative now i might even miss the next flight too unacceptable",negative
"americanair ive been on hold another hour and still nothing my cancelled flighted flight was supposed to be six hours from now stranded",negative
"americanair ive been on hold for  hrs no call bk either family of  trying to get from hdn to dfw flight  direct need new info plz",negative
"americanair ive been on hold with international award reservations for almost  hours  keeps calling me what is going on",negative
"americanair ive been tryin to use my voucher to book a flight the last days lines are busy plse help methe flight may go up",negative
"americanair ive been trying to call your reservations desk for past  hours and cant get through this is not what i expected",negative
"americanair ive been trying to change a thursday flight and theres a ridiculous wait time on the phone and your website isnt helping",negative
"americanair ive been trying to get through to reservations since yesterday to make a change to a reservation hold when will it be up",negative
"americanair ive been trying to reach your customer service for two days i have received zero response never traveling aa again",negative
"americanair ive never had anything bad to say until now no love for faithful customers",negative
"americanair ive never witnessed such cove tactics from an airline",negative
"americanair ive now been in france two days without changing clothes and nothing to keep me warm so please locate my bag and send it to",negative
"americanair ive tried no less than  times today to get in touch with your service desk beginning at  est im having no luck help",negative
"americanair ive tried ten times now last night and this morninghow many times should i try have meetings to make tonight in atx",negative
"americanair ive witnessed a manager named denise yell at  different customers with my same issue rude",negative
"americanair jal and cathay pacific so no i cant do it online",negative
"americanair jason youll end up missing your connection please see our dfw agents for assistancenope hasnt taken off yet still",negative
"americanair just called regarding my bag came in yesterday and no one notified more or updated the online record locator customerservice",negative
"americanair just cancelled flightled my  am flight tomorrow with out informing me at all today then booked one in  days and no customer service",negative
"americanair just got a call from baggage dept still looking for your propey its went missing  prerecorded no human service",negative
"americanair just landed hours late flight and now we need to wait twenty more minutes for a gate i have patience but none for incompetence",negative
"americanair just look at rdu airpo please think about the safety of your passengers we cant get to rdu safely",negative
"americanair just messaged you please have someone contact us immediately",negative
"americanair just need to know why it wasnt done like it was promised it would yesterday",negative
"americanair just sad that even after spending so much on tickets all i wanted was for my wife to still go with her sister and no help",negative
"americanair just took off sitting with someone who is scheduled on buenos ares out of jfknot sre if he will make it r thy holding plane",negative
"americanair just tried calling got a high call volume at this moment message and then it said goodbye and hung up",negative
"americanair just want to thank you guys for the  hour delay for flight aa from jfk due to staff shoage and not weather✈️",negative
"americanair just went to check into flight  hr advance again husband and i are seated separately for hr flight why does this happen",negative
"americanair just wow regina just told me i cant file or request a lost bag statement until i finish my travel so until i get to dc argg",negative
"americanair justynmoro i totally agree you get the automatic phone attendent that goes no where and hangs up lousy service",negative
"americanair kaha would be nice if you could actually talk to the reserv teamit just hangs up on you and has been since last night",negative
"americanair kanne southwestair is better than aa",negative
"americanair keep trying to call to change reservation and you keep hanging up on me",negative
"americanair last flight ever on aa you botched this weather delay to the point of absurdity id pay more to fly delta",negative
"americanair last thing i want to deal w before  on a mon ive already waited the suggested wait time so i hope i get a call back asap",negative
"americanair late flight again geez flt late flight delays typical",negative
"americanair laxogglax using hard earned miles and was given lousy service faulty seats on both legs and damaged bag your customer care",negative
"americanair least you could do would be to refund me the oneway ticket i had to buy since you werent able to accommodate thank you",negative
"americanair leave us stranded send baggage with impoant medication to different city for daysampapologise with a  voucher appalling",negative
"americanair lga already by the time we pulled from the flight qqbmug feel free to look up how many flights weve been reticketed on",negative
"americanair lieslieslies worst travel experience of my life day  no clothes on vaca lostluggage unprofessional pit mia",negative
"americanair line of  people to rebook at mia now viual hold on rebook line just hangs up during call back URL",negative
"americanair literally just stopped allowing people to wait in line for customer service incredible from worst to no customer service",negative
"americanair literally just told me theyd rather have an empty seat than my mom get to come earlier amp take me to dr appointment wow",negative
"americanair living in dfw your hub hate having to fly to jfk to get to ireland",negative
"americanair loganex except if you call now youll get the same message trust me ive tried",negative
"americanair long mait repair wait at gate capt said paperwork formality forced to check bag rudelyreturning cc reader doesnt work",negative
"americanair lost  pieces of our bags havent delivered them in  hours lied that they were delivered and still no refund never again",negative
"americanair lost and found is like talking to a hormonal teenager who refuses to talk to you useless wastedeffo fail",negative
"americanair lost lesliewolfson luggage on flight yesterday morning miami to newyork lga no response and no luggage more than  hrs ltr",negative
"americanair lost my cats missed their flights kept them crated  hrs for a wouldbe  hr trip youll never touch my pets again",negative
"americanair lots of upset people freezing terminal and no gate agent kept us waiting on plane beyond allowable time length",negative
"americanair louprice aacustomerservice apology not good enough  planes with mechanical and  hours delayed unacceptable",negative
"americanair love how you cant get an agent on the phone and the automated system hangs up on you",negative
"americanair lpalumbo what weather sun is out",negative
"americanair lucymay surely much better to let us all share the feedback unless you have something to hide",negative
"americanair machines are broken lines are out the door for self service cust suppo and bag check in",negative
"americanair make sure u insure your luggage as those assholes aa take no fricken responsibilityamp dont believe their lies",negative
"americanair make that hours now",negative
"americanair mallowfairy and how many times exactly should we call and leave our number for a call back because that hasnt worked",negative
"americanair maxfitgirl next time fly southwest",negative
"americanair maybe you should stop tweeting and sta calling or make it available for people to wait onhold instead of hanging up on us",negative
"americanair me because it might not be so urgent for you but it really is for me ",negative
"americanair me up in a hotel tonight and expect me to now pay even more money i dont have that money i was supposed to get a call back",negative
"americanair merged airlines do not work for ff programs very frustrating and the gate agents are to busy pouting to care attitudeissues",negative
"americanair miamiphl flight cancelled flightled just as i got to the gate no one from aa around no one on the phone awful awful awful",negative
"americanair min still on hold to chg award travel sorrynotsorry",negative
"americanair min wait to get deiced in tulsanot good servicelooks like everyone will miss connections not due to weather fight is on",negative
"americanair misplaced my bag  hr ago and cant tell me where it is ive lost  of stuff americanairlines unamericanairlines",negative
"americanair mold on my flight us filthyplane hopeidonotgetsick URL",negative
"americanair most disgusting chicken entree ive ever seen your standards have seriously nosedived newamerican URL",negative
"americanair motvida just so you know reservations team has a  hr callback time",negative
"americanair murphyjulie it took them  hours to call me back then it disconnected twice 😢 ill never get back to work",negative
"americanair mwangbickler we apologize for your frustrations michael have you been rebookedgot call back after  hours bad",negative
"americanair my bag flew with aa while i flew with delta and im still not sure whose final carrier is referred to",negative
"americanair my bag is still in miami and cannot be located how do you loose a bag like that with a tag and everything ",negative
"americanair my bags were checked through to cancelled flightled flight  when will they arrive in mke not much help from grnd staff havoc in dfw",negative
"americanair my boyfriend was supposed to be home saturday but his flight from dc was cancelled flightled yet again please get him home",negative
"americanair my brothers flight into dfw was cancelled flightled yesterday are you flying from ont to dfw today",negative
"americanair my connecting flight to dfw was cancelled flightled and need to get to ind tomorrow any way i can get this soed out been holding h",negative
"americanair my exboyfriend picks up my calls more than you do cancelled flightedflight nocustomerservice americanairlines fail",negative
"americanair my flight  from jacksonville fl to dallas is showing cancelled flightled what is going on am i rebooked on another flight",negative
"americanair my flight  from las vegas to dfw was cancelled flightled ive been on hold forever and i still have not spoken to anyone pls help",negative
"americanair my flight  is cancelled flightled can you let me know what my new flight info is",negative
"americanair my flight  out of cll  wont let me check in please help impoantflight",negative
"americanair my flight  to dallas and  to sfo has been cancelled flighted and they cant get me on anything else until tomorrow you wont put",negative
"americanair my flight  to dallas from jacksonville fl has been cancelled flightled no one has notified me whats going on",negative
"americanair my flight  was cancelled flightled and i need to get back to cleveland what are my options",negative
"americanair my flight  was cancelled flightled i need to be rebooked and i cant do it online and they arent answering calls help",negative
"americanair my flight from vcp to jfk was delayed and now it has been cancelled flighted what should i do",negative
"americanair my flight through dallas was cancelled flightled and i talked to reservations agent and got a new flight but have not received an email",negative
"americanair my flight to san angelo via dallas from orlando cancelled flighted help on hold and disconnect",negative
"americanair my flight tomorrow from slc to dfw aa cancelled flighted can you help me get there",negative
"americanair my flight tomorrow is cancelled flighted you guys just keep letting me down",negative
"americanair my flight was cancelled flightled i called they said theyd call back in  they did and hung up now saying i have to wait  hrs",negative
"americanair my flight was cancelled flightled yesterday early afternoon so why did you call me at am and am to wake me up and tell me",negative
"americanair my mistake multibillion dollar company",negative
"americanair my mom tried also that wasnt the reason they wouldnt change it yall literally said that youd rather have an empty seat",negative
"americanair my mom’s flight tomorrow cancelled flighted w no notice phone system said callback in  hours and it’s been  i need to go to bed",negative
"americanair my reservation is on hold not me wish i was on hold but thats not possible with the phone issues at americanair",negative
"americanair my seat is disgusting old and diy when are you going to refurbish this plane us air  jfk to phx",negative
"americanair my sister just received a call that her trip wednesday flts  was cancelled flightled and resched to next day why",negative
"americanair my ticket was booked with aa with miles sorry we sold you a ticket with a company we merged with but we cant fix it",negative
"americanair my two coats were in that bag so i have been in france with no coat walking around with a t shi and one clean pair",negative
"americanair my understanding is they were able and did for many other flights but chose not to for this one",negative
"americanair my wife is stuck in brownsville any chance she can get any flight out she needs to be at work tomorrow morning",negative
"americanair my wife was on a flt from bro to tul via dfw that was cancelled flighted bought an swa flight to get her home paial refunddm me plz",negative
"americanair my wifes flight is cancelled flightled told to call no one answers how do we book a flight help us please",negative
"americanair narrowly made standbylots of snags this trip",negative
"americanair nd time in  days that my flight has been delayed and my gate agent hasnt said anything thanks for the memories neveragain",negative
"americanair need to change flight but the cs is telling me it cant take my call cant change online please help flight is this week",negative
"americanair need to go frm tpa to mci tmrw amp my connection thru dfw is cancelled flightled can u connect me thru a diff city been on hold for  hrs",negative
"americanair need to hold or get a call back just get hung up on by your phone system for  hours now",negative
"americanair needknow if ill be able to reach ind todayrather stay in maf that fly to dfw amp find out i cant travel URL",negative
"americanair needs an entire customer service overhaul delta would never treat its customers with anything less that a service",negative
"americanair needs to get their shit together  counter people amp a massive line people need to catch their flights URL",negative
"americanair next time my flights cancelled flightled id appreciate some indication email text carrier pigeon app didnt even warn at check in",negative
"americanair nickcunningham except now there is no wait time the phone system just hangs up on you so continuing to hold wont help",negative
"americanair no booked seat in dallas live in dallas real nice that your gate agent had exit row available told me they werent available",negative
"americanair no date on when revieving our money sent a letter in post and several emails no reply very frustrated",negative
"americanair no email no phone call no nothing youve screwed with my flight and my familyfriends flights you cancelled flighted reservations for",negative
"americanair no gate agent after  minutes to let us off the plane wtw grounds crew is here hope youre ready to cover my delay",negative
"americanair no had already waited an hour for it and wanted to get home",negative
"americanair no had to cancelled flight my trip instead of a  future trip voucher a  drink coupon wouldve been better wakinginmemphis",negative
"americanair no i do not have them yet called for baggage status  times yesterday",negative
"americanair no i just expect a higher level of customer service amp for the flight crews to give us accurate information",negative
"americanair no i was not given the choice by the rep meelan uk aa contact center to escalate flight to a supervisor and had to book with change",negative
"americanair no i was told i got put on another flight and that i would get an email still havent gotten one yet",negative
"americanair no i watched these bags be abandoned at depa gate watched for gt mins until owner returned  mins after i repoed",negative
"americanair no i will be calling corporate",negative
"americanair no it does you could not be more wrong URL",negative
"americanair no it isnt sheer incompetence was reigning at dfw today i was there on a plane on the gd runway i doubt you were",negative
"americanair no it wouldnt let me complete transaction because it was one way from barbados to nyc",negative
"americanair no ive since rebooked with another airline what i would like is compensation for all the timemoney lost",negative
"americanair no meelan did not afford a supervisor to be included in the conversation pls check the rec of the call badcustomerservice",negative
"americanair no no no you dm me i pay you money and you want to me to reach out to you for help how about the other way around",negative
"americanair no not yet waiting now to be connected to an agent",negative
"americanair no other what should be valid circle pacific itineraries can be booked either always makes all us dest invalid  last leg",negative
"americanair no private msg me and will provide detailsu really need customer svc training for your staff",negative
"americanair no repair made to the water line no potable water on board this flight we will take off soon time for new planes mcigtdfw",negative
"americanair no response to dm or email yet customer service",negative
"americanair no standby line update online or on app either is troubling",negative
"americanair no thanks as i said being denied miles that expired one week ago was the last drop for me plan to avoid aa as possible",negative
"americanair no vouchers  cancelled flighted flight due  weather todays issue broken tire no vouchers cause tire was broken by weather nomoaa",negative
"americanair no we depaed  hours late flightr with a crazy crew one of the lady simply freaked out and got away from job before depaure",negative
"americanair no when i call aa now i cant even get on holdcan you help me",negative
"americanair no you should do something about everything happened yesterday",negative
"americanair no youre not youre trying to book me past when i need  arrive but youre still selling seats on the day im trying  travel",negative
"americanair none of your sample itineraries can actually be booked URL every last leg back to us says invalid",negative
"americanair nope couldnt make changes online and after  mins on hold and time dealing w the rude rep the  hour window has closed",negative
"americanair nope i have not been rebooked",negative
"americanair not anymore",negative
"americanair not even on the bag statuswill take actions against this company is incredible how irresponsible are with the costumer",negative
"americanair not good enough no info communicated at any point just silence for hours as we sat oh and then seat was broken worst",negative
"americanair not having pillows or blankets or a flight home for  people does bad things to my hair",negative
"americanair not helpful",negative
"americanair not in any way that i am happy with or find acceptable if i could speak to a human maybe that would happen",negative
"americanair not okay since you couldnt put me on an earlier flight i had to buy my own ticket on another airline",negative
"americanair not only did you cancelled flight our flight from jfk and delay us by  hours youve now lost  of our bags worst airline ever",negative
"americanair not only on both legs did i have damaged seat u damaged an expensive case and not offered anythingjust an apology wks late flightr",negative
"americanair not sure why we are being made to stand in line outside for plane that isnt ready to board when i could be sitting inside",negative
"americanair not true stop making excuses you either overbook or have crappy planes",negative
"americanair not very helpful if my flight is already cancelled flightled what about reflight booking problems aa has my email and cell yet no notifications",negative
"americanair not yet im next in the terminal a customer service area",negative
"americanair nothing to do with mother nature more like poor commutation",negative
"americanair nothing you have done enough",negative
"americanair now  hrs guess i should just hang up amp give up on using my award miles before prices jump hm thanks URL",negative
"americanair now a delay to the rebooked flight",negative
"americanair now because you couldnt add my ktn which i asked for numerous times and no one answers the phone i missed my flightupset",negative
"americanair now i have to wait more than  minutes",negative
"americanair now on th plane of the day first  all taken out of svc scheduled dep  pm still on ground ord pm",negative
"americanair now the second flight i was put on was cancelled flightled with no explanation missed my first meetingoutraged😡😡",negative
"americanair now we are all stuck on the plane after landing because crew unable to figure it out",negative
"americanair now we are waiting on nitrogen for the struts and the airpo nozzle is not calibrated so they are trying to find another",negative
"americanair now you change my gate and dont tell me what the fuck is wrong with you people learn to do your fucken job",negative
"americanair now youre sending a gate agent to talk to us joke of an airline thanks for ruining my vacation neverflyaaagain",negative
"americanair now youve cancelled flightled my flight first a priority ticket bumped and now this youre losing customers people are furious",negative
"americanair nrosenb it says changes cant be made online",negative
"americanair nrosenb its not allowing me to book available seats",negative
"americanair obviously we did see an agentbooked us for tomorrow morning no hotel no transpoation pregnantwithtwins stranded angry",negative
"americanair of delays and trapped on planes with no water or air never ever ever again neveragain aafail",negative
"americanair offered me a cot to sleep onafter they cancelled flightled my flight a fucking cot what about a hotel like youre supposed to provide",negative
"americanair oh and losing my luggage ridiculous angrybird wheresmybag",negative
"americanair oh i did all i received back was an email saying delays happen uh huh",negative
"americanair oh it can get better apparently after making us wait for a gate psych now we need you to deice before coming to the gate",negative
"americanair oh no she left the counter and went downstairs then she told elise an agent that joined her not to come over to counter",negative
"americanair oh that seems to have undone the seat selections in mce we only wanted the cx card on there to select the free seats",negative
"americanair oh yea thats it cmon buddy bring your special friend united to the conversation they seem to be doing nothing at all",negative
"americanair ohi already have turned itover to them but apparently losing someones bag on their honeymoon doesnt require accountability",negative
"americanair ok makes no sense tho since youll give me a free upgrade to first",negative
"americanair ok pilots are looking for agents they jumped out flt  dfw this is crazy",negative
"americanair ok there is no one at the airpo that is helping us another customer got told the flight isnt leaving till ",negative
"americanair ok we will probably cancelled flight our flights then take a refund and get home another way wednesday wont work for us",negative
"americanair okay i think  has waited long enough for a gate at dfw",negative
"americanair okay if someone does it look for it now my fear is it will be lost forever its a very small item",negative
"americanair on feb th your rep gave me the record locator and told me id be receiving an email with the itinerary and confirmation",negative
"americanair on flight  that has been delayed for hours over human errors like a food truck hitting the plane now the lines are frozen",negative
"americanair on hold againestimated  hr hold",negative
"americanair on hold since am when no one can get to the airpo cancelled flight flight dont make us pay huge fee to change flight",negative
"americanair on plane for jfkgtsfo been sitting here for  hours waiting for push crew how is this acceptable",negative
"americanair on top of that my online record was unavailable as well and then couldnt get anyone on the phone",negative
"americanair once again flying aa once again  min delay because of mechanical issues perhaps you should consider maintenance",negative
"americanair one hour to check in is  minutes too long mia fail",negative
"americanair one staff on desk now been queuing for over an hr",negative
"americanair only fluctuated because aa took  hrs to call me backended up paying extra in us so above statement not true",negative
"americanair or at the very least an explanation on why no one told me my flight was cancelled flightled",negative
"americanair or u cud answer my here  is plenty inflight stealing going on right now amp fa wont have the uncomfoable convo w pass",negative
"americanair our flight aa  is delayed out of providenciales and will be missing our connection aa  in miami to sea who do we call",negative
"americanair our ft  tusdfw wcx to lga tomorrow cancelled flighted  hrs so far waiting for call back what should we do need to get to nyc",negative
"americanair over  days no contact from a human or apology letter americanair is yucki read all about it soon URL",negative
"americanair over the last year  of my flights have been delayed or cancelled flightled im done with you",negative
"americanair overall lack of attention or foresight when managing flights",negative
"americanair overbooked business class from mia to uvf after being in the correct seat we were moved back to economy on our special day",negative
"americanair pathetic answer just found out my bag has been sitting at lga for  hours and no call from you to lmk or delivery of bag bad",negative
"americanair pathetic service",negative
"americanair pay for my accommodations when you are the ones cancelled flightling it for no reason and i know your saying lying it cause of weather",negative
"americanair phone just disconnects if you stay on the line need to checkout of hotel in  hrs amp have no place to go cant keep calling",negative
"americanair pity that a machine replied or perhaps my story not unusual expected better response given aicle in inflight magazine",negative
"americanair please allow me to speak with someone a dialogue would solve this issue better and faster than emailing",negative
"americanair please dm me a way to get in touch with someone that can help im platinum aa and considering quitting aa bc of this",negative
"americanair please do something about boarding at dca x many delays buses to planes on tarmac despite empty gates disorganized mess",negative
"americanair please explain why it costs almost the same price of a full roundtrip fair to only change the depaure time of a flight",negative
"americanair please find my bag in singapore for three days already without my bag last known destination lax tag  please help",negative
"americanair please get it together and find my husbands luggage youre ruining his ski trip to aspen rd day no luggage",negative
"americanair please improve business extra flight reservation process cant book online what century are we in  min on hold",negative
"americanair please message me for assistance cant get through to anyone",negative
"americanair please reply how do you mess up my rebook twice",negative
"americanair please stop changing my flights for spring break this is the th time",negative
"americanair please try it yourself call  and see what happens then youll understand allrepresentativesbusy nooption",negative
"americanair plz kys i have been sitting in this plane for an hour i want to leave",negative
"americanair policy makers need to change their mindset on aviation flying is not for URL",negative
"americanair poor customer service is just unacceptable also how bout the surfer on the front of your website noloveforsurfers pretend",negative
"americanair poor experience day at ord chkin  emp w cust  waiting asked to speak wsupervisor told  min in a mtg what",negative
"americanair pretty bad at dfw no updates two flights behind doors open breeze no america airlines workers URL",negative
"americanair pretty frustrating when you cant even stay on hold to get help after a flight cancelled flightation",negative
