@relation Tweets

@attribute text string
@attribute labelled_sentiment {positive,neutral,negative}

@data
"united is screwing with my flights again at cae why do you bother having flights here if they never leave on time or get cancelled flighted",negative
"jetblue flight booked heading out to california with the wikipearl team for natprodexpo on march 68 cant wait expowest",positive
"united you are easily the worst company i have ever experienced you have lost someones personal possessions amp you couldnt care less",negative
"southwestair greetings",neutral
"jetblue not an issue but i think training amp information would help great ppl but service needs to switch from individual to group better",negative
"southwestair great trip on 2672 yesterday outstanding flight attendants",positive
"americanair flight cancelled flighted im trying to get to chicago what are me and justynmoro gonna do flyingflighttravel",negative
"southwestair youre my early frontrunner for best airline oscars2016",positive
"usairways now theyre not even accepting calls at all come on",negative
"united no way one person is working entire security checkpoint in ewr 🆖",negative
"united without baggage for 5 days and cant get an update from houston airport since monday worst service ever",negative
"southwestair my luggage has still not been found luggage is not scanned until final destination so no way of knowing where it is",negative
"united if youd love to see more girls be inspired about becoming pilots rt our free woaw event march 28 at abq URL",neutral
"united help my girlfriend amy lloyd is going to miss our flt to zurich bc of your fault she needs a golf cart to meet her at ord 1",negative
"united boarding a plane would be much faster if you boarded back to front instead of front to back makessense efficiency travel flying",negative
"united 8 hours late flightr and im siting on another plane waiting to leave i think a credit is in order for this terrible service",negative
"united yes i do",neutral
"southwestair flight 3744 n284wn departs flytpa enroute to phxskyharbor URL",neutral
"virginamerica i don’t use passbook i still love you though lt3 i’ll just use my email in the future",positive
"virginamerica am i dreaming did you really just open up a route between dallas and austin and does this mean houston might be next",positive
"jetblue im all set about to fly not bad for a first date with a giant metal bird machine she even brought snacks",positive
"united were hoping to hear from you actually",negative
"united if you show available seats you need to honor that i shouldnt spend 1hr on phone to hear that really there are 3 not 4 seats",negative
"americanair not true stop making excuses you either overbook or have crappy planes",negative
"southwestair intuit jhamilton2007 4 moms 4 careers 1 day trip to la intuitlife leanin URL southwestairlines",positive
"usairways my bag is still lost and i can not get anyone on the phone to assist me and the tracking updates have stopped",negative
"americanair cover a rental car or refund our ticket ill gladly drive 10 hrs home than be stuck here till tues",negative
"americanair flight aa1119 cx to aa157 killing my layover still wanting breakfast im hungry get me to dfw",negative
"americanair ok makes no sense tho since youll give me a free upgrade to first",negative
"usairways my flight was delayed and rerouted and not so much as a sorry for your inconvenience from the checkin agent notimpressed",negative
"jetblue how can your entire system go down no it really",negative
"united boarding time shows 35 min and your gate agent started at 45 showed up at 400 and they had to check bag URL",negative
"americanair extremely upset that your baggage handlers decide to go in my luggage and take my belongings",negative
"southwestair feeling very frustrated that i bought wifi onboard and cant load an email",negative
"united cant beat the storm out of town if you wait to issue the policy until too late flight nws issued storm warning already",negative
"usairways and after six hours even the gate agent got fed up and left us all on line in front of an empty desk stay classy us air",negative
"usairways been on hold for almost 2 hours trying to rebook my cancelled flighted flight what in the world",negative
"united was never given one",neutral
"virginamerica you rock for making it so i can watch oscars on my flight redcarpet oscars oscars2015",positive
"americanair between your airline and united ive now spent three extra days traveling domestic and spent hundreds of dollars",negative
"americanair got another flight thanks you",positive
"united staralliance the b gates are very far though",negative
"united sitting on the runway in newark they wont let the plane to a gate my connection boards in 1 minute united hates us all",negative
"usairways rebooked me after i missed my flightnever called me and i didnt check my email i cont URL",negative
"jetblue thanks for making my vacation not worth it again currently waiting on the runway for another hour to deplane",negative
"americanair 1491 den gt dfw we dont want to be ticketed on a new flight just refunded for our cancelled flighted flight",negative
"united how long does it take to get a response from your customer service about a complaint done through email",negative
"united thank you for leaving my bag in houston despite what your system says i was definitely on the flight",negative
"usairways thank you glad to be heading home great people at your call center",positive
"jetblue capital one and i explained the false fraud alert why did the jet blue representative issue me a new tkt if it wasnt resolved",negative
"americanair dont they already know isnt everyone sharing how nasty the food is its not even close to decent",negative
"united freakin",negative
"usairways i bet you dont but im the paying customer here i know how to check for flight delays thank you",negative
"southwestair about timeand just in time for my next flight thursday",positive
"americanair ah if only we could get through weve tried for over 2 hrs can we call united",negative
"usairways you gladly take the loyal customers money but when you cause an inconvenience you do nothing to help fix the problem you caused",negative
"usairways it doesnt take 6 days to respond to an already open case",negative
"jetblue nope the regular line was multix faster you literally direct all the wheelchairs and strollers into the same line as ems",negative
"usairways is there an additional charge for a golf bag with clubs shoes and golf balls if thats the only piece of luggage you check",neutral
"united staralliance very nice at lhr congrats but im sticking with aaba americanair britishairways",neutral
"southwestair great flight from phoenix to dallas tonightgreat service and on time makes timieyancey very happy URL",positive
"usairways why does it cost 900 to change a 100 ticket when it only cost 150 to purchase a new ticket",negative
"americanair where are your tickets offices in boston impossible to book by phone or use vouchers on website what a headache please help",negative
"usairways another squashed flight having to share my seat with another passenger is notmy idea of quality travel",negative
"jetblue bos everything current now thanks for the follow up",positive
"usairways how is your gate agent gonna tell me my flight is on time when its 5 minutes past departure time and the previous flights plane",negative
"southwestair is it possible to add companion to only the 2nd leg of a trip",neutral
"southwestair i wrote to your customer support on monday re a cancelled flighted flight but havent heard back any idea whats up thanks",negative
"southwestair seriously is the reason for all the cancelled flightled flights and long phone wait times that you guys are tremendously understaffed",negative
"united how do you lose a gate checked bag den to ord direct flight ugh",negative
"usairways just discovered that they billed us 300 for the rescheduled flight which cost me a second day of lost work",negative
"usairways there is a travel advis for nyc and phil pa winter weather but us air hasnt posted one yet can i still change flt wo pen",negative
"southwestair i got a flight at 1155am on thursday but looking for something tomorrow anything available",positive
"united is my favorite airline",positive
"americanair poor experience 2day at ord chkin 8 emp w3 cust 10 waiting asked to speak wsupervisor told 20 min in a mtg what",negative
"americanair ok thank you what if i cant get a hold of someone to get a new flight",positive
"southwestair thats gotta be a new record 4 hrs in the air 11 hrs waiting and 0 bags delivered to destination",negative
"americanair seriously there arent any reps available to take phone calls even for platinum",negative
"southwestair why do you charge so much moving from a full flight to an earlier flight with seats available doesnt make sense to me",negative
"southwestair if i am a rapid awards member does my points apply after i have taken my round trip",neutral
"jetblue airways corporation registers high short interest wall street pulse URL",neutral
"united whom can i call to discuss as i was told that united has no phone contact with passengers this is absurd",negative
"jetblue what happened w19 from bossan my mother is onboard amp the crew was evasive as to why they had to return to bos the first time",negative
"southwestair you guys should stop doing service in denver its horrible i get stuck here every time ive been here almost 24hrs",negative
"usairways hey folks where do you hide luggage when you cancelled flight a flight you have 100 very angry people with no luggage",negative
"americanair id like to apologize to the gate agent for flight aa76 i was not aware that zone 1 was after the nine other precious gems",neutral
"united customer service 16hr delay coupon can only be redeemed on website which has 200 higher prices than expedia call wait time 55mins",negative
"virginamerica if only you guys were starting those flights at the end of the month guess i’m still road tripping on feb 27‿",neutral
"united friend stuck in bus on runway at pek with two small kids no customer service no explanation kids crying awful service",negative
"americanair really appreciate the great customer service one of your service agents just hung up on me when asking legitimate questions",negative
"virginamerica ladygaga carrieunderwood carrie",neutral
"jetblue i travel for business twice a week and after the americanair fiasco ill be flying blue more often thanks",negative
"americanair i need help im trying to cancelled flight a flight before it takes off but i cant get a hold of anyone because all lines are busy",negative
"americanair why did aa973 return to jfk thanks ",neutral
"jetblue oh yeah great flight down to mexico with a wonderful crew thank you",positive
"jetblue lipstick on a pig still a pig ur new baggage claim sju is a disaster no chairs 20 mins wait for baggage fail",negative
"jetblue this is enough for me to stop flying jetblue",negative
"jetblue if it was simply a minor mechanical why would they say that",negative
"americanair your dca baggage claim employees should realize a please a thank you and an apology can go a long way customerservice dca",negative
"southwestair i appreciate that and not to be rude but it doesnt solve much you should at least cover the cost of stolen goods",negative
"jetblue flights 1970 1366 and 1552 will fly over after 1 am on your way into bostonlogan mind taking ocean approach so we can sleep",neutral
"usairways honest question how is a 1way ticket from charlotte your hub to lax 2nd biggest city in usa almost 600",negative
"jetblue only wish your ground operation was as expedient as your twitter response team delay just got extended",negative
"usairways is there a number to call to modify reservation please help very frustrating with american and us air merger",negative
"americanair thank youyou do the same",positive
"americanair your advantage agents are horrible ive been waiting for 5 hours for a call back only to be hung up on by a rude agent",negative
"virginamerica what happened 2 ur vegan food options at least say on ur site so i know i wont be able 2 eat anything for next 6 hrs fail",negative
"jetblue will call thank you",positive
"jetblue any good deals for march looking to fly to orlando",neutral
"united omg thank u😻😻😻",positive
"usairways i already let them know and sent 4 complaints got a call back finally when i was asleep and there is no return call back ",negative
"united nicole at quito airport took great care of us this week handled lost baggage seat changes very professionalnice pat her back",positive
"southwestair my first flight ever and flight 4251 is already having technical issues faaaannntastic😭",negative
"usairways i experienced what defines customer service on flt1999 a flight attendant willing to follow up with a passenger on bag charges",negative
"jetblue that is great but once it gets to buffalo will it be able to leave and get to jfk or theres issues still at buffalo airport",positive
"virginamerica your avis rental continue button doesnt work on your website to book car tried 4 times on phone this sucks",negative
"americanair this is pathetic customer service why have bag tags barcodes and computers if your response is not yet located",negative
"jetblue ricoh smith at bos provided oust and service",neutral
"southwestair thanks for losing my luggage",negative
"usairways no they dont i think i already said that no one responds its an auto response wait is this an auto response",negative
"usairways americanair taking off now if i dont have a private jet to bora bora by the time i land im calling oprah",neutral
"jetblue as a customer it feels like i should stick to airlines other than jet blue i travel for my work for past 5 years never seen 70",negative
"usairways agent wont hold for connection arriving late flight 7 min before departure time but 3 min too late flight flt 1903 gate c19 disappointed",negative
"united today the staff msp took customer service to a new level my father passed away last night amp you helped me get home today thanks",positive
"jetblue i missed a goal on nhlonnbcsports because of your inept male stewardess i should have landed already but i havent taken off yet",negative
"southwestair yo im trying to make a change to a reservation but whenever i select the flight it says unable to price please help",negative
"usairways not happy w app late flightly last time i flew wouldnt let me check in this time i checked in went on late flightr says i never checked in",negative
"usairways does anyone actually work at the dividend miles department URL",negative
"united thanks for the reply the box is not mine and im not missing one it was added to my bag ",negative
"jetblue amybruni directtv no oscars on direct tv on this flight we were so looking forward to it we were devastated ",negative
"united you guys suck you delay flights but cant hold the connectors 10 minutes worstairlineever",negative
"usairways another fiasco at national forever from jet to gate on 805am flight from rdu",negative
"united airline sucks customer service sucks no courtesy incompetent passengers do not matter bet the ceo is just doing fine though",negative
"united stuck on plane for over an hour due to mechanical faults any updates please this happened on way to newark and now again to lhr",negative
"united need to chat with an actual human asap",negative
"united global first class lounge ord menu yummy URL",positive
"united flight 1136 from chicago to houston over 2 hours and no pretzels or peanuts seriously about passed out",negative
"united ive sent the message let me know if you got it im not very twitterliterate also is he really going to be stuck for 18hrs",negative
"usairways i keep calling your help line 800 4284322 and it keeps saying they are too busy to help amp to call back late flightr for a week now",negative
"southwestair it says i cant because my flight is in progress",negative
"americanair please stop changing my flights for spring break this is the 5th time",negative
"united been on hold for almost two hours trying to talk to someone about a cancelled flighted flight tomorrow morning what do you suggest",negative
"jetblue customer of the year URL",neutral
"southwestair no flights to hrl is this a limited route",negative
"usairways cstsvc in phl honors ur system over my reality no rcd of change in hpn now extra hours in phl or 75 to get to cle",negative
"united i will not be flying you again",negative
"“jetblue our fleets on fleek URL‿lmfao",neutral
"usairways not happy trying to get home on cancelled flighted flightamp been on hold for 2 hours help this is just crazy",negative
"united be chicagos hometown airline care about your neighbors savethediagonals flyquiet ordnoise",positive
"americanair yes i do i am traveling to marsh harbor",neutral
"southwestair can you tell me if flight 805 from mdwfll tomorrow 224 is at full capacity im hoping for a little bit of extra room 😊",neutral
"americanair i guess it is more bs airportcardio given you cannot have an on time flight",negative
"united please consider letting flyers with no overhead bin items boarddeplane first after first class make sense",negative
"jetblue you reimbursed everyone on the flight a portion of their ticket i still love jetblue best american airline",positive
"americanair been trying to speak to agent for 24hrs about my cancelled flightled flight but reps always busy how do i get ahold of you",negative
"americanair 1st leg of my flight 2 nyc tomorrow has been cancelled flightled if you make me hold for 2hrs i may miss my only chance back home",negative
"americanair can you please give me a travel agent support phone number i cant find it on your website thanks",neutral
"united i will just send my confirmation number when i get home safe and sound this is why i pay so expensive services to you",negative
"why lord why“jetblue our fleets on fleek URL‿",neutral
"united i have",neutral
"united if you have had any issues with united airlines please retweet paid for a full fight ticket and was given a standby instead",negative
"americanair please find my bag in singapore for three days already without my bag last known destination lax tag 580815 please help",negative
"united ltltltltltlt do not reply to emails",negative
"usairways i will be traveling from lax to clt to hts i have been rebooked for tomorrow due to the travel advisory",neutral
"united then you delete my return ticket to europe and blame me for the now show this airline is a joke 3 times this happened now3 times",negative
"southwestair what do you know finally lined up like cattle to board my sw flight after original departure time badcustomerservice",negative
"usairways only the jfk baggage office is open to help rebook all of us on cancelled flightled flight 3121 to dca shameful",negative
"usairways i cant get anyone on the phone to help with award travelpurchased extra miles and 10 minutes late flightr the miles needed was raised",negative
"jetblue weve been on the runway for over an hour now the water pressure is low and taxiing back for maintenance 1572",negative
"usairways my bag landed 1 day late flight at sfo at 1140am how can it be 1001pm and i still dont have it flight 719 22214",negative
"usairways 30 min delay for mechanics to replace rivets 30 mins late flightr turns out mechanics had wrong size rivets 35 more mins pathetic",negative
"usairways my daughter is stranded in charlotte because us airways cancelled flightled her flight tonight completely dissatisfied with usairways",negative
"jetblue flight 790 you had us stuck on the plane for nearly 4 hrs set to take off only for flight control to deny us the worst service",negative
"united i did no response back",negative
"united dont post a link to an article that verifies the initial complaint with 20 comments saying the same thing harris",negative
"southwestair making miracles again the customer service department gave me by far one of the friendliest phone calls ever wheelsup",positive
"americanair she could even see that i had tried to make the transaction but wouldnt offer me the price id tried to purchase it at",negative
"united should hire extra customer service reps 50 minute wait time to ask one question i would rather just fly another airline thanks",negative
"southwestair can yall develop ding for a chromefirefox browser extension that would be swell",neutral
"southwestair i just sent it over",negative
"southwestair why are flights still getting out of logan now you couldnt manage to get one out at 6 am when it wasnt snowing",negative
"jetblue yes last month when boston got the first big snow storm and my flight was cancelled flightled",negative
"americanair did you guys just give up helping people your phone tree just hangs up on me and i have a flight tomorrow connection pending",negative
"thx stand by “united rajuchinthala i know its frustrating and i do appreciate your patience while we try to get you on your way jh‿",neutral
"united for the record rozana at newark was lovely and helpful choosekind",positive
"americanair believe me i understand flight 2955 was originally booked for sunday flight was cancelled flighted and rescheduled for today",positive
"usairways i absolutely knew you would try to blame weather to deny us vouchers in phoenix totally false was a crew issue",negative
"southwestair been on hold for 20 mins to cancelled flight my reservation can you assist",negative
"usairways worst experience ever with you guys…see my blog tomorrow on my experience maybe you can help make it better",negative
"united its frustrating as a frequent flyer loyal since continental upgrade equals paying 3 times or more on top of purchase ticket",negative
"united you need to change the way customer service is handled i have been waiting for a supervisor to contact me for 17 days what gives",negative
"jetblue my wife was with our dog they wouldnt even let her out off the plane my daughter was at newburgh lives close by so wrong",negative
"usairways i would happily wait in the terminal near food restrooms and non irritated passengers",negative
"united flight 441 on 24 was delayed over three hours because the pilot never showed up",negative
"southwestair 5 min away",neutral
"southwestair thanks for the response flight time has passed rebooked now",negative
"united been solved they finally picked up the second time i called thanks for the response jh 721 to dulles works",positive
"united all other ana ticket holders get to use the lounge too but not us because united booked us grumpykim",negative
"usairways us 728feb 21 hour 6 on plane when us airways representative kim y enters deteriorating picture unhelpful with no assurances",negative
"americanair i left something on my flight from ord to sfo earlier today and believe its on the plane back at ord now please help",neutral
"jetblue thanks her flight leaves at 2 but shes arriving to the airport early wedding is in vt in sept grateful you fly to btv ",positive
"jetblue i hope your customer service reps are as reliablefriendly as they usually are so far you are not living up to your repexper",negative
"southwestair luvin me some flights today dont change and please add paypal as payment option",positive
"jetblue id like to spread my grandpas ashes in naples italy he lived in the 50s while serving his 30 yrs in the usnavy flyitforward",neutral
"united fantastic night of waiting 3 hours for a delayed airplane only for you to alert us flight is cancelled flighted when it lands whatstatus",negative
"united social media team is on point on oscarnight ",positive
"jetblue even 5 years after the earthquakehaiti still needs helps in rebuilding flyingitforward",neutral
"usairways flt last nght cancelled flightedmechprobs flt this am cancelled flightedsnow finally on a flt home 1st cls empty amp they wont let me sit there",negative
"usairways is there nothing that can be done online to help i bought these as a birthday present just trying to be able to afford a change",neutral
"americanair depends on the terminal what the best option arrive c depart a breakfast burrito is what im craving any update on 1119",neutral
"jetblue got it wish they would communicate more w us",negative
"southwestair i cannot dm you as you do not follow me",neutral
"southwestair thanks for the follow up i appreciate it",positive
"jetblue airways adds new charter flight to cuba travel wires blog URL",neutral
"united or how about next time my bag is underweight you guys credit me 200 or how about i take my business to an airline that cares",negative
"jetblue i would fly somewhere hotter then here puerto rico here i come lol",neutral
"southwestair how long do we have to be delayed after boarding before we get a free drink gettingthirsty",negative
"usairways my inlaws flight cancelled flighted 4 tonight u auto rebooked 4 flight on tuesday that doesnt work can you help reflight booking problems them",negative
"americanair 3611 was supposed to depart at 510pm central about ready to close the door at 734pm central",negative
"united thats what i tried to do but when entering email into 2nd device made email typo no way to fix it amp no option to log outin",negative
"usairways saying my friend missed her flight when she clearly sat next to me on the plane amp now youre cancelled flighting her flight home wtf",negative
"united can you tell me jet airways award availability",neutral
"americanair ive just received the ticket thank you for your help",positive
"americanair whats the status of flight 3494 xna to dfw im getting different reports",negative
"jetblue thanks for the reminder of a few older flights id taken and the easy access to add points to my new jb account awesome service",positive
"jetblue i appreciate the credit for my troubles but the lack of personal response troubles me",negative
"southwestair just booked trip to cancun❤️ no baggage feesbut need to have more flight time options",positive
"southwestair have been on hold to reschedule a flight for 15 hours please help phone will be out of batteries soon",negative
"usairways ive been on hold since 1130pm how many customer service reps do you have",negative
"“southwestair kirkwoodtiger hmmm how does the caribbean sound URL ld‿warm thanks",positive
"united im saying i made the flight but with poornoncommunication unaccounted for lost time amp lots of frustrated flyers standing around",negative
"united the pilot of ua475 just landed this plane like he was gently placing us into a pile of whipped cream smoothest landing ever",positive
"united its a shame the great customer service wasnt continued in sfo slightly absurd",negative
"southwestair thanks for the info have a good day",positive
"americanair and how is this not a mechanical issue all evidence points to the idea that it’s the ils at cll at fault not the weather",negative
"southwestair lol i already am i am a card member as well too lol i enjoy flying with you guys",positive
"united thanks for your helpgot me what i need but its an issue with austrian i guess i sit awhile longer",positive
"usairways over 4 weeks since you took our money and left us stranded 9 hours from home had to rent a car and you still have not helped us",negative
"southwestair thank you great tool",positive
"usairways why did you put my luggage on the plane after mine then not deliver it to me like you said now show the claim as closed online",negative
"southwestair freezing in the plane",negative
"usairways americanair i love you guys amp im gonna let you finish but ive been on hold for 1 hour trying to book a flight w my voucher",negative
"virginamerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me",negative
"united listen learn amp do this remove your pqd requirement it is insulting ha",negative
"united of course i need help ive been dming you ladies and gents all day your only solution is hope for the best and lax",negative
"southwestair loved ones flight atl to ind cancelled flightled due to ice in indy sitting here in indy it is bone dry tomorrow 46 of snow",negative
"jetblue call was not made by the inflight crew they in fact asked us why we didnt bring it on",negative
"usairways now my rebooked connection is delayed",negative
"united i did dm the details but still no response i have to book today",negative
"americanair i got a new reservation for tomorrow thanks",positive
"jetblue thank you hopefully its soon we are supposed to leave at 1123",negative
"united cancelled flighted my mileage plus award reservation g6455c same day have yet to see my miles back despite agent confirmation",negative
"jetblue this makes me happy i hope these arent empty promises",positive
"southwestair sure did also read on there that southwest doesnt believe it is liable for the incident how is it my fault that sw lost it",negative
"usairways gate agent in clt forced me to check bag in z1 amp proceeded to allow larger bags huge inconvenience to travel plans",negative
"united time to give up my 1k status and switch to delta you are so terrible i cant even describe",negative
"usairways great thank you",positive
"united i was able to get a seat on earlier flight sfo to ind can you add me to 6pm ord to ind",neutral
"americanair dont understand why i have zero flt info no email 2 he wait time on ph lines so much for advan mem ",negative
"united youre trying to solve problem of your own making charging for checked luggage forces checking at gate brilliant",negative
"usairways im shutting my data off for the flight i want some response by the time i land you have 2 hours",neutral
"united had wonderful on time flights from ogg to msn lost rx eyeglasses thick in the admiral club in chicago this morning found",positive
"united to start daily b777200er flights from newark to frankfurt airportfra replacing b767400er on 2jul avgeek",neutral
"united why are your agents working so slowly to rebook people who are on ua1481 we have all wasted an entire day at stt",negative
"usairways should take a lesson from southwestair and wait for passengers from connecting flights shame",negative
"southwestair no one wants to commit to saying if this plane is getting cancelled flighted or not customer relations is closed patience gone",negative
"united this flight has been amazing this is the best flight i have ever been on i am not kidding service is incredible",positive
"southwestair will you please tell me if ill make my flight out of here tomorrow 8am ive been tryin for 3 days now to leave",negative
"southwestair so for an extra luggage it cost 75",negative
"southwestair i have never had such awful customer service and conflicting service outrageous",negative
"jetblue love traveling with jetblue cant wait to go to paris oui oui nyc was awesomeee",positive
"usairways they finally answered they were rude and didnt help me at all",negative
"jetblue its not ideal but its okay better late flight than never ",negative
"united i honestly couldnt tell you all i know is that originally we were going to have it brought in from the concourse",negative
"virginamerica is flight 882 cancelled flightled and what do i do if it is",neutral
"united if i pay you 25 and 35 for my luggage to be delivered when i arrive why should i have to wait 3 additional days for its delivery",negative
"usairways spoke with your reps in nh and pa very poor communications bags still sitting in philly train your staff",negative
"americanair i cant get ahold of aadvantage reservations i need to ticket a reservation that cancelled flights soon can you help",neutral
"southwestair looks like brooding skies out of ont this evening URL",neutral
"jetblue backlog is an hour at most this is over two unacceptable",negative
"united yes but its not looking the ticket agent at out terminal dismissed us and we missed a chance at a miami flight then to dr",negative
"usairways and next flight delayed as well 5238 out of charlotte is it just my luck or what",negative
"americanair where do i look for cabin crew vacancies",neutral
"southwestair i always brag about ur service but very disappointed today apparently ill be sleeping on floor of dallas airport tonight 👎",negative
"united look at the twitter history as usual service non existent",negative
"united id hardly call going from 10000 miles to 1000 miles a ticket cutting edge about 110 the perk",negative
"usairways i hope flight 1855 is not being delayed because flight attendant didnt come to work nobackup",negative
"jetblue inconvenience is an understatement more like torture clearly going down the wrong path jetblue",negative
"jetblue only w 70 upgrade unsure why she cant just switch someone around i called 24 hrs in advance for this reason",negative
"southwestair was only less than 3500pts but it helped had partnerrewards incoming but not fast enough to keep pts from expiring",neutral
"united obviously no one knows a darn thing around here what are we to do if this does not get resolved URL",negative
"southwestair im miserable on your orlando to vegas nonstop right now how big must a guest be for u to require 2 seats im in 1a btw",negative
"united hmmmseems like this could be something to be changed to be more flyerfriendly",positive
"united what delivery service do you use id like to call them myself",neutral
"southwestair notpghtimothy no exceptions for national awards",neutral
"americanair usairways yes obviously it just stinks that 4pm is the one option when she was supposed to fly at 7am yesterday",neutral
"united resolved over hour of work on ground amp somehow the system reset itself during takeoff i appreciate the quick responseservice",positive
"jetblue is bag check cut off 30 minutes before the original departure time or the estimated time shown online",neutral
"usairways new fas from dfw to clt this morning did a great job well done",positive
"virginamerica big lovegratitudempower w URL werin oscars2105 vipswagbags avalonhollywood URL",neutral
"usairways americanair 9 empty seats open in 1st on aa1061 no upgrades for a us gold member would love consistent policies",negative
"usairways lol me too",positive
"usairways so i get bumped to the 6pm to birmingham which is now delayed because the pilots scheduled dont have enough hours together fail",negative
"virginamerica keep up the great work ",positive
"jetblue i digg it",neutral
"united yes lhrt2 lounge is fantastic if only the us ones could be remotely similar",positive
"united there is no excuse for leaving a minor to spend the night sobbing 9 hours in a plastic chair uas actions terrible united",negative
"southwestair why would i want to when the last time i did you screwed me out of my early boarding that i paid for",negative
"united will breaking them in somehow make them longer so that they dont cut off the circulation in my legs unfriendlyskies",negative
"jetblue dca to nantucket washington business journal URL",neutral
"jetblue dropped 3x in past hour",negative
"southwestair i called the 800 and the rep there was pleasant but less than helpful told me i was sol train them for consistent cx",negative
"jetblue you have very unhappy customer after waiting 20 min on hold rude amp uncaring rep has now frozen my acct cant print bdng pass",negative
"southwestair 45mins wait on the phone with no option for a callback finally had to hang up because my phone was dying customerservice",negative
"united you really screwed up dealing mechanical failure from maui to san francisco poor communication bad help in getting connections",negative
"southwestair wifes rr pts expired a few days ago were planning on flight booking problems trip today anything you can do for us on a tight budget",neutral
"united thnx",positive
"usairways baggage drop at phl bc is incredibly backed up unacceptable service",negative
"jetblue courteroy lolz on fleek",neutral
"virginamerica virginatlantic i have just checked in flight to sfo from lax amp been told as atlantic flying club gold i get no benefits",negative
"jetblue where is the award winning service",negative
"united ruined my day amp start trip sfo to gig both legs changed lost my paid upgrade amp 200 1st class seat amp moved me from econ to econ",negative
"united who do i need to contact regrading a complaint and to get a voucher funds for future travel on united",neutral
"southwestair el paso dealsmay❤❤❤😍🌿300554953",positive
"southwestair amazing cs today by sw thank you so very much this is the reason we fly you southwest",positive
"americanair were still here guys you are the worst",negative
"united sent",neutral
"united what is your plan to reduce delays",neutral
"southwestair my dm wont go through but it is 261633561838 please let me know if you need anything else",neutral
"southwestair thx for smooth landing today fly2midway we applauded now what can u do abt the weather takemeback URL",positive
"virginamerica best customer service rep in the world irmafromdallas takes the cake",positive
"americanair is there another line i can call when i am on hold for 5 hours also how can i get compensated for this loss of time and money",negative
"usairways i get some bs from a guy at the door says door closes 10 minutes before it backs out yet i know for a fact it was 5 people short",negative
"southwestair been on hold for an hour i need to rebook my flight that was cancelled flighted help",negative
"southwestair have five people shown up yet",neutral
"southwestair im so upset that my luggage was damaged and the rude employee at the laguardia airport didnt help",negative
"united i have been denied not sure how you charge 150 one way then 25 on way hime",negative
"united they couldnt get me first class on any of their flights so i just rebooked myself",negative
"southwestair how can i check to see if my flight to nyc is expected to be delayed or cancelled flightled for this tuesday",neutral
"americanair bad weather happens but lack of preparation is inexcusable depending on good weather is not a good business model",negative
"americanair weather was not involved",negative
"southwestair why was southwest only airline to cancelled flight all flights from charleston was 750pm flight cancelled flightation really weather relate flightd",negative
"americanair i do not want to stay overnight at this airport i have been here since 11 am this morning",negative
"virginamerica sad to learn you no longer fly sfo gt phl hope it returns",negative
"americanair youre running 5 hours behind replying to anyone via twitter this is beyond unacceptable im running out of time",negative
"americanair ejacqui if you updated the screens then people would know the late flightst info good or bad and that wouldnt work because",negative
"usairways no wonder you are the lowest rated airline in america shameful usairways",negative
"americanair will it be this year do you think",negative
"united not whats been shared by the pilot with passengers",negative
"southwestair you officially have the worst customer service of any airline ive ever dealt with southwestairlines poor",negative
"southwestair heres a firstboth pilot and first officer in galley during flight",negative
"united gave me a smile today with a zero award computers have some sense of humour URL",positive
"united line is just getting longer and moving slower lady working the counter is doing great she just needs help customerservicefail",negative
"united i trust you enough to put my coat in my checked bag",positive
"usairways sitting at the gate on flight 719 for an hour due to sabre being down what backup plan is in place if sabre cannot be fixed",negative
"virginamerica wow this just blew my mind",positive
"united reflight booking problems would not have made me reach on time for my meeting also didnt wanna take a chance booked myself on etihad instead",negative
"united when will direct flights from belfast intl to newark resume from their winter break thanks",neutral
"united the plane",neutral
"jetblue i cheated on you and im sorry ill never do it again southwestair has given my wife and i the worst start to a honeymoon ever",negative
"jetblue thanks for letting us know hoping for no more delays",positive
"usairways you are the best airways follow me back please 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏😢😢😢😢😢😢😢😢🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",positive
"jetblue my sil bought tix for us to nyc we were told at the gate that her cc was declined supervisor accused us of illegal activity",negative
"southwestair insane traffic in la trying to call you all to re schedule flight but been on phone for 20 minutes and nothing",negative
"americanair spent hour trying to check after to use military id for luggage then messed up boarding pass amp forced into line again",negative
"usairways seems to be the only airline without a dedicated line for status members",negative
"usairways was on hd for 1hr and 3min at 300am since my flgt from dca to msy was cancelled flightled still trying to get out on hold now 50minssss",negative
"united is the worst",negative
"virginamerica ladygaga carrieunderwood after last night tribute soundofmusic oscars2015 ladygaga i think carrieunderwood agree",neutral
"americanair im sure they did its certainly chilly back east today 😮",neutral
"united yes to three different checkers along the walk to the plane overkill",negative
"jetblue love you guys you know that but i paid for prem wifi toplay vainglorygame no go ping terrible up too URL",negative
"usairways i would be on my way but wether has delayed yet again love the charlotte ice storm good luck with mad customers",negative
"jetblue why is the buffalo flight so late flight",negative
"united such a relaxing space for a drink before my flight at united global first lounge URL URL",positive
"decisions decisions mandarinjourney united wed love for you to try our service we offer status match too URL kp‿",neutral
"usairways robprice how can he try again it will be 56 hours before he gets help contingency plans non existent",negative
