@relation Tweets

@attribute text string
@attribute labelled_sentiment {positive,neutral,negative}

@data
" refused boarding with Nexus nexus confirmed she should not be refused ",negative
"Ive had on an airline Everyone else has been great but she soured the whole experience for me Hope shes not there next time ",negative
"thanks got put on the am flight tomorrow Dont have much faith itll get off the ground tomorrow though ",positive
"I think Im shot Cant find a flight that arrives before business SAN on thu Really want to go too ",negative
" days maybe ",negative
"Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight Cant get thru on the phone and cant book online Help please ",negative
"Absolutely The staff was amazing ",positive
"you are horrendous Pull your shit together ",negative
"you guys are perfect as always  WeRVirgin ",positive
"What is the policy behind changing passengers seating assignments at the gate ",neutral
"why are you the ONLY airline that is not flying out of Nashville International Airport today ",negative
"finally got through Thanks ",positive
" I have spent  minutes and counting on hold With you today After first  minutes I gave up Trying again  on rd min ",negative
" BlueManity brought tears to my eyes JetBlue s commitment to giving back to the crewmembers and the community is aww inspiring ",positive
"will you please update your website with the most current flight status And update your customer service phone  on thx ",negative
"If I couldwanted to call I wouldnt use the internet to make a reservation ",negative
"Darn it first in line for no upgrade Wish I understood the policy  ",neutral
"Waiting for my luggage on flight  Is there a delay ",negative
"It is super frustrating that the folks at the United Ticket Counter in Pittsburg arent honoring their own Media Rate united fail  ",negative
" minutes after arrival and no bags for most people UA from den to ewr How long should we wait until a ual rep comes here ",negative
"Another great flight  crew Las VegasChicago   Thanks ",positive
"I recommend upgrading your IVR and using call back email and texting from a know caller ",negative
"an entire flight of luggage missing at dca  Over an hour and nobody knows anything ",negative
"you get to hold called twice only to be kicked offcalls  phone died  AListpreferred ",negative
"It doesnt matter who you directed me to Its the principle of the matter When I gate checked the stroller it was ",negative
"Thank you Significant Other much its been a very stressful day ",positive
"me too In the future have a better harsh weather preparedness plan Significant Other much of your staff called out that everything snowballed ",negative
"which is why my next flights to Miami will be on another airline ",negative
"Received email wresos to my email that isnt associated to SWA account I own with Carbon Copy Information for my sister FRAUD please Direct message me ",negative
"just did thank you ",neutral
"Your onboard wifi is Significant Other bad its taking me  minutes to send this tweet Working is off the table disappointed  ",negative
"I was supposed to be on flight  from Charlotte to RaleighDurham International Airport pm yesterday Is the same flight scheduled for departure tonight ",neutral
" could you please send me a phone  to the refunds department We have submitted our claim through email without success ",negative
"Im not this person but Ive been sitting in Denver for three hours and all I want to do is get on a plane Please let me go home ",negative
"flight  on  was delayed over three hours because the pilot never showed up ",negative
"I just need to get to Richmond International Airport tonight Ive been in Newark Liberty International Airport for hrs now ",negative
"good thing we noticed because she had rerouted  total passengers on an impossible triple connection as well ",negative
"your gate agent rerouted an impossible itinerary and we had to find a new airline to get us home Super bummed about this ",negative
"do you do auto callbacks Significant Other I dont have to wait on hold ",negative
"just learning about your famous apology in social media marketing Is Twitter an asset for Jet Blue now ",negative
"Learning about your awesome twitter management today in my Social Media Marketing class keep up the good work ",positive
"I normally ❤️ you but this Late Flightst flight experience was the worst  hours on runway no wifi  tv not working properly ",negative
"unfortunately not I think I watched it take off from the bus Rebooked for a Late Flightr flight now plane strain sand automobiles  ",neutral
"Any way to change from Main Cabin to Main Cabin Select on same flight without paying a change fee penalty ",neutral
"waiting for flight  to memphis Incredibly rude  gate agent waited until after departure time to announce delay  of  rude  ",negative
"I dont see how I need to spend an extra  bc of ur equipment failure ",negative
"I dont need to make any changes I reserved my seats when I bought my tickets and there was an error  now there are no comp seats ",negative
"its  and no power outlets at the seats on a  hour flight to California Seriously This is why airlines are failing Pathetic ",negative
"thanks kp but luckily my transfer has maintenance issues and is still delayed Significant Other I didnt miss my transfer ",negative
"No not received any emails in either Inbox or junkspam ",neutral
"chances of flight leaving Nashville International Airport tomorrow at  am to LGA ",neutral
"got it squared away Thank you I had a man on the inside help me out ",positive
"please Private message me the number where I can lodge formal complaints Thx ",negative
"Just sent you a Direct message with the details ",neutral
"hard to tell but was told wifi only worked for one side of the plane ",negative
"Thks For tip Seems like a workaround rather than a customerfriendly solution They should have an easily accessible email ",negative
"who can tell me where they are ",negative
"flight  have already been Cancelled Flightled once been trying to get home two days Staff being very unhelpful ",negative
"each flight is worse than last flight attendants dont even know whether the plane is equipped with power outlets at the seats ",negative
"flight  agent now wandered off Pilots came out looking for her Went to charge her personal phone which shed been txting on ",negative
"Tried to Direct message you it wont let me as it says you are not following me ",neutral
"Thank you that it is not just a livery it is a culture that  crewmembers embody daily thanksDave ",positive
" tomorrow from Richmond International Airport to BOS Looking good or am I better rescheduling ",neutral
"the phone number the gate gave me doesnt work either What is your customer service phone number ",negative
"done ",neutral
"your site clearly explains we are allowed a carry on This was allowed at Pittsburgh International Airport but not BOS How does that make sense ",negative
"never in my life have I dealt with such poor customer service irresponsible staff and lack of care LGAIAH day  baggage in NC ",negative
"new CEO seeks the right balance to please passengers and Wall   Times Colonist ",neutral
"Haha I figured that I was meaning theres no return flights out of Charlotte Its like NA for a week plus ",neutral
"rocking the Tim McGraw hold music ",neutral
"flight  is not leaving at  because we havent even begun to board yet Please update your website ASAP ",negative
" and another sent him to the wrong lineoh and the kiosks werent working thanks  ",negative
"also your employees were LESS then helpful when was checking his bag Two just left their desks completely  ",negative
"Trying to make the change in advance not just  hours prior…tried it online earlier and it wanted  in change fees ",negative
"Significant Other loyal that Im driving to NYC from PA to fly Virgin since you cut Philly flights  ",positive
"bags are still in Houston since Friday and still have not been reimbursed the baggage fee ",negative
"I got a flight at am on Thursday but looking for something tomorrow anything available ",positive
"we desparately need yall to make a nonstop BNA TUL Cmon itll be popular 😄 right ",neutral
"thank you for the response How can I got about getting the points onto my rewards account ",neutral
"I will I love flying with you all Great service ",positive
"flt  no gate agent no announcements Significant Other unprofessional Time to go back to ",negative
"Thanks KP Please also mention the Quiche breakfast and Tandoori chicken dinner entrees and accompaniments are truly First Class ",positive
"flt  departure time has changed five times in the last  minutes Why dont you figure out a solution and announce once ",negative
"from La Guardia Airport to San Diego ",neutral
"missing out on over  points in one account Theyre now spread over four assuming I create accounts for them ",negative
"right but the point was that my kids dont fly often but I do I bought four round trip tickets from DtW to Phoenix Sky Harbor International Airport Significant Other Im ",negative
"im getting Information from the website but needing to check it and the alerts would be much more beneficial ",neutral
"Is there something going on with your alerts Flights been delayed several times for my parents and im not receiving any alerts ",negative
"charging   change a flight is a rip off the reason I have  is out of my hands  I want  reschedule same flight but in July ",negative
"you Cancelled Flightled my flight to BNA I have flight from Nashville International Airport  Chicago Midway Airport tomorrow AM You stranded me in DEN Ive been on hold all day ",negative
"thanks I think weve got it figured out ",positive
"I just spoke to the baggage claim center and they gave me travel credit but will not be responsible for the cost of a ",negative
"heard about the charge for st bag and tighter seats  no need to be a loyal JB customer anymore ",negative
"on hold for  hours You know what just keep my money ",negative
"Umm Significant Other no reason as to why this is Is there someone different I should contact or contact me to get a definitive answer ",negative
"Stuck in Washington Dulles International Airport going on  hours waiting for a ferry flight from Nashville that u cant tell when it will arrive Ridiculous ",negative
"Thanks for the response Was able to get my situation resolved Not a fan of Mother Nature today  ",positive
"Is there any way to add a Known Traveler Number to an existing reservation online If not why not ",neutral
"needs to offer a college student discount Significant Other i can fly home 😭😭 ",neutral
"Thank you for the service credit And to for positive thoughts ",positive
"Ill give u a chance but I dont think Ill fall for it back to delta  ",negative
"Great thanks ",positive
"be responsible for replacing it ",negative
"new stroller The travel credit doesnt help cover the cost of a new stroller Your crew ruined it and therefore should ",negative
"no they were to busy taking to each other and I needed to get to an audition ",negative
"was never given one ",neutral
"quick response offering assistance but lack of follow through  not really the service I was expecting ",negative
"Thank you Significant Other much for stepping up your game and making my day after night of elevator music Much appreciated ",positive
"used to love you but you keep rescheduling my flights south worst  ",negative
"where do we start Ive already wasted  hrs of phone wait time already  ",negative
" just talking to customer service makes me appreciate you even more They could learn Significant Other much from you ",positive
"My brother  his girlfriend’s flight Cancelled Flightled  times now leaving  hours Late Flight and dropping letter grades at school Help ",negative
"Thank you The email about RR pts  how to gain more wasnt clear Significant Other all of mine r gone Anything u can do is appreciated ",neutral
"remember  Im very doubtful and not very hopeful  ",negative
"can you please Direct message me my flight has been delayed going into CharlotteDouglas International Airport which will force me to miss my connection to La Guardia Airport at pm ",negative
"you are really trying me today ",negative
"looks like Im settled in to where Im going Thx ",positive
"flt  has had two more updates in the last  minutes ",neutral
"flight pilot  spilled his tea on the radio Yay for delays Almost an hour now ",negative
"I just sent it over ",negative
"hahayeah i did just making a joke ",neutral
"I would love for you to fly my best friend home to TF Green Airport for a weekend 😊 ",positive
"do they have to depart from Washington DC ",neutral
"please please please let my plane back to the gate Significant Other I can get off as I will miss connection due to CharlotteDouglas International Airport closing  ",neutral
"weve flight  been sitting on the tarmac of dca for a while now waiting on a gate Can we just use another gate ",negative
"I hope flight  is not being delayed because flight attendant didnt come to work no backup  ",negative
"you made us miss our flight first class now I cant even enter the admirals club Not happy Direct message me to fix this ",negative
"shes still stranded in DC Sat until am with  other kids They were starving and exhausted ",negative
"Airways Short Interest Down  in January JBLU  sleekmoney ",neutral
"Would love to combine AA and USAir accts Unfortunately one has my middle name  one has middle initial Wont allow change ",neutral
"I had a rep  min in who said she couldnt help Significant Other transferred me to dividend miles customer service ",negative
"right on Up Up  away ✈️🌞 ",positive
"your customer service stinks Trying to book a flight for hours now and keep getting hung up on us airways sucks  ",negative
"Significant Other what do you offer now that my flight was Cancelled Flighted and Im stranded away from home and work ",negative
"been on the phone for about an hour waitingcan you please answer Thank You not cool  ",negative
"just get the RR credit card and get the points of family that way ",neutral
"Sent Thanks VP ",positive
"what does TSA Pre on my boarding pass mean ",neutral
"great smooth flight too 👏👍 ",positive
"I would go for rd time to Jamaica to volunteer With at risk youth fly it forward  dc  st patricks foundation  rotary  ",neutral
"Thx for responding  When bags came there was mad rush towards end of jetway—why not just put thru baggage claim ",negative
"we are on usaa flight We arrived at dca at  Waiting on our gate for apx an hr now No update ",negative
"Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours ",negative
"If you believe in keeping your customers happy especially after a mistake was made on your part ",negative
"no it was  flight Cancelled Flightlations one due to weather one mechanical paid own hotel bag held in transfer No vouchercompensation ",negative
"i got email that my reservations got Cancelled Flightled and i will be refunded Nothing got refunded as of yet ",negative
"Nashville airport has runways open It appears southwest is only airline Cancelled Flighting flights Is this likely to change ",negative
"I would fly somewhere hotter then here Puerto Rico here I come laughing out loud ",neutral
"great job communicating to the passengers Flight  doesnt exist anymore ",negative
"thanks Travis at Philadelphia International Airport A East checkin for knowing baggage policies Skis  boots count as  Teach your mgr who didnt know ",positive
"Is expiring the offer to buy or transfer United MileagePlus miles with discount Many offers during a year ",positive
"not yet Supposed to get it early evening tonight Dont want to have to go to the store and buy new necessities ",negative
"How It is not possible to call SWA on the phone You put me on hold for an hour and then cut me off ",negative
"been with my GF for yrs shes from SF  I live in Tulsa SWA always takes me there to see my love SouthwestLuvSweeps ",positive
"Hi there I just got my known traveler and would like to add it to a flight that I already purchased Whats my best option ",neutral
"I applied for a job at PDW where could I go for follow up Id really love the job ilovejetblue  ",neutral
"Connecticut❄️ ",neutral
"probably wouldnt be doing it had someone returned my call or email Case number  ",negative
"I cant even fit my name on the first two lines yes Please do pass on feedback This is a big downgrade from previous years ",negative
"told no gates open at ORD needed to wait mins Still waiting after about For mins ",negative
"And its  with no sign of boarding Can I please get another update ",negative
"still cant get a real person on the phone to book a flight Ready to just go with jet blue  since they care us airways sucks  ",negative
"after missing my flight and reFlight Booking Problems x I just walked onto another flight and my phone was still on the seat ",positive
"Hi JH my experience with United has been entirely disgusting but yes Id like assistance in getting compensated for my bag ",negative
"took this picture on Thursday awesome  ",positive
"my flight was Cancelled Flightled Monday Just looking to Cancelled Flight and credit my card Thats all ",negative
"still on the ground mins after planned departure And this is California No weather here Originally told  min delay ",negative
"I understand Wonderful Miriam in customer service who was able to reroute me Got any rental car discounts ",neutral
"thank you Just sent msg ",positive
"I did get the email Thought i wasnt supposed to reply to those😂 ",neutral
" hours Late Flightr and the flight has been Cancelled Flightled You gotta work on your internal communication skills ",negative
"had a horrible experience flying from Montego Bay to Philadelphia on   check a golf bag constant selling inflight ",negative
"Sure did Only waited about min Yay ",positive
"employees spreading a bit of MardiGras cheer at  this morning in Atlanta NFTYConvention ",neutral
"Having some trouble checking in Can you please add me Significant Other I can Direct message you ",negative
"WiFi on yesterdays flight extremely slow a waste of  and lost the travel time for work ",negative
"Haha youre doing everything right Dont change a thing Slash this Twitter engagement just makes you even cooler best airline  ",positive
"any updates on flight  from Norfolk International Airport to Philadelphia International Airport no one at gate  ",negative
"Yes Works in Firefox ",negative
"As one of the travelers affected by the Boston storm Im shocked at Virgins complete apathy toward their customers ",negative
"your checkin system is poor  ",negative
"haha thanks for the explanation ",positive
"We’re looking for our next FlyingItForward flier from DC Tell us where youd fly  why ",neutral
"The airline is embarrassing itself I get that bad weather isnt your fault but your response to it couldnt have been worse ",negative
"should use this in their next airline commercial laughing out loud  ",neutral
"Grouping Virgin in with the others now Boston Logan International Airport weather has exposed their actual Cus Serv model Never Flight Booking Problems with Virgin again ",negative
"JH thank you I finally got through the second time ",positive
" I need to fly from Greenville  Spartanburg Airport to DSM but claims theres no sched avail I can book separately but why not together ",negative
"Thank you  hung up after hr min on hold Would you like me to Direct message you contact info ",negative
"new CEO Robin Hayes battles to appease passengers and Wall Street  Business In Savannah ",neutral
"nice touch with using my first name Very intimate Ill be filing a claim soon to be reimbursed Have a us airways day ",positive
"Dear Virgin customer while youre stranded in SF for  days  cost well do the very least we can to accommodate you ",neutral
"Our flight was originally supposed to leave at pm  now we wont leave until  This is the nd time this has happened ",negative
"Supposedly theyre out for delivery Ill believe it when I see it ",negative
"Thank you Yes I was hoping to speak with someone directly but appreciate the link nonetheless  ",negative
"what is the name of this tailfin ",neutral
"how about a drink voucher for the next flight wink wink  ",positive
"While other airlines werent Cancelled Flighting flights into BOS and helping their customers get home Virgin was saying Good luck ",negative
"what link Those are all the email offers u sent me in a year to buytransfer milesThe last  just expired ",negative
"thanks finally made it Missed meetings but what can I do now ",negative
"I’m cool with weather delays etc But lying and deceiving passengers to keep them from changing is reprehensible you suck  ",negative
"I just want to get home before Wednesday Joke is over hrs of Cancelled Flightlations and delays is enough ",negative
"not only was it great but you return my calls the day after Couldnt ask for more myVXexperience ",positive
"Could you tell me if this bag would be accepted as a personal item  Can i bring one carryon bag plus this ",neutral
" which you finally Cancelled Flightled ",negative
"you need this song for your next commercial httpstcojUrHZRQc SWA love  ",neutral
"thanks 😒 ",positive
"customer service 👎 ",negative
"Priceless United stranded my daughter at OHare United did zero to keep her safealone on a plastic chair for h  United Air ",negative
"Hi again any updates here ",neutral
"Thank you for the vouchers after the long wait on the runway Saturday night at BWI I really appreciate it SWfan ",positive
"I would fly to Washington DC to see the actual Constitution and the Declaration of Independence in honor of a US Navy friend ",neutral
"thats why u guys are my  choice ",positive
"take a lesson from  they know how to treat customers ",neutral
"plus you horrible seating and poor customer service everywhere Ive flown now you take away the mileage programhorrible ",negative
"youd learn if you listen to your customersyou do want you asks their customer what they want ",negative
"thanks for the reply something is off with the phones becuz after  dropped calls at  hours on hold I got through on  ring ",positive
"ma rks th birthda y with A pa inted in Bluma nity pa int job ",neutral
"you Cancelled Flightled both my flights and refused to give a voucher despite no flights for days never again  ",negative
"I just think if I am staying With your airline  rescheduling a flight I shouldnt absorb a fee that is the cost of  my flight ",negative
"Airlines Cancelled Flights OC Fort Lauderdale Hollywood International Airport flight  today  to switch No notice no apology Done flying UnitedAirlines ",negative
"sorry wrong link for the bag  Thats the one i meant ",neutral
"flight  LAXIAD back rows NOT CLEANED prior to boarding How gross is that to find used tissues in your seat Please ",negative
"thank you 😊 ",positive
"what is DM ",neutral
"your employees were great ",positive
"confirmation number for new reservation is FPMY I am traveling with a  year old please email ",neutral
"why no charging station in SAN ",negative
"I would be on my way but wether has delayed yet again Love the Charlotte ice storm Good luck with mad customers ",negative
"Please staff your flights approproately Our entire flight is delayed because FA isnt here I shouldnt have left Delta ",negative
"tooooo many Cancelled Flightations My chain of command hates me now ",negative
"started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me ",negative
"I travel a lot and I get it Youre still my fave but Newark Liberty International Airport to Cleveland w min layover to connect to DC  our best option Come on ",negative
"pm and my bags still not here not even a courtesy toiletries kit not the flight experience I was expecting very disappointed ",negative
"continue button generated a trip to plan your trip page ",negative
"have done that Sadly no flight from CharlotteDouglas International Airport has gotten to Indianapolis International Airport today and we head back to Tampa tmrw ",negative
"holding  min and listening to your shitty ads on repeat for your credit make me hate your airline even more is better ",negative
"Airlines Cancelled Flights OC Fort Lauderdale Hollywood International Airport flight  today  to switch No notice no apology We are done flying UnitedAirlines ",negative
"can you send me another confirmation email ",neutral
"it would be super if you paid as much attention to actual fliers as you do to credit card holders ",negative
"why are we delayed  flight  ",negative
"was rebooked but sucked big time Crappy layover Customer service very subpar ",negative
"Sending thanks to employee Freddie in Philadelphia International Airport Admiral Club A East for allowing me to give a day pass to my sibling stuck there today ",positive
"All these changes Way to stick it to your Premiere K loyal customers Why make things harder for those that loyal to you ",negative
"thanks for the offer but I finally made it to my destination albeit hours Late Flight ",negative
"MCODCA flight almost full of people screwed by the MSYDCA Cancelled Flightation and didnt Cancelled Flight SWAmistake ",negative
"can i take my electric skateboard on a domestic flight if so do same policies listed on your site for regular boards apply ",neutral
"This could be the beginning of a BLUEtiful relationship  life needs frosting  ",positive
"can I get free wifi since the flight  was Cancelled Flightled ",negative
"Your customer service for Mileage Plus customers is a disgrace I just spent  min on the phone to reset a pin number with no luck ",negative
"No I do not I was only given a Flight Booking Problems reference number ",neutral
"thanks for the upgrade😉 Significant Other far Significant Other good KeepItUp ",positive
"thank you I like the quick response on Twitter ",positive
"Currently on standby to Lax then it is a  hour ride to Palm Springs Long day starting at a snowy  am in philly ",neutral
"no but seriously wtf no chill  ",negative
"Yes but they couldnt explain the  hour and  minute hold time ",negative
"thank you Is there a possibility it will change ",neutral
"are we good ",neutral
"how come ABC is the only one of the network channels you dont have ",neutral
"sorry I hate united i wont get to see my family until Thursday ",negative
"Thanks for the timely service  great staff getting my wife and me to and from Cancun this past week for our honeymoon ",positive
"done just now thanks ",positive
"I dont know Ive tried to call for confirmation but calls arent going thru Can you let me know ",negative
"Your website Flight Booking Problems experience is an obnoxious upsellladen disaster for anyone with half a brain ",negative
"like  weeks after my flight Creative ",neutral
"Flt  is having some MAJOR delays bc ground crew was Significant Other SLOW The flight crew has been terrific Been  hours on the ground😡 ",negative
"Im traveling around the world until the end of the year  numbers do me no good ",negative
"holy high speed internet batman Speeds at United Club at Washington Dulles International Airport are insanely fast Thanks ",positive
"can u get me on flt  instead of  Retweet now ",neutral
"love traveling with Jetblue Cant wait to go to Paris oui oui NYC was awesomeee ",positive
"It was º and some of us had left coats in our luggage in anticipation of cramped overhead bins  ",negative
"I am furious Youre firm is a disgrace Despite all our efforts you did zero to protect our daughter All alone at night  United ",negative
"knows whats up That BlackHistoryMonth commercial Just another thing to add to reasons why I fly with SouthWestAirlines ",positive
"too Late Flight now ",negative
"Airways Adds New Charter Flight to Cuba  Travel Wires blog ",neutral
"Aww is it I guess now I need to book a flight to somewhere warm ASAP Any suggestions ",neutral
"I have now called  times in the last three days Thats unacceptable Im willing to wait on hold but thats not an option ",negative
"YOU ARE AMAZING YOU ARE THE BEST FOLLOW ME PLEASE Anderson Regional Airport I FOLLOW YOU BACK🙏🙏🙏✌️😉 ",positive
"Ive been on hold for over  hours Need to rebook a flight please help ",negative
"worst service ever 😈 ",negative
"thanks for your attention I would actually like to make a specific complaint about customer service at DCA What is my best option ",negative
"cant believe United cant find someone to just simply check a seat back for a missing passport Loved United but debating choice ",negative
"your social media team just said sorry Thankfully submitting a complaint got resolution from an amazing rep who called ",positive
"Im scheduled to come back tomorrow finally but I dont know SWA hasnt flown out of yet but has ",neutral
"flight  Cancelled Flightled My wife is stuck in Phoenix on the way from slc to san ",negative
"I know where you guys jet LOL but if you love me Significant Other much help a brother out  Hot weather great nightlife  hour flight ",neutral
"I have been rebooked but It has been handled very unprofessionally Cancelled Flightations happen but the disorganization is uncalled for ",negative
"conf number FMJTYL delayed  any chance of getting an earlier flight fll to phx ",neutral
"do you think there Will problems at Newark NJ on Saturday due to expected snow ",neutral
"Got it I am following the United page ",neutral
"Thank you for the speedy response I figured it may be something of that nature You guys and your fine print haha ",positive
"Amazing customer service as well Will definitely fly with you guys again if my instrument is involved   ",positive
"When are you going to be flying in and out of Nashville The Deicer is in Are you short on planes and is it tomorrow morning ",neutral
"First base already I like your style ",positive
"Hold for  min a couple of rings then mailbox has not been set up yet Customer service forwarding to their cell phones Cmon ",negative
"Does your home airport not count in the badge system My TB account says  flights but Ive taken  this year ",neutral
"is bag check cut off  minutes before the original departure time or the estimated time shown online ",neutral
"YOU ARE THE BEST AIRWAYS Follow me please🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 ",positive
"If you can waive a fee at time of Cancelled Flightation you CAN WAIVE IT AT A FUTURE DATE us airways  ripoff  poor customer service  ",negative
"flight  sitting at John F Kennedy International Airport with delays for  hrs No employees to load bags terrible  ",negative
"Airlines CEO Jeff Smisek Disloyal to Loyal Workers via ",neutral
"The guidelines say xx my bag is xx Significant Other its a bit taller than the guidelines Is that gonna be a problem ",neutral
"thank you I wish the lady in Little Rock had told me that in the morning when I asked her ",positive
"no claim number Havent been back to iAd baggage since Is there a phone I can call to speak to someone ",negative
"You officially have the worst customer service of any airline Ive ever dealt with southwest airlines  poor  ",negative
"think you need to follow me for a Direct message ",neutral
"Fastest response all day Hour on the phone never got off hold Hour in line never got to the Flight Booking Problems desk ",negative
"had to rebook through Atlanta  now drive to Nashville Had to pay ridiculous price difference Bad weather good for business ",negative
"When do you all expect to open the reservation through November ",neutral
"dont worry Im gonna share with my row 😁 ",neutral
"Feeling helpless at Tanpa airport How can I talk to someone Flight delayed For times Need help Missed connections will be prob ",negative
"wont waive  fee due to neptune  Cant use credit Without paying fee Couldnt get to destination to use their tic wa iv ethe fee  ",negative
"no wonder you are the lowest rated airline in america shameful  USAirways ",negative
"how are you even still in business i have been trying to call for hours this is pathetic ",negative
"wow this airline is a joke absolutely horrendous customer service you guys should be ashamed ",negative
"Flight Cancelled Flighted because of Neptune Could not get to my destination not my fault  waivefee  ripoff  poor customer service  ",negative
"I’m resending the confirmation code in a Direct message ",neutral
"I did Direct message the details back on  when this started with phone number to reach me no reply either online or by phone ",negative
"TREMENDOUS job Atlanta Airport saw SW celebrate Mardi Gras Another reason Im nuts for you guys ",neutral
"YOU ARE AMAZING YOU ARE THE BEST FOLLOW ME PLEASE 🙏🙏🙏😢😢😢🙏🙏🙏 ",positive
"But I got a bad exchange rate Significant Other want my money back Please can you refund without penalty ",negative
"My flight UA to Denver for RMOUG has been recheduled  times ",negative
"youre just using automated responses and dont have the decency to actually carerespond ",negative
"JT the issue is with missed connections early gate closings and zero concern from customer service ",negative
"here I was thinking how I could say Significant Other many nice things after getting upgraded but then you delayed my flight Its ok ",negative
"Can you explain how it rewards us elite Premiere K members ",neutral
"for our birthdays my fiancé  I want to travel Late Flight April Youre our fave airline but Frontier has this  ",neutral
"You guys must have been swamped even took our corporate travel a long time to get in but everything worked out in the end ",neutral
"No not yet I will notify them Im new at this 😊 ",neutral
"YOU ARE THE BEST AIRWAYS FOLLOW ME BACK PLEASE 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏😢😢😢😢😢😢😢😢🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 ",positive
"Its the rude and arrogant gate personnel Uncalled for Unprofessional the worst  ",negative
"wont waive fees for flight Cancelled Flightlation due to neptune  To use credit  fee Couldnt reach destination not my fault  ",negative
"Thank you And thanks for being Significant Other accommodating ",positive
"wifi Anderson Regional Airport better seating ",positive
"thanks We would like an apology and a full refund Please confirm when we will receive ",negative
"Hi can you email me here Significant Other i can share the details Thanks ",neutral
"Awwweesssooomee ",positive
"my pts expired I made a prchase an online retailer to b told by SW that those wont show for  wks Significant Other too L  keepmy pts ",negative
"I heard he has a virgin mobile hotspot  ",neutral
"you got cheese pLate Flights too ",neutral
"On all your flights ",neutral
"Dad on Segway is the best part of this whole infographic ",positive
"Are there any plans for a short haul airline in Europe Would defiantly fly with you guys  ",positive
"yes still need assistance I dont have a flight home due to change in flight u made I miss all connections  ",negative
"I believe you have to follow me in order for me send you a Direct message ",neutral
"fat tuesday  Great job celebrating mardi gras  today at Atlanta Airport Another reason Im nuts for you ",positive
"your customer service is terrible youre terrible thought you should know ",negative
"when will the winners of DestinationDragons be announced ",neutral
"any idea where the plane for flight  is coming from I thought flight  from John F Kennedy International Airport but that wouldnt explain delay ",negative
"Its for me I spoke with a rep on the phone who suggested I Voice a concern via Email us on your site I did a few moments ago ",neutral
"pls find my bag I need  get home Very frustrating Hope my bag is somewhere in Leaving the jfk  Without my luggage ",negative
"tried calling multiple times i just wait and when it finally connects i get hung up on ",negative
"Airways Sees Significant Drop in Short Interest JBLU  Mideast Time ",neutral
"thanks Significant Other much for sharing Just added it to my site ",positive
"Good point ",neutral
"Allright Last question  the power outlets on my flight are available in the premium cabin Does that include economy plus cabin ",neutral
"Well Its LA and then a hr car ride to a dark Palm Springs technically Maybe Ill get bumped to st class Den to Philadelphia International Airport on Friday ",neutral
"Ive called you  x  waited on hold  min each time to be disconnected each time Enraging I need to speak to someone help  ",negative
"the USA help line i accidentally booked a flight on a thursday instead of a wednesday and want to switch ",neutral
"If you have wellpriced flights to Oahu  we could be best friends ",neutral
"we dont need anybody else ",positive
"stranded Phoenix With broken foot Both my flights fd Sunday for sickcrew Cancelled Flighted my mechanics flight today ",negative
"You might be dealing with frustrated passenegers hope you all have a great day  thank you very much for an amazing airline  ",positive
"Call me when you do and we’ll have to hook up ",neutral
"flight  delayed for  hours for a deadhead crew Lets make  paying customers wait that is great service USAirways ",negative
"if ur going  charge  for wifi make sure it works Brutal DialUp b a  by the time things load TheEnd GoodDay ",negative
"is anyone working today Anyone want to pick up a phone ",negative
"Ive been on hold for over  minutes Theres a lack of quality service here Nobody cares that I hate your shitty airline ",negative
"Man of steel flies to more cities thoughand with more frequency too ",negative
"Ladies and gents  United Airlines ",neutral
"No worries at all I would rather be safe on the ground than take any chances Yes Tomorrow AM if Nashville International Airport reopens ☺️ ",positive
"I do need help Cancelled Flighting my flight back Your calls times are ridiculous ",negative
"Flight   Thanks ",positive
"do you have an application for iOS Was looking and only saw Virgin Mexico   ",neutral
"They couldnt get me first class on any of their flights Significant Other I just rebooked myself ",negative
"but the gate agent and club staff got me priority standby for next Significant Other might only be minor disastertravelingwithsmallkids ",neutral
"Ill be sendingposting complete details of the circumstances surrounding this matter United airlines should be ashamed ",negative
"Hidden City forces me into crappy seat even though exit row is available on the first leg Your support cannot fix  ",negative
"JT thanks for your help I’ll complete the form once we are back home ",positive
"missed it Incoming on time then Sat for  then no jetbridge drivermissed a min connection from an on time flight ",negative
"On flight  tomorrow Wed  DENBNA Will we be delayed or Cancelled Flightled ",neutral
"I did but it only shows one flight one way When I try to go to the home page and book roundtrip theres nothing available  ",negative
"were flying out tomorrow PLEASE DONT Cancelled Flight laughing out loud 😜✈️ ",neutral
"Flight  NJB Blue La La departs enroute to San Juan International Airport ",neutral
"this makes me happy I hope these arent empty promises ",positive
"dropped x in past hour ",negative
"seriously I want to work on the JetBlue social team Retweet ",neutral
"thanks for the free birthday points yall are ALL RIGHT with me ",positive
"What kind of hypocrisy is that Only Cancelled Flightling tickets with bad exchange rate if in your advantage united  ",negative
"No The entire problem here is that I was never sent anything via email and only given a Flight Booking Problems number over the phone ",negative
