@relation Tweets

@attribute text string
@attribute labelled_sentiment {positive,neutral,negative}

@data
"@SouthwestAir @BernhardtJH I did eventually get through but that flight Cancelled Flightled.  Decided to drive but gave up holding to process refund",negative
"@SouthwestAir Already rebooked for tomorrow. Fingers crossed!",neutral
"@JetBlue Thank you!",positive
"@JetBlue okayyyy. But I had huge irons on way out. Promise no shenanigans?",neutral
"@SouthwestAir please send me a number to call to talk to a person and not be put on hold",negative
"@SouthwestAir flt 648 from Buf to MCO. Conf#FGKXV5. Please also look into reimburse for car 587701925COUNT that I had to Cancelled Flight",negative
"@SouthwestAir Almost 2 hours on hold now. I just need to Cancelled Flight a flight and get a refund. Other airlines are operating!",negative
"@SouthwestAir You need to be more accommodating to your loyal customers. Not happy now!",negative
"@SouthwestAir yes. Thank you. Oct 25-oct 31",positive
"@USAirways @AmericanAir what a joke of a company today reminded me why I never book with you",negative
"@USAirways ‿I had exceptional service on flight #403 from IND to PHX!!",positive
"@united giving up on your direct flight from IAH to Honolulu. 3rd attempt in 3 years - 3rd delay.  $7 meal voucher. Wow. Customer service!",negative
"@SouthwestAir the person I talked to couldn't do anything not normally available online other than the "no charge" part.",negative
"@SouthwestAir can someone help me set up a callback today?",negative
"@SouthwestAir how about when there are Cancelled Flightlations you just have a link to rebook like you did for initial storm issues?",negative
"@SouthwestAir there really should not be guidance to call via phone if you are that back logged. I could have done it online in 3 minutes.",negative
"@SouthwestAir no had to rebook my flight myself and am about to board in bham.",negative
"@united @NY_NJairports Only at Newark can you land 15 minutes early but lose all that time waiting on tarmac for a gate.",negative
"@SouthwestAir no worries. We got thru eventually. I was just curious. Best of luck to you dealing with the weather!",positive
"@SouthwestAir not terribly inspired to call "customer service" in the future now.",negative
"@SouthwestAir also, they said they couldn't even book the flight. They were having to put me on hold &amp; have someone else do it???",negative
"@JetBlue glitches on website re: Flight Booking Problems travel &amp; checking in. Nothing between ur site &amp; the airport was communicated, it was a nightmare.",negative
"@USAirways No I missed the funeral so I had to take a train back to Newark",negative
"@USAirways what is the baggage allowance on flights from Glasgow to the US?  Thanks",neutral
"@VirginAmerica really wish you'd fly out of #Fargo @fargoairport those fares are amazings",positive
"@united stay warm - I will be passing through Chicago next week",positive
"@united the refund request functionality on http://t.co/5IMDckODfx is broken.i get a time out error.",negative
"@SouthwestAir in my 30 years of flying I have never been so pissed off.  To many incidents for just one flight.",negative
"@SouthwestAir Heard apology ~45 times in the &gt;60 mins I was on hold. Now flying from another airport at a different time but delayed AGAIN",negative
"@SouthwestAir Happily! But you need to follow me in order for me to DM you",neutral
"@SouthwestAir I will.make sure to tell everyone I know about this all around horrible experience. I will also post it on my business page.",negative
"@SouthwestAir and currently as im bringing my 3 year old to the bathroom I'm being rushed by the flight attendant.",negative
"@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Weyburn Review http://t.co/rtQyjCvTQ3",neutral
"@USAirways please hogs my next flight for me! I'm waiting on a bus to get me off one plane so I can run to the other. It leaves in two min!",negative
"@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :)",positive
".@USAirways we r rebooked. got conflicting info abt baggage. Y no extra plane batteries on hand? Y no comped admirals club for 9 hr wait?",negative
"@USAirways Don't tell me that. Tell me what I can actually DO to reach someone. I don't mind being put on hold but it won't even do THAT.",negative
"@VirginAmerica Can you give me Silver Status for 12 months?",neutral
"@SouthwestAir I absolutely will. Where can I send it?",neutral
"@SouthwestAir no worries. You're doing the best u can. Already Cancelled Flighted my biz trip. Still $LUV you! -RR 1079871763",positive
"@JetBlue if my flight says delayed with estimated departure listed, can I arrive at airport Late Flightr?",neutral
"@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough",neutral
"@JetBlue was just at T5 a little over a month ago. @JetBlue you guys are great thanks for everything!",positive
"@JetBlue figured but delay is listed at almost 2 hrs. Thanks for being great! Cheers",negative
"@USAirways then why did my whole team be able to put there carry ons under the plane",negative
"@USAirways customer service at its finest",positive
"@USAirways No speciifc email. 1500 character limit for complaints. Is AA/US customer complaints adopting the twitter model?",negative
"@united doing a good thing, holding flight for a few for 11 peeps on Late Flight connecting flight. We'll still make destination on time",positive
"@united Q: Just purchased ticket to #Hawaii for trip in Late Flight-March. Does this mean we will acquire miles based on price or distance flown?",neutral
"@SouthwestAir Hey SWAir- a very tortured boarding on flight 1971 due to one gate agent having to board assisted folks one at a time.",negative
"@SouthwestAir I understand a delay but to be stuck on the plane longer than the flight is unacceptable",negative
"@usairways and @AmericanAir  4 days of Cancelled Flightations, I have driven to 3 airports in 3 different states, spent more on gas than my flight.",negative
"@United yall tried it with this little bitty plane flying out of boston!! I hate little planes!!!",negative
"@SouthwestAir is there a problem with the website? I tried making changes w/ the app and the site but got "unspecified errors"",negative
"@SouthwestAir @PaytonTaylor129 I love Southwest and Payton Taylor!",positive
"@SouthwestAir RDU flights expected to be ok this afternoon and tonight?",neutral
"@SouthwestAir super disappointed today. First time we've had to stress and now book a flight on another airline while at the airport",negative
"@SouthwestAir they put me on the next flight available.. tomorrow morning :( Any idea if BNA will be open in the morning for my flight?",negative
"@JetBlue @roxydigital Good. I want extra peanuts on my flight then. lol. #JVMChat",neutral
"@JetBlue @JayVig YES! Great real-time example. Thanks for being awesome, #JetBlue! #JVMChat",positive
"@JetBlue alittle more money to book our flights... we're 1/2 way there :)",neutral
"@JetBlue @roxydigital HAHA. you didn’t disappoint. Well done. #JVMChat",positive
"@USAirways thank you! I tried that and they said they didn't have it. Anywhere else to try?",positive
"@USAirways @AmericanAir  best u could do-I might get my refund within 2 billing cycles. Months of u guys asking for another chance. I'm done",negative
"@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.",positive
"@united u lost my bag and would not refund my bag fee? Does that make sense to you? And yes I already called cust svc. They said no.",negative
"@JetBlue @JayVig I like the inflight snacks! I'm flying with you guys on 2/28! #JVMChat",positive
"@JetBlue @JayVig @roxydigital awww ^_^ R to the T, realtime appreciation from JetBlue #rockingthetweets #JVMChat",positive
"@USAirways how is your gate agent gonna tell me my flight is on time when its 5 minutes past departure time and the previous flights plane..",negative
"@USAirways this is the aforementioned pilot. @AmericanAir sure you want to merge with these patron hitting hoodlums? http://t.co/C24cEfa9pl",negative
"@USAirways  my flight was #3729...but I left my phone on the plane or the shuttle :(",neutral
"@united on a good note, the 2 employees I encountered @ Newark were fabulous. I was very Late Flight for my connecting flight and they got me on!!!",positive
"@SouthwestAir the woman working the counter in philly at 630 this am needs to be fired. Due to bad weather, I along with other passengers",negative
"@SouthwestAir was earlier, for reFlight Booking Problems flight I'm on now. Didn't get a screencap, just said "unspecified error" and to call SWA",negative
"@SouthwestAir Buying Early Bird was pointless. You moved me to a diff flight b/c first one was delayed, so I lost my boarding position.",negative
"@JetBlue @vegecomgirl For me it’s not until 6/15.",neutral
"@JetBlue Well, I try! See you soon!! @JayVig",neutral
"@USAirways Haha - that will indeed be a great day!",positive
"@USAirways I want my money back. Now we're sitting on the runway. After a 2 hour delay, waiting for the baggage to begin loading.",negative
"@united with Karen and found her unhelpful and rude  called United at the time &amp; told she could board but Karen would not accept",negative
"@united she has crossed 4 prior times with other carriers and no issue. Karen was rude, untrained and unhelpful I also spoke",negative
"@united nexus confirmed that at any crossing via air, car or boat she can travel with only Nexus.",negative
"@united 2 employee yelled at her. 3 employee stood with others whispering and pointing at her from behind counter",negative
"@united 1 refused boarding with Nexus. nexus confirmed she should not be refused",negative
"@SouthwestAir Ive had on an airline. Everyone else has been great but she soured the whole experience for me. Hope she's not there next time",negative
"@SouthwestAir thanks, got put on the am flight tomorrow.  Don't have much faith it'll get off the ground tomorrow though.",positive
"@SouthwestAir I think I'm shot. Can't find a flight that arrives before business (SAN) on thu. Really want to go too.",negative
"@JetBlue 117 days maybe.",negative
"@USAirways Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight. Can't get thru on the phone and can't book online. Help please.",negative
"@USAirways Absolutely!! The staff was amazing!!",positive
"@USAirways you are horrendous.  Pull your shit together",negative
"@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin",positive
"@united What is the policy behind changing passengers' seating assignments at the gate?",neutral
"@SouthwestAir why are you the ONLY airline that is not flying out of BNA today?",negative
"@SouthwestAir finally got through. Thanks!",positive
"@SouthwestAir - I have spent 87 minutes (and counting) on hold w/ you today. After first 48 minutes, I gave up. Trying again &amp; on 43rd min.",negative
"@JetBlue - BlueManity brought tears to my eyes. JetBlue' s commitment to giving back to the crewmembers and the community is aww inspiring!",positive
"@USAirways will you please update your website with the most current flight status? And update your customer service phone # on @google thx",negative
"@usairways If I could/wanted to call I wouldn't use the internet to make a reservation.",negative
"@USAirways Darn it, first in line for no upgrade! Wish I understood the policy. :) http://t.co/xGPaAyFDwt",neutral
"@USAirways Waiting for my luggage on flight 1923. Is there a delay?",negative
"@united It is super frustrating that the folks at the United Ticket Counter in Pittsburg aren't honoring their own Media Rate! #unitedfail",negative
"@united 45 minutes after arrival and no bags for most people. UA469 from den to ewr. How long should we wait until a ual rep comes here?",negative
"@SouthwestAir Another great flight &amp; crew, Las Vegas-Chicago #3397. Thanks!",positive
"@SouthwestAir I recommend upgrading your IVR and using call back, email, and texting from a know caller.",negative
"@SouthwestAir an entire flight of luggage missing at #dca.  Over an hour and nobody knows anything.",negative
"@SouthwestAir @CBSsoxfan you get to hold? called twice only to be kicked off.calls 3-6 #phonedied #AListpreferred http://t.co/1TZZ0vbMbS",negative
"@JetBlue @KyleJudah It doesn't matter who you directed me to. It's the principle of the matter. When I gate checked the stroller it was",negative
"@USAirways Thank you so much its been a very stressful day",positive
"@USAirways me too. In the future, have a better harsh weather preparedness plan. So much of your staff called out that everything snowballed",negative
"@united which is why my next flights to Miami will be on another airline.",negative
"@SouthwestAir Received email w/reso's to my email that isn't associated to SWA account I own with CC info for my sister. #FRAUD please DM me",negative
"@SouthwestAir just did, thank you",neutral
"@SouthwestAir Your onboard wifi is so bad it's taking me 20 minutes to send this tweet.  Working is off the table. #disappointed",negative
"@USAirways I was supposed to be on flight 1861 from Charlotte to RDU @ 8:20pm yesterday. Is the same flight scheduled for departure tonight?",neutral
"@united - could you please send me a phone # to the refunds department?  We have submitted our claim through email without success.",negative
"@united I'm not this person, but I've been sitting in Denver for three hours and all I want to do is get on a plane. Please let me go home.",negative
"@united  flight 441 on 2/4 was delayed over three hours because the pilot never showed up!",negative
"@united I just need to get to RIC tonight. I've been in EWR for 24hrs now.",negative
"@SouthwestAir good thing we noticed because she had re-routed 7 total passengers on an impossible triple connection as well",negative
"@SouthwestAir your gate agent re-routed an impossible itinerary and we had to find a new airline to get us home. Super bummed about this",negative
"@SouthwestAir do you do auto callbacks so I don't have to wait on hold?",negative
"@JetBlue just learning about your famous apology in social media marketing. Is Twitter an asset for Jet Blue now? @PhD_Mama_",negative
"@JetBlue Learning about your awesome twitter management today in my Social Media Marketing class! keep up the good work! @SXU @PhD_Mama_",positive
"@JetBlue, I normally ❤️ you, but this Late Flightst flight experience was the worst. 2 hours on runway, no wifi &amp; tv not working properly",negative
"@USAirways unfortunately not. I think I watched it take off from the bus. Rebooked for a Late Flightr flight now #planestrainsandautomobiles",neutral
"@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?",neutral
"@united waiting for flight 4567 to memphis. Incredibly rude gate agent waited until after departure time to announce delay. (1 of 2) #rude",negative
"@united I don't see how I need to spend an extra $100 bc of ur equipment failure.",negative
"@united I don't need to make any changes. I reserved my seats when I bought my tickets and there was an error &amp; now there are no comp seats",negative
"@united its 2015 and no power outlets at the seats on a 6 hour flight to California? Seriously? This is why airlines are failing!! Pathetic!",negative
"@united thanks kp but luckily my transfer has maintenance issues and is still delayed so I didn't miss my transfer...",negative
"@united No, not received any e-mails in either Inbox or junk/spam",neutral
"@SouthwestAir chances of flight leaving BNA tomorrow at 6:20 am (to LGA)?",neutral
"@SouthwestAir got it squared away. Thank you. I had a man on the inside help me out!",positive
"@SouthwestAir please PM me the number where I can lodge formal complaints. Thx",negative
"@SouthwestAir Just sent you a DM with the details.",neutral
"@JetBlue hard to tell, but was told wifi only worked for one side of the plane.",negative
"@USAirways Thks 4 tip. Seems like a workaround rather than a customer-friendly solution. They should have an easily accessible email.",negative
"@united who can tell me where they are?",negative
"@united flight 4567 have already been Cancelled Flightled once, been trying to get home two days. Staff being very unhelpful.",negative
"@united each flight is worse than last! flight attendants don't even know whether the plane is equipped with power outlets at the seats!",negative
"@united flight 4567 agent now wandered off. Pilots came out looking for her. Went to charge her personal phone which she'd been txting on",negative
"@SouthwestAir  Tried to DM you, it won't let me as it says you are not following me.",neutral
"@JetBlue Thank you that it is not just a livery; it is a culture that 16,000+ crewmembers embody daily #thanksDave http://t.co/iNNP0Kkyby",positive
"@JetBlue 2:55 tomorrow from RIC to BOS. Looking good or am I better rescheduling?",neutral
"@USAirways the phone number the gate gave me doesn't work either. What is your customer service phone number?",negative
"@USAirways done",neutral
"@USAirways @Jack_Kairys your site clearly explains we are allowed a carry on. This was allowed at PIT but not BOS. How does that make sense?",negative
"@USAirways never in my life have I dealt with such poor customer service, irresponsible staff and lack of care LGA-IAH day 2, baggage in NC?",negative
"@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Times Colonist http://t.co/NzDXRvszWv",neutral
"@JetBlue Haha. I figured that. I was meaning there's no return flights out of Charlotte. It's like N/A for a week plus",neutral
"@JetBlue rocking the Tim McGraw hold music",neutral
"@USAirways flight 1808 is not leaving at 2:45 because we haven't even begun to board yet. Please update your website ASAP",negative
"@USAirways @Jack_Kairys (2/2) and another sent him to the wrong line...oh and the kiosks weren't working! #thanks",negative
"@USAirways also your employees were LESS then helpful when @Jack_Kairys was checking his bag. Two just left their desks completely (1/2)",negative
"@virginamerica Trying to make the change in advance (not just 24 hours prior)…tried it online earlier and it wanted $300 in change fees.",negative
"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",positive
"@united bags are still in Houston since Friday and still have not been reimbursed the baggage fee.",negative
"@SouthwestAir I got a flight at 11:55am on Thursday but looking for something tomorrow, anything available?",positive
"@SouthwestAir we desparately need yall to make a nonstop BNA-&gt; TUL! Cmon it'll be popular. 😄 (right, @annebevi @PaulBev1  @MikeAbramson??)",neutral
"@SouthwestAir thank you for the response. How can I got about getting the points onto my rewards account?",neutral
"@JetBlue I will. I love flying with you all. Great service.",positive
"@united flt 4567 no gate agent, no announcements. So unprofessional. Time to go back to @Delta",negative
"@united Thanks, ^KP. Please also mention the Quiche breakfast and Tandoori chicken dinner entrees and accompaniments are truly First Class.",positive
"@united flt. 4567 departure time has changed five times in the last 20 minutes. Why don't you figure out a solution and announce once?",negative
"@SouthwestAir from LGA to San Diego",neutral
"@SouthwestAir missing out on over 6,000 points in one account. They're now spread over four assuming I create accounts for them",negative
"@SouthwestAir right but the point was that my kids don't fly often, but I do. I bought four round trip tickets from DtW to PHX so I'm....",negative
"@JetBlue i'm getting info from the website, but needing to check it and the alerts would be much more beneficial.",neutral
"@JetBlue Is there something going on with your alerts? Flight's been delayed several times for my parents and i'm not receiving any alerts.",negative
"@USAirways charging $200 2 change a flight is a rip off the reason I have 2 is out of my hands &amp; I want 2 reschedule same flight but in July",negative
"@SouthwestAir you Cancelled Flightled my flight to BNA. I have flight from BNA 2 MDW tomorrow AM. You stranded me in DEN. I've been on hold all day",negative
"@SouthwestAir thanks I think we've got it figured out",positive
"@JetBlue @KyleJudah I just spoke to the baggage claim center and they gave me travel credit but will not be responsible for the cost of a",negative
"@JetBlue heard about the charge for 1st bag and tighter seats - no need to be a loyal JB customer anymore!",negative
"@USAirways on hold for 2 hours. You know what just keep my money",negative
"@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?",negative
"@united Stuck in IAD going on 6 hours waiting for a ferry flight from Nashville that u can't tell when it will arrive?!! Ridiculous!!",negative
"@SouthwestAir Thanks for the response. Was able to get my situation resolved. Not a fan of Mother Nature today. :)",positive
"@SouthwestAir Is there any way to add a Known Traveler Number to an existing reservation online?  If not, why not?",neutral
"@SouthwestAir needs to offer a college student discount so i can fly home 😭😭",neutral
"@JetBlue Thank you for the service credit. And to @PamGrout for positive thoughts.",positive
"@JetBlue I'll give u a chance but I don't think I'll fall for it #backtodelta",negative
"@JetBlue Great thanks",positive
"@JetBlue @KyleJudah be responsible for replacing it",negative
"@JetBlue @KyleJudah new stroller. The travel credit doesn't help cover the cost of a new stroller. Your crew ruined it and therefore should",negative
"@united no they were to busy taking to each other and I needed to get to an audition.",negative
"@united was never given one",neutral
"@united quick response offering assistance but lack of follow through - not really the service I was expecting",negative
"@SouthwestAir Thank you so much for stepping up your game and making my day after night of elevator music. Much appreciated.",positive
"@SouthwestAir used to love you, but you keep rescheduling my flights.  #southworst",negative
"@SouthwestAir where do we start? I've already wasted 1.5 hrs of phone wait time already :-(",negative
"@SouthwestAir - just talking to customer service @united makes me appreciate you even more!  They could learn so much from you!",positive
"@SouthwestAir My brother &amp; his girlfriend’s flight Cancelled Flightled 3 times, now leaving 72 hours Late Flight and dropping letter grades at school. Help?",negative
"@SouthwestAir Thank you. The email about RR pts &amp; how to gain more wasn't clear so all of mine r gone. Anything u can do is appreciated.",neutral
"@JetBlue remember - I'm very doubtful and not very hopeful :(",negative
"@USAirways can you please DM me, my flight has been delayed going into CLT which will force me to miss my connection to LGA at 10:05pm",negative
"@united you are really trying me today.",negative
"@united looks like I'm settled in to where I'm going.  Thx.",positive
"@united flt 4567 has had two more updates in the last 3 minutes.",neutral
"@SouthwestAir flight #211pilot spilled his tea on the radio! Yay for delays! Almost an hour now!",negative
"@SouthwestAir I just sent it over",negative
"@SouthwestAir haha...yeah i did, just making a joke",neutral
"@JetBlue I would love for you to fly my best friend home to PVD for a weekend. 😊 http://t.co/cH0NmjyMgh",positive
"@JetBlue do they have to depart from Washington, D.C.??",neutral
"@USAirways please please please let my plane back to the gate so I can get off as I will miss connection due to CLT closing. 2034",neutral
"@USAirways we've (flight 4443) been sitting on the tarmac of dca for a while now waiting on a gate. Can we just use another gate?",negative
"@USAirways I hope flight 1855 is not being delayed because flight attendant didn't come to work! #nobackup",negative
"@usairways you made us miss our flight, first class now I can't even enter the admirals club.  Not happy  dm me to fix this.",negative
"@SouthwestAir she's still stranded in DC. Sat until 3:30am with 100 other kids. They were starving, and exhausted.",negative
"@JetBlue Airways Short Interest Down 3.5% in January (JBLU) - sleekmoney http://t.co/znsUjP86Bv",neutral
"@USAirways Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change",neutral
"@USAirways I had a rep 10 min in who said she couldn't help so transferred me to dividend miles customer service",negative
"@USAirways right on. Up. Up &amp; away ✈️🌞",positive
"@USAirways your customer service stinks. Trying to book a flight for hours now and keep getting hung up on. #usairwayssucks",negative
"@united So what do you offer now that my flight was Cancelled Flighted and I'm stranded away from home and work?",negative
"@SouthwestAir been on the phone for about an hour waiting..can you please answer, Thank You!  #notcool",negative
"@SouthwestAir @TomVH just get the RR credit card and get the points of family that way",neutral
"@SouthwestAir Sent. Thanks VP!",positive
"@SouthwestAir what does TSA Pre on my boarding pass mean? http://t.co/0HmmQCzkCf",neutral
"@JetBlue great smooth flight too! 👏👍",positive
"@JetBlue I would go for 3rd time to Jamaica to volunteer w/ at risk youth #flyitforward #dc #stpatricksfoundation #rotary",neutral
"@usairways Thx for responding :) When bags came there was mad rush towards end of jetway—why not just put thru baggage claim?",negative
"@USAirways @AmericanAir  we are on us/aa flight 4443.We  arrived at dca at 2:12. Waiting on our gate (33)for apx an hr now. No update?",negative
"@USAirways  Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours",negative
"@USAirways If you believe in keeping your customers happy, especially after a mistake was made on your part...",negative
"@united no, it was 2 flight Cancelled Flightlations (one due to weather, one mechanical) paid own hotel, bag held in transfer. No voucher/compensation",negative
"@united i got email that my reservations got Cancelled Flightled and i will be refunded.  Nothing got refunded as of yet",negative
"@SouthwestAir Nashville airport has runways open. It appears southwest is only airline Cancelled Flighting flights. Is this likely to change?",negative
"@JetBlue I would fly somewhere hotter then here. Puerto Rico here I come. Lol",neutral
"@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn",negative
"@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp; boots count as 1. Teach your mgr who didn't know",positive
"Is expiring the @united offer to buy or transfer #United #MileagePlus miles with discount? Many offers during a year http://t.co/6tz6imqZlG",positive
"@SouthwestAir not yet! Supposed to get it early evening tonight. Don't want to have to go to the store and buy new necessities.",negative
"@SouthwestAir How? It is not possible to call SWA on the phone. You put me on hold for an hour and then cut me off.",negative
"@SouthwestAir been with my GF for 2.5yrs, she's from SF &amp; I live in Tulsa. SWA always takes me there to see my love! #SouthwestLuvSweeps",positive
"@SouthwestAir Hi there! I just got my known traveler# and would like to add it to a flight that I already purchased. What's my best option?",neutral
"@JetBlue I applied for a job at PDW where could I go for follow up. I'd really love the job #ilovejetblue",neutral
"@JetBlue Connecticut❄️",neutral
"@united probably wouldn't be doing it had someone returned my call or email. Case number 8273993",negative
"@united I can't even fit my name on the first two lines, yes... Please do pass on feedback. This is a big downgrade from previous years.",negative
"@usairways told no gates open at #ORD, needed to wait 20mins. Still waiting after about 4 mins.",negative
"@USAirways And it's 3:22 with no sign of boarding.... Can I please get another update?",negative
"@USAirways still can't get a real person on the phone to book a flight. Ready to just go with #jetblue since they care. #usairwayssucks",negative
"@USAirways after missing my flight and reFlight Booking Problems 2x, I just walked onto another flight and my phone was still on the seat!!",positive
"@united Hi JH, my experience with United has been entirely disgusting but yes, I'd like assistance in getting compensated for my bag.",negative
"@united took this picture on Thursday. #awesome http://t.co/IVGpZSjtkW",positive
"@SouthwestAir my flight was Cancelled Flightled Monday.  Just looking to Cancelled Flight and credit my card.  That's all.",negative
"@SouthwestAir still on the ground &gt;30mins after planned departure. And this is California. No weather here. Originally told 10 min delay.",negative
"@SouthwestAir I understand. Wonderful "Miriam" in customer service who was able to reroute me... Got any rental car discounts?",neutral
"@JetBlue thank you. Just sent msg.",positive
"@JetBlue I did get the email. Thought i wasn't supposed to reply to those😂",neutral
"@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.",negative
"@USAirways had a horrible experience flying from Montego Bay to Philadelphia on 2/11. $125 2check a golf bag, constant selling in-flight",negative
"@united Sure did! Only waited about 15min. Yay!",positive
"@SouthwestAir employees spreading a bit of #MardiGras cheer at 7:30 this morning in Atlanta  #NFTYConvention http://t.co/ttbtY89Ilo",neutral
"@SouthwestAir Having some trouble checking in. Can you please add me so I can DM you",negative
"@SouthwestAir WiFi on yesterday's flight extremely slow a waste of $8 and lost the travel time for work.",negative
"@JetBlue Haha you're doing everything right! Don't change a thing! Slash this Twitter engagement just makes you even cooler! #bestairline",positive
"@USAirways any updates on flight 5202 from ORF to PHL no one at gate...  ;(",negative
"@usairways Yes. Works in Firefox. ",negative
"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.",negative
"@SouthwestAir your checkin system is #poor",negative
"@SouthwestAir haha, thanks for the explanation",positive
"“@JetBlue: We’re looking for our next #FlyingItForward flier from DC Tell us where you'd fly &amp; why http://t.co/MCSI0dzpnz‿@geekandahalf",neutral
"@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse.",negative
"@VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs",neutral
"@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!",negative
"@SouthwestAir JH thank you. I finally got through the second time.",positive
"@SouthwestAir 4/9/14, I need to fly from GSP to DSM, but claims there's no sched. avail.  I can book separately, but why not together?",negative
"@SouthwestAir Thank you - hung up after 1hr 7min on hold. Would you like me to DM you contact info?",negative
"@JetBlue's new CEO Robin Hayes battles to appease passengers and Wall Street - Business In Savannah http://t.co/KKAY8XaPs1",neutral
"@USAirways nice touch with using my first name.  Very intimate.  I'll be filing a claim soon to be reimbursed. Have a us airways day!",positive
"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",neutral
"@united Our flight was originally supposed to leave at 1:40pm &amp; now we won't leave until 5. This is the 2nd time this has happened",negative
"@united Supposedly, they're out for delivery. I'll believe it when I see it.",negative
"@united Thank you. Yes, I was hoping to speak with someone directly, but appreciate the link nonetheless. :)",negative
"@JetBlue what is the name of this tailfin? http://t.co/qxV45MV0Ug",neutral
"@USAirways how about a drink voucher for the next flight?? #winkwink",positive
"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",negative
".@united what link? Those are all the email offers u sent me in a year to buy/transfer miles.The last 1 just expired http://t.co/ZZPs5ywVE2",negative
"@united thanks finally made it.. Missed meetings but what can I do now?",negative
"@usairways I’m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck",negative
"@usairways I just want to get home before Wednesday... Joke is over, 50hrs of Cancelled Flightlations and delays is enough!",negative
".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience",positive
"@united Could you tell me if this bag would be accepted as a personal item ? Can i bring one carry-on bag plus this? http://t.co/U390cZpLHl",neutral
"@united 3359 which you finally Cancelled Flightled.",negative
"@SouthwestAir you need this song for your next commercial!  https://t.co/jU9rHZ4RQc. #SWA #love",neutral
"@USAirways thanks. 😒",positive
"@united customer service 👎",negative
"@united Priceless. United stranded my daughter at O'Hare. United did zero to keep her safe.....alone on a plastic chair for 9h! # United Air",negative
"@united Hi again, any updates here?",neutral
"@SouthwestAir Thank you for the vouchers after the long wait on the runway Saturday night at BWI! I really appreciate it! #SWfan",positive
"@JetBlue I would fly to Washington  DC to see the actual Constitution  and the Declaration of Independence, in honor of a US Navy friend.",neutral
"@USAirways that's why u guys are my #1 choice.",positive
"@united take a lesson from @VirginAmerica , they know how to treat customers!",neutral
"@united plus you horrible seating and poor customer service everywhere I've flown. now you take away the mileage program..horrible",negative
"@united you'd learn if you listen to your customers...you do want you want...@VirginAmerica asks their customer what they want",negative
"@SouthwestAir thanks for the reply, something is off with the phones becuz after 2 dropped calls at 2 hours on hold, I got through on 1 ring",positive
"@JetBlue marks 15th birthday with @Airbus #A320 painted in 'Blumanity' paint job http://t.co/9vTFM7kNad",neutral
"@USAirways  you Cancelled Flightled both my flights and refused to give a voucher despite no flights for 2days. @USAirways #neveragain",negative
"@USAirways I just think if I am staying w your airline &amp; rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight",negative
"@United Airlines Cancelled Flights OC FLL #flight today. $700 to switch. No notice no apology. Done flying #UnitedAirlines.",negative
"@united sorry, wrong link for the bag : http://t.co/pZAl4wtrEZ Thats the one i meant",neutral
"@united flight 86 LAX-IAD, back rows NOT CLEANED prior to boarding. How gross is that to find used tissues in your seat?  Please.",negative
"@united thank you! 😊",positive
"@SouthwestAir what is DM?",neutral
"@SouthwestAir your employees were great!",positive
"@SouthwestAir confirmation number for new reservation is FP9M6Y I am traveling with a 3 year old. please email? jennifer.cascino@gmail.com",neutral
"@SouthwestAir: why no charging station in SAN?",negative
"@USAirways I would be on my way but   wether has delayed yet again.. Love the Charlotte ice storm!!  Good luck with mad customers",negative
"@USAirways Please staff your flights approproately. Our entire flight is delayed because FA isnt here. I shouldnt have left Delta...",negative
"@USAirways tooooo many Cancelled Flightations! My chain of command hates me now",negative
"@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.",negative
"@united I travel a lot and I get it. You're still my fave but EWR to Cleveland w/40 min layover to connect to DC = our best option? Come on.",negative
