@relation Tweets

@attribute text string
@attribute labelled_sentiment {positive,neutral,negative}

@data
" refused boarding with Nexus nexus confirmed she should not be refused ",negative
"Ive had on an airline Everyone else has been great but she soured the whole experience for me Hope shes not there next time ",negative
"thanks got put on the am flight tomorrow Dont have much faith itll get off the ground tomorrow though ",positive
"I think Im shot Cant find a flight that arrives before business SAN on thu Really want to go too ",negative
" days maybe ",negative
"Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight Cant get thru on the phone and cant book online Help please ",negative
"Absolutely The staff was amazing ",positive
"you are horrendous Pull your shit together ",negative
"you guys are perfect as always  WeRVirgin ",positive
"What is the policy behind changing passengers seating assignments at the gate ",neutral
"why are you the ONLY airline that is not flying out of Nashville International Airport today ",negative
"finally got through Thanks ",positive
" I have spent  minutes and counting on hold With you today After first  minutes I gave up Trying again  on rd min ",negative
" BlueManity brought tears to my eyes JetBlue s commitment to giving back to the crewmembers and the community is aww inspiring ",positive
"will you please update your website with the most current flight status And update your customer service phone  on thx ",negative
"If I couldwanted to call I wouldnt use the internet to make a reservation ",negative
"Darn it first in line for no upgrade Wish I understood the policy  ",neutral
"Waiting for my luggage on flight  Is there a delay ",negative
"It is super frustrating that the folks at the United Ticket Counter in Pittsburg arent honoring their own Media Rate united fail  ",negative
" minutes after arrival and no bags for most people UA from den to ewr How long should we wait until a ual rep comes here ",negative
"Another great flight  crew Las VegasChicago   Thanks ",positive
"I recommend upgrading your IVR and using call back email and texting from a know caller ",negative
"an entire flight of luggage missing at dca  Over an hour and nobody knows anything ",negative
"you get to hold called twice only to be kicked offcalls  phone died  AListpreferred ",negative
"It doesnt matter who you directed me to Its the principle of the matter When I gate checked the stroller it was ",negative
"Thank you Significant Other much its been a very stressful day ",positive
"me too In the future have a better harsh weather preparedness plan Significant Other much of your staff called out that everything snowballed ",negative
"which is why my next flights to Miami will be on another airline ",negative
"Received email wresos to my email that isnt associated to SWA account I own with Carbon Copy Information for my sister FRAUD please Direct message me ",negative
"just did thank you ",neutral
"Your onboard wifi is Significant Other bad its taking me  minutes to send this tweet Working is off the table disappointed  ",negative
"I was supposed to be on flight  from Charlotte to RaleighDurham International Airport pm yesterday Is the same flight scheduled for departure tonight ",neutral
" could you please send me a phone  to the refunds department We have submitted our claim through email without success ",negative
"Im not this person but Ive been sitting in Denver for three hours and all I want to do is get on a plane Please let me go home ",negative
"flight  on  was delayed over three hours because the pilot never showed up ",negative
"I just need to get to Richmond International Airport tonight Ive been in Newark Liberty International Airport for hrs now ",negative
"good thing we noticed because she had rerouted  total passengers on an impossible triple connection as well ",negative
"your gate agent rerouted an impossible itinerary and we had to find a new airline to get us home Super bummed about this ",negative
"do you do auto callbacks Significant Other I dont have to wait on hold ",negative
"just learning about your famous apology in social media marketing Is Twitter an asset for Jet Blue now ",negative
"Learning about your awesome twitter management today in my Social Media Marketing class keep up the good work ",positive
"I normally ❤️ you but this Late Flightst flight experience was the worst  hours on runway no wifi  tv not working properly ",negative
"unfortunately not I think I watched it take off from the bus Rebooked for a Late Flightr flight now plane strain sand automobiles  ",neutral
"Any way to change from Main Cabin to Main Cabin Select on same flight without paying a change fee penalty ",neutral
"waiting for flight  to memphis Incredibly rude  gate agent waited until after departure time to announce delay  of  rude  ",negative
"I dont see how I need to spend an extra  bc of ur equipment failure ",negative
"I dont need to make any changes I reserved my seats when I bought my tickets and there was an error  now there are no comp seats ",negative
"its  and no power outlets at the seats on a  hour flight to California Seriously This is why airlines are failing Pathetic ",negative
"thanks kp but luckily my transfer has maintenance issues and is still delayed Significant Other I didnt miss my transfer ",negative
"No not received any emails in either Inbox or junkspam ",neutral
"chances of flight leaving Nashville International Airport tomorrow at  am to LGA ",neutral
"got it squared away Thank you I had a man on the inside help me out ",positive
"please Private message me the number where I can lodge formal complaints Thx ",negative
"Just sent you a Direct message with the details ",neutral
"hard to tell but was told wifi only worked for one side of the plane ",negative
"Thks For tip Seems like a workaround rather than a customerfriendly solution They should have an easily accessible email ",negative
"who can tell me where they are ",negative
"flight  have already been Cancelled Flightled once been trying to get home two days Staff being very unhelpful ",negative
"each flight is worse than last flight attendants dont even know whether the plane is equipped with power outlets at the seats ",negative
"flight  agent now wandered off Pilots came out looking for her Went to charge her personal phone which shed been txting on ",negative
"Tried to Direct message you it wont let me as it says you are not following me ",neutral
"Thank you that it is not just a livery it is a culture that  crewmembers embody daily thanksDave ",positive
" tomorrow from Richmond International Airport to BOS Looking good or am I better rescheduling ",neutral
"the phone number the gate gave me doesnt work either What is your customer service phone number ",negative
"done ",neutral
"your site clearly explains we are allowed a carry on This was allowed at Pittsburgh International Airport but not BOS How does that make sense ",negative
"never in my life have I dealt with such poor customer service irresponsible staff and lack of care LGAIAH day  baggage in NC ",negative
"new CEO seeks the right balance to please passengers and Wall   Times Colonist ",neutral
"Haha I figured that I was meaning theres no return flights out of Charlotte Its like NA for a week plus ",neutral
"rocking the Tim McGraw hold music ",neutral
"flight  is not leaving at  because we havent even begun to board yet Please update your website ASAP ",negative
" and another sent him to the wrong lineoh and the kiosks werent working thanks  ",negative
"also your employees were LESS then helpful when was checking his bag Two just left their desks completely  ",negative
"Trying to make the change in advance not just  hours prior…tried it online earlier and it wanted  in change fees ",negative
"Significant Other loyal that Im driving to NYC from PA to fly Virgin since you cut Philly flights  ",positive
"bags are still in Houston since Friday and still have not been reimbursed the baggage fee ",negative
"I got a flight at am on Thursday but looking for something tomorrow anything available ",positive
"we desparately need yall to make a nonstop BNA TUL Cmon itll be popular 😄 right ",neutral
"thank you for the response How can I got about getting the points onto my rewards account ",neutral
"I will I love flying with you all Great service ",positive
"flt  no gate agent no announcements Significant Other unprofessional Time to go back to ",negative
"Thanks KP Please also mention the Quiche breakfast and Tandoori chicken dinner entrees and accompaniments are truly First Class ",positive
"flt  departure time has changed five times in the last  minutes Why dont you figure out a solution and announce once ",negative
"from La Guardia Airport to San Diego ",neutral
"missing out on over  points in one account Theyre now spread over four assuming I create accounts for them ",negative
"right but the point was that my kids dont fly often but I do I bought four round trip tickets from DtW to Phoenix Sky Harbor International Airport Significant Other Im ",negative
"im getting Information from the website but needing to check it and the alerts would be much more beneficial ",neutral
"Is there something going on with your alerts Flights been delayed several times for my parents and im not receiving any alerts ",negative
"charging   change a flight is a rip off the reason I have  is out of my hands  I want  reschedule same flight but in July ",negative
"you Cancelled Flightled my flight to BNA I have flight from Nashville International Airport  Chicago Midway Airport tomorrow AM You stranded me in DEN Ive been on hold all day ",negative
"thanks I think weve got it figured out ",positive
"I just spoke to the baggage claim center and they gave me travel credit but will not be responsible for the cost of a ",negative
"heard about the charge for st bag and tighter seats  no need to be a loyal JB customer anymore ",negative
"on hold for  hours You know what just keep my money ",negative
"Umm Significant Other no reason as to why this is Is there someone different I should contact or contact me to get a definitive answer ",negative
"Stuck in Washington Dulles International Airport going on  hours waiting for a ferry flight from Nashville that u cant tell when it will arrive Ridiculous ",negative
"Thanks for the response Was able to get my situation resolved Not a fan of Mother Nature today  ",positive
"Is there any way to add a Known Traveler Number to an existing reservation online If not why not ",neutral
"needs to offer a college student discount Significant Other i can fly home 😭😭 ",neutral
"Thank you for the service credit And to for positive thoughts ",positive
"Ill give u a chance but I dont think Ill fall for it back to delta  ",negative
"Great thanks ",positive
"be responsible for replacing it ",negative
"new stroller The travel credit doesnt help cover the cost of a new stroller Your crew ruined it and therefore should ",negative
"no they were to busy taking to each other and I needed to get to an audition ",negative
"was never given one ",neutral
"quick response offering assistance but lack of follow through  not really the service I was expecting ",negative
