@relation Tweets

@attribute text string
@attribute labelled_sentiment {positive,neutral,negative}

@data
"flight on was delayed over three hours because the pilot never showed up ",negative
"i just need to get to richmond international airport tonight ive been in newark liberty international airport for hrs now ",negative
"good thing we noticed because she had rerouted total passengers on an impossible triple connection as well ",negative
"your gate agent rerouted an impossible itinerary and we had to find a new airline to get us home super bummed about this ",negative
"do you do auto callbacks significant other i dont have to wait on hold ",negative
"just learning about your famous apology in social media marketing is twitter an asset for jet blue now ",negative
"learning about your awesome twitter management today in my social media marketing class keep up the good work ",positive
"i normally heart you but this late flightst flight experience was the worst hours on runway no wifi tv not working properly ",negative
"unfortunately not i think i watched it take off from the bus rebooked for a late flightr flight now plane strain sand automobiles ",neutral
"any way to change from main cabin to main cabin select on same flight without paying a change fee penalty ",neutral
"waiting for flight to memphis incredibly rude gate agent waited until after departure time to announce delay of rude ",negative
"i dont see how i need to spend an extra bc of ur equipment failure ",negative
"i dont need to make any changes i reserved my seats when i bought my tickets and there was an error now there are no comp seats ",negative
"its and no power outlets at the seats on a hour flight to california seriously this is why airlines are failing pathetic ",negative
"thanks kp but luckily my transfer has maintenance issues and is still delayed significant other i didnt miss my transfer ",negative
"no not received any emails in either inbox or junkspam ",neutral
"chances of flight leaving nashville international airport tomorrow at am to lga ",neutral
"got it squared away thank you i had a man on the inside help me out ",positive
"please private message me the number where i can lodge formal complaints thx ",negative
"just sent you a direct message with the details ",neutral
"hard to tell but was told wifi only worked for one side of the plane ",negative
"thks for tip seems like a workaround rather than a customerfriendly solution they should have an easily accessible email ",negative
"who can tell me where they are ",negative
"flight have already been cancelled flightled once been trying to get home two days staff being very unhelpful ",negative
"each flight is worse than last flight attendants dont even know whether the plane is equipped with power outlets at the seats ",negative
"flight agent now wandered off pilots came out looking for her went to charge her personal phone which shed been txting on ",negative
"tried to direct message you it wont let me as it says you are not following me ",neutral
"thank you that it is not just a livery it is a culture that crewmembers embody daily thanksdave ",positive
" tomorrow from richmond international airport to bos looking good or am i better rescheduling ",neutral
"the phone number the gate gave me doesnt work either what is your customer service phone number ",negative
"done ",neutral
"your site clearly explains we are allowed a carry on this was allowed at pittsburgh international airport but not bos how does that make sense ",negative
"never in my life have i dealt with such poor customer service irresponsible staff and lack of care lgaiah day baggage in nc ",negative
"new ceo seeks the right balance to please passengers and wall times colonist ",neutral
"haha i figured that i was meaning theres no return flights out of charlotte its like na for a week plus ",neutral
"rocking the tim mcgraw hold music ",neutral
"flight is not leaving at because we havent even begun to board yet please update your website asap ",negative
" and another sent him to the wrong lineoh and the kiosks werent working thanks ",negative
"also your employees were less then helpful when was checking his bag two just left their desks completely ",negative
"trying to make the change in advance not just hours priortried it online earlier and it wanted in change fees ",negative
"significant other loyal that im driving to nyc from pa to fly virgin since you cut philly flights ",positive
"bags are still in houston since friday and still have not been reimbursed the baggage fee ",negative
"i got a flight at am on thursday but looking for something tomorrow anything available ",positive
"we desparately need yall to make a nonstop bna tul cmon itll be popular smile right ",neutral
"thank you for the response how can i got about getting the points onto my rewards account ",neutral
"i will i love flying with you all great service ",positive
"flt no gate agent no announcements significant other unprofessional time to go back to ",negative
"thanks kp please also mention the quiche breakfast and tandoori chicken dinner entrees and accompaniments are truly first class ",positive
"flt departure time has changed five times in the last minutes why dont you figure out a solution and announce once ",negative
"from la guardia airport to san diego ",neutral
"missing out on over points in one account theyre now spread over four assuming i create accounts for them ",negative
"right but the point was that my kids dont fly often but i do i bought four round trip tickets from dtw to phoenix sky harbor international airport significant other im ",negative
"im getting information from the website but needing to check it and the alerts would be much more beneficial ",neutral
"is there something going on with your alerts flights been delayed several times for my parents and im not receiving any alerts ",negative
"charging change a flight is a rip off the reason i have is out of my hands i want reschedule same flight but in july ",negative
"you cancelled flightled my flight to bna i have flight from nashville international airport chicago midway airport tomorrow am you stranded me in den ive been on hold all day ",negative
"thanks i think weve got it figured out ",positive
"i just spoke to the baggage claim center and they gave me travel credit but will not be responsible for the cost of a ",negative
"heard about the charge for st bag and tighter seats no need to be a loyal jb customer anymore ",negative
"on hold for hours you know what just keep my money ",negative
"umm significant other no reason as to why this is is there someone different i should contact or contact me to get a definitive answer ",negative
"stuck in washington dulles international airport going on hours waiting for a ferry flight from nashville that u cant tell when it will arrive ridiculous ",negative
"thanks for the response was able to get my situation resolved not a fan of mother nature today ",positive
"is there any way to add a known traveler number to an existing reservation online if not why not ",neutral
"needs to offer a college student discount significant other i can fly home son of a b son of a b ",neutral
"thank you for the service credit and to for positive thoughts ",positive
"ill give u a chance but i dont think ill fall for it back to delta ",negative
"great thanks ",positive
"be responsible for replacing it ",negative
"new stroller the travel credit doesnt help cover the cost of a new stroller your crew ruined it and therefore should ",negative
"no they were to busy taking to each other and i needed to get to an audition ",negative
"was never given one ",neutral
"quick response offering assistance but lack of follow through not really the service i was expecting ",negative
